;codigo_micro;homicidios_15;tx_hom_15;tx_hom_pct_15;pop_15;homicidios_05;tx_hom_05;tx_hom_pct_05;pop_05
127;14001,0;48;13,35139480352588;23,021582733812952;359513,0;61,0;23,081492805006793;68,65942028985508;264281,0
128;12005,0;9;13,379915260536684;23,201438848920862;67265,0;18,0;35,81448098847968;89,13043478260869;50259,0
129;35056,0;31;13,443541462483845;23,381294964028775;230594,0;43,0;19,41686196417363;58,87681159420289;221457,0
130;41032,0;12;13,461365879924616;23,561151079136692;89144,0;13,0;13,670683744505437;34,23913043478261;95094,0
131;43029,0;49;13,614741708900151;23,741007194244602;359904,0;85,0;22,014907977684654;66,66666666666666;386102,0
132;35055,0;28;13,616955054321924;23,92086330935252;205626,0;44,0;16,572754391779913;47,64492753623188;265496,0
133;23028,0;7;13,630610456625451;24,100719424460433;51355,0;4,0;9,262475396549728;16,666666666666664;43185,0
134;31003,0;33;13,837754425984786;24,280575539568343;238478,0;25,0;15,659156535192388;43,47826086956522;159651,0
135;23003,0;7;13,87429885239728;24,46043165467626;50453,0;5,0;10,654619843163996;22,463768115942027;46928,0
136;12001,0;19;13,932274480472818;24,640287769784173;136374,0;18,0;17,055629779129596;49,275362318840585;105537,0
137;31028,0;6;13,975263783103907;24,820143884892087;42933,0;3,0;7,381344881037324;9,782608695652174;40643,0
138;42009,0;15;13,989144423927034;25,0;107226,0;28,0;30,36283588887202;81,88405797101449;92218,0
139;43032,0;17;14,042623492483067;25,179856115107913;121060,0;12,0;10,643015521064303;22,10144927536232;112750,0
140;41015,0;22;14,109528421079636;25,359712230215827;155923,0;31,0;19,689165242907137;59,42028985507246;157447,0
141;41028,0;9;14,154281670205236;25,539568345323744;63585,0;24,0;27,662517289073303;77,71739130434783;86760,0
142;29026,0;47;14,186837633152527;25,719424460431657;331293,0;14,0;8,619946556331351;14,855072463768115;162414,0
143;31011,0;22;14,330567099623497;25,899280575539567;153518,0;25,0;14,385591391662112;37,86231884057971;173785,0
144;42020,0;21;14,64006357970469;26,07913669064748;143442,0;9,0;2,859394062627084;0,36231884057971014;314752,0
145;23001,0;53;14,692307052584598;26,258992805755394;360733,0;17,0;6,757777406762547;8,152173913043478;251562,0
146;41009,0;90;14,74095233103593;26,43884892086331;610544,0;72,0;14,196479273140262;36,231884057971016;507168,0
147;35059,0;221;14,816731777598845;26,618705035971225;1491557,0;452,0;32,96322631223906;85,14492753623189;1371225,0
148;35057,0;287;14,81685693679294;26,798561151079138;1936983,0;567,0;31,04646292083152;82,78985507246377;1826295,0
149;29025,0;12;14,955693757244164;26,978417266187048;80237,0;3,0;5,859947260474655;5,253623188405797;51195,0
150;21013,0;18;15,076008208048913;27,15827338129496;119395,0;5,0;9,031791907514451;15,579710144927535;55360,0
151;42017,0;2;15,142337976983645;27,33812949640288;13208,0;1,0;12,093360744951022;28,07971014492754;8269,0
152;41020,0;11;15,146090931622284;27,51798561151079;72626,0;16,0;15,561931624762925;43,29710144927536;102815,0
153;50005,0;10;15,186720731392471;27,697841726618705;65847,0;7,0;13,201320132013201;32,971014492753625;53025,0
154;35062,0;223;15,197392318297457;27,87769784172662;1467357,0;362,0;27,867676266901515;78,26086956521739;1298996,0
155;14002,0;6;15,248163866934357;28,05755395683453;39349,0;7,0;28,699110327579845;79,16666666666666;24391,0
156;51011,0;9;15,260962458032353;28,23741007194245;58974,0;9,0;14,630102248159046;38,94927536231884;61517,0
157;43002,0;15;15,261117724262125;28,41726618705036;98289,0;18,0;20,86762966913214;63,04347826086957;86258,0
158;32013,0;13;15,28692380056444;28,597122302158272;85040,0;15,0;20,973740876422717;63,58695652173913;71518,0
159;42010,0;39;15,29171894604768;28,776978417266186;255040,0;29,0;12,727224850564827;30,434782608695656;227858,0
160;29002,0;2;15,317454239105462;28,9568345323741;13057,0;1,0;4,078636104086793;1,8115942028985508;24518,0
161;41039,0;8;15,36363810950433;29,136690647482016;52071,0;13,0;18,403952602743605;54,891304347826086;70637,0
162;23027,0;14;15,364523315664131;29,31654676258993;91119,0;8,0;12,367627734405193;28,804347826086957;64685,0
163;31020,0;39;15,382066876493838;29,496402877697843;253542,0;25,0;12,067733776138711;27,898550724637683;207164,0
164;22013,0;22;15,40227953737153;29,676258992805753;142836,0;12,0;11,9347170974768;27,355072463768117;100547,0
165;31061,0;35;15,431894639841625;29,856115107913666;226803,0;29,0;14,818599897802759;40,57971014492754;195700,0
166;14004,0;7;15,450833241364087;30,035971223021583;45305,0;11,0;36,60931207774487;90,57971014492753;30047,0
167;42005,0;14;15,48432764837304;30,215827338129497;90414,0;9,0;9,518269790069272;17,57246376811594;94555,0
168;42015,0;13;15,487252799618775;30,39568345323741;83940,0;2,0;6,980559142787338;8,695652173913043;28651,0
169;32007,0;21;15,66930308909118;30,575539568345324;134020,0;31,0;23,028124025018943;68,29710144927536;134618,0
170;33012,0;27;15,725376681013644;30,755395683453234;171697,0;32,0;17,930385279153686;53,07971014492754;178468,0
171;42001,0;18;15,752165922814386;30,935251798561154;114270,0;9,0;9,820717348842793;18,478260869565215;91643,0
172;41008,0;2;15,782828282828284;31,115107913669064;12672,0;2,0;24,61235540241201;71,01449275362319;8126,0
173;41025,0;12;15,947055774827573;31,294964028776977;75249,0;7,0;6,4592926151830286;7,065217391304348;108371,0
174;35051,0;66;16,118869334583767;31,47482014388489;409458,0;56,0;15,71590140516997;44,02173913043478;356327,0
175;41003,0;24;16,181120677449588;31,654676258992804;148321,0;22,0;19,568427232134916;59,05797101449275;112426,0
176;13002,0;3;16,18908855431439;31,83453237410072;18531,0;;;;
177;31035,0;15;16,248537631613154;32,014388489208635;92316,0;16,0;20,665960579680196;62,13768115942029;77422,0
178;32011,0;28;16,261673558518794;32,194244604316545;172184,0;22,0;29,631625025254223;80,43478260869566;74245,0
179;31019,0;29;16,27111036301408;32,37410071942446;178230,0;10,0;5,754269668093725;4,528985507246377;173784,0
180;22011,0;14;16,32634021760679;32,55395683453237;85751,0;12,0;18,90686791977186;56,70289855072463;63469,0
181;43012,0;6;16,380463567118948;32,73381294964029;36629,0;2,0;14,887598630340927;40,94202898550724;13434,0
182;22012,0;12;16,393666580144536;32,913669064748206;73199,0;13,0;17,114946614531906;49,63768115942029;75957,0
183;22001,0;51;16,423851296518144;33,093525179856115;310524,0;30,0;11,928524282499264;26,992753623188403;251498,0
184;32008,0;19;16,45491785531797;33,273381294964025;115467,0;15,0;17,914297998375773;52,71739130434783;83732,0
185;41012,0;6;16,497113005224083;33,45323741007194;36370,0;5,0;18,39249586168843;54,528985507246375;27185,0
186;43024,0;38;16,540581009671886;33,63309352517986;229738,0;31,0;11,07973837520998;24,27536231884058;279790,0
187;31029,0;20;16,605089459919466;33,81294964028777;120445,0;7,0;8,09922710232795;12,862318840579709;86428,0
188;52016,0;14;16,680567139282736;33,992805755395686;83930,0;6,0;11,719207781553967;25,905797101449274;51198,0
189;31021,0;28;16,76325494516021;34,172661870503596;167032,0;21,0;17,68599774292981;51,81159420289855;118738,0
190;41017,0;12;16,778523489932887;34,352517985611506;71520,0;9,0;15,915963711602737;44,38405797101449;56547,0
191;29016,0;73;16,854568165184002;34,53237410071942;433117,0;10,0;8,066012244206586;11,77536231884058;123977,0
192;41034,0;9;16,985939416816077;34,71223021582734;52985,0;3,0;5,859603890776984;5,072463768115942;51198,0
193;50002,0;17;17,006632586708818;34,89208633093525;99961,0;17,0;16,259229503806573;45,65217391304348;104556,0
