,CODMUNRES,Unnamed: 0,ano,homicidios,idade_media,negro_proporcao,codigo_mun_7,uf,pop_mun,pop_uf,tx_hom,tx_hom_pct
2012,313620,49393,2015,12,31.41666666666667,0.6666666666666666,3136207.0,31.0,79590.0,21119536.0,15.077271013946474,32.42424242424242
2584,352210,49965,2015,15,38.0,0.6,3522109.0,35.0,98629.0,45094866.0,15.208508653641424,32.57575757575758
2703,354060,50084,2015,8,39.0,0.0,3540606.0,35.0,52507.0,45094866.0,15.236063762926847,32.72727272727273
1861,311340,49242,2015,14,37.714285714285715,0.7142857142857143,3113404.0,31.0,91841.0,21119536.0,15.243736457573416,32.87878787878788
3574,510180,50955,2015,9,38.66666666666666,0.625,5101803.0,51.0,58974.0,3344544.0,15.260962458032353,33.03030303030303
1961,312870,49342,2015,8,37.375,0.25,3128709.0,31.0,52294.0,21119536.0,15.298122155505412,33.18181818181819
1916,312230,49297,2015,36,31.66666666666667,0.4571428571428571,3122306.0,31.0,234937.0,21119536.0,15.323256873119178,33.33333333333333
494,211000,47875,2015,11,41.63636363636363,0.9090909090909092,2110005.0,21.0,71576.0,7000229.0,15.368279870347603,33.484848484848484
2433,330630,49814,2015,41,35.292682926829265,0.5853658536585366,3306305.0,33.0,265201.0,16718956.0,15.459971870392645,33.63636363636363
2517,351300,49898,2015,37,37.32432432432432,0.5277777777777778,3513009.0,35.0,237750.0,45094866.0,15.562565720294428,33.78787878787879
622,220800,48003,2015,12,36.333333333333336,0.75,2208007.0,22.0,76928.0,3219257.0,15.599001663893512,33.939393939393945
2075,314390,49456,2015,17,31.470588235294123,0.5294117647058824,3143906.0,31.0,108537.0,21119536.0,15.662861512663884,34.090909090909086
49,120020,47430,2015,13,27.23076923076923,0.8461538461538461,1200203.0,12.0,82622.0,829619.0,15.734308053545062,34.24242424242424
2553,351840,49934,2015,19,37.94736842105263,0.42105263157894735,3518404.0,35.0,120417.0,45094866.0,15.778503035285716,34.39393939393939
3394,431405,50775,2015,9,26.222222222222218,0.0,4314050.0,43.0,56277.0,11322895.0,15.992323684631376,34.54545454545455
2524,351380,49905,2015,67,32.059701492537314,0.6363636363636364,3513801.0,35.0,417869.0,45094866.0,16.033733059882405,34.696969696969695
2834,410150,50215,2015,19,39.10526315789474,0.42105263157894735,4101507.0,41.0,118477.0,11320892.0,16.036867915291573,34.84848484848485
95,130290,47476,2015,10,24.6,1.0,1302900.0,13.0,62212.0,4063614.0,16.07406931138687,35.0
2535,351510,49916,2015,11,31.72727272727273,0.09090909090909093,3515103.0,35.0,68270.0,45094866.0,16.112494507104145,35.15151515151515
1530,291070,48911,2015,10,33.0,1.0,2910701.0,29.0,61924.0,15344447.0,16.148827595116593,35.303030303030305
2106,314710,49487,2015,15,28.33333333333333,0.4666666666666667,3147105.0,31.0,92739.0,21119536.0,16.174424999191277,35.45454545454545
3487,432240,50868,2015,21,28.619047619047624,0.2857142857142857,4322400.0,43.0,129784.0,11322895.0,16.18073106083955,35.60606060606061
3657,510795,51038,2015,16,35.5625,0.5625,5107958.0,51.0,98828.0,3344544.0,16.189743797304406,35.75757575757576
3164,420700,50545,2015,9,33.55555555555556,0.0,4207007.0,42.0,54845.0,7001161.0,16.40988239584283,35.90909090909091
2073,314330,49454,2015,66,25.71212121212121,0.90625,3143302.0,31.0,402027.0,21119536.0,16.416807826340023,36.06060606060606
2690,353800,50071,2015,27,30.222222222222218,0.25925925925925924,3538006.0,35.0,164000.0,45094866.0,16.463414634146343,36.21212121212121
2665,353440,50046,2015,115,28.965217391304346,0.6160714285714286,3534401.0,35.0,697886.0,45094866.0,16.478336003301397,36.36363636363637
3428,431680,50809,2015,21,32.57142857142857,0.2380952380952381,4316808.0,43.0,127429.0,11322895.0,16.4797652025834,36.515151515151516
3123,420230,50504,2015,11,33.36363636363637,0.18181818181818185,4202305.0,42.0,66558.0,7001161.0,16.526938910423993,36.666666666666664
217,150580,47598,2015,10,27.2,1.0,1505809.0,15.0,60322.0,8366628.0,16.577699678392626,36.81818181818181
259,150830,47640,2015,10,34.5,1.0,1508308.0,15.0,59735.0,8366628.0,16.74060433581652,36.96969696969697
2873,410490,50254,2015,12,38.833333333333336,0.4166666666666667,4104907.0,41.0,71501.0,11320892.0,16.782982056195017,37.121212121212125
3488,432250,50869,2015,11,30.09090909090909,0.2727272727272727,4322509.0,43.0,65397.0,11322895.0,16.82034344083062,37.27272727272727
2588,352250,49969,2015,39,33.43589743589744,0.6052631578947368,3522505.0,35.0,229502.0,45094866.0,16.993315962388127,37.42424242424243
1482,290520,48863,2015,9,32.333333333333336,1.0,2905206.0,29.0,52853.0,15344447.0,17.02836168240213,37.57575757575757
2856,410370,50237,2015,18,25.944444444444446,0.3333333333333333,4103701.0,41.0,105347.0,11320892.0,17.086390689815563,37.72727272727273
2118,314930,49499,2015,11,28.90909090909091,0.7272727272727273,3149309.0,31.0,63837.0,21119536.0,17.231386186694237,37.878787878787875
618,220770,47999,2015,26,35.57692307692308,0.75,2207702.0,22.0,150547.0,3219257.0,17.270354108683666,38.03030303030303
2607,352500,49988,2015,21,31.952380952380953,0.6190476190476191,3525003.0,35.0,121492.0,45094866.0,17.285088730122148,38.18181818181819
2457,350390,49838,2015,15,33.86666666666667,0.26666666666666666,3503901.0,35.0,86430.0,45094866.0,17.355085039916695,38.333333333333336
2962,411370,50343,2015,97,29.989690721649485,0.3608247422680412,4113700.0,41.0,558439.0,11320892.0,17.36984701999681,38.484848484848484
2357,330030,49738,2015,17,28.764705882352942,0.5882352941176471,3300308.0,33.0,97460.0,16718956.0,17.44305356043505,38.63636363636363
3772,521310,51153,2015,11,26.63636363636364,0.5454545454545454,5213103.0,52.0,62750.0,6778772.0,17.52988047808765,38.78787878787879
2423,330550,49804,2015,15,30.73333333333333,0.6666666666666666,3305505.0,33.0,85175.0,16718956.0,17.61080129145876,38.93939393939394
2393,330330,49774,2015,88,32.46590909090909,0.6363636363636364,3303302.0,33.0,499028.0,16718956.0,17.63428104234632,39.09090909090909
2245,316930,49626,2015,14,23.214285714285715,0.7857142857142857,3169307.0,31.0,78999.0,21119536.0,17.721743313206495,39.24242424242424
2358,330040,49739,2015,32,32.5,0.65625,3300407.0,33.0,179451.0,16718956.0,17.832165883723132,39.39393939393939
1995,313420,49376,2015,19,34.368421052631575,0.7222222222222222,3134202.0,31.0,104526.0,21119536.0,18.177295601094464,39.54545454545455
2137,315210,49518,2015,11,31.0,0.6363636363636364,3152105.0,31.0,60361.0,21119536.0,18.223687480326703,39.696969696969695
3174,420820,50555,2015,39,31.256410256410252,0.2307692307692308,4208203.0,42.0,212615.0,7001161.0,18.34301436869459,39.84848484848485
3009,411850,50390,2015,15,29.066666666666666,0.2,4118501.0,41.0,80710.0,11320892.0,18.5850576136786,40.0
3577,510250,50958,2015,17,30.823529411764714,0.7647058823529411,5102504.0,51.0,91271.0,3344544.0,18.625850489202485,40.15151515151515
1474,290460,48855,2015,13,28.84615384615385,0.9230769230769232,2904605.0,29.0,69677.0,15344447.0,18.65751969803522,40.303030303030305
2630,352850,50011,2015,18,32.611111111111114,0.5,3528502.0,35.0,95601.0,45094866.0,18.828254934571813,40.45454545454545
2204,316250,49585,2015,17,23.470588235294123,0.6875,3162500.0,31.0,90263.0,21119536.0,18.833852187496536,40.60606060606061
2111,314810,49492,2015,17,28.705882352941174,0.6,3148103.0,31.0,89983.0,21119536.0,18.89245746418768,40.75757575757576
3435,431750,50816,2015,15,34.2,0.13333333333333333,4317509.0,43.0,79101.0,11322895.0,18.963097811658514,40.909090909090914
3514,500270,50895,2015,166,33.89156626506024,0.7409638554216867,5002704.0,50.0,874210.0,2713147.0,18.98857253977877,41.060606060606055
408,210330,47789,2015,23,37.60869565217392,0.9090909090909092,2103307.0,21.0,120810.0,7000229.0,19.038159092790334,41.21212121212121
434,210540,47815,2015,13,27.30769230769231,0.9230769230769232,2105401.0,21.0,67726.0,7000229.0,19.19499158373446,41.36363636363637
2294,320150,49675,2015,24,37.29166666666666,0.8333333333333334,3201506.0,32.0,124525.0,4016356.0,19.273238305561133,41.515151515151516
648,230020,48029,2015,12,28.16666666666667,0.8181818181818182,2300200.0,23.0,62199.0,9020460.0,19.292914677084838,41.66666666666667
2195,316110,49576,2015,11,31.181818181818183,0.8181818181818182,3161106.0,31.0,56805.0,21119536.0,19.364492562274446,41.81818181818181
3019,411990,50400,2015,67,31.23880597014925,0.2537313432835821,4119905.0,41.0,344332.0,11320892.0,19.45796498727972,41.96969696969697
2450,350280,49831,2015,38,32.1578947368421,0.5135135135135135,3502804.0,35.0,194874.0,45094866.0,19.499779344602153,42.12121212121212
2412,330455,49793,2015,1281,30.932084309133486,0.7214397496087637,3304557.0,33.0,6520266.0,16718956.0,19.646437737356116,42.27272727272727
1451,290210,48832,2015,11,29.0,0.9090909090909092,2902104.0,29.0,55935.0,15344447.0,19.66568338249754,42.42424242424242
3142,420420,50523,2015,42,30.690476190476193,0.21428571428571427,4204202.0,42.0,213279.0,7001161.0,19.692515437525493,42.57575757575758
3490,432260,50871,2015,14,34.214285714285715,0.21428571428571427,4322608.0,43.0,70481.0,11322895.0,19.863509314567047,42.72727272727273
1973,313130,49354,2015,52,28.57692307692308,0.8297872340425532,3131307.0,31.0,261203.0,21119536.0,19.907887734826936,42.878787878787875
2254,317020,49635,2015,135,32.03703703703704,0.5373134328358209,3170206.0,31.0,676613.0,21119536.0,19.952321341741882,43.03030303030303
2594,352310,49975,2015,72,32.94444444444444,0.5,3523107.0,35.0,360657.0,45094866.0,19.963566491153646,43.18181818181818
3269,430210,50650,2015,23,33.17391304347826,0.13043478260869565,4302105.0,43.0,115069.0,11322895.0,19.98800719568259,43.333333333333336
1458,290270,48839,2015,11,31.181818181818183,0.7272727272727273,2902708.0,29.0,54915.0,15344447.0,20.030956933442592,43.484848484848484
1711,292880,49092,2015,11,26.63636363636364,1.0,2928802.0,29.0,53898.0,15344447.0,20.408920553638353,43.63636363636363
1489,290600,48870,2015,15,35.6,0.8666666666666667,2906006.0,29.0,73448.0,15344447.0,20.422611915913297,43.78787878787879
3559,500830,50940,2015,24,34.541666666666664,0.5833333333333334,5008305.0,50.0,117477.0,2713147.0,20.42953088689701,43.93939393939394
1888,311800,49269,2015,11,33.27272727272727,0.5454545454545454,3118007.0,31.0,53843.0,21119536.0,20.42976802927029,44.09090909090909
1734,293050,49115,2015,17,23.705882352941174,1.0,2930501.0,29.0,83088.0,15344447.0,20.460234931638745,44.24242424242424
1513,290840,48894,2015,14,28.785714285714285,1.0,2908408.0,29.0,68303.0,15344447.0,20.496903503506434,44.3939393939394
3090,412770,50471,2015,28,29.785714285714285,0.42857142857142855,4127700.0,41.0,135538.0,11320892.0,20.658413138750756,44.54545454545455
3197,421130,50578,2015,16,33.1875,0.1875,4211306.0,42.0,77137.0,7001161.0,20.742315620260058,44.696969696969695
3429,431690,50810,2015,58,33.1896551724138,0.42105263157894735,4316907.0,43.0,278445.0,11322895.0,20.82996642065758,44.84848484848485
238,150730,47619,2015,26,37.307692307692314,0.9230769230769232,1507300.0,15.0,124806.0,8366628.0,20.832331778920885,45.0
3470,432120,50851,2015,12,35.833333333333336,0.16666666666666666,4321204.0,43.0,57544.0,11322895.0,20.853607674127627,45.151515151515156
256,150812,47637,2015,12,31.83333333333333,1.0,1508126.0,15.0,57525.0,8366628.0,20.860495436766623,45.3030303030303
970,250370,48351,2015,13,30.0,0.8461538461538461,2503704.0,25.0,62187.0,4025558.0,20.904690690980427,45.45454545454545
1290,270240,48671,2015,11,28.272727272727273,0.8181818181818182,2702405.0,27.0,52597.0,3375823.0,20.913740327395097,45.60606060606061
1730,293010,49111,2015,17,34.529411764705884,1.0,2930105.0,29.0,81218.0,15344447.0,20.93132064320717,45.75757575757576
86,130190,47467,2015,21,31.380952380952376,0.7619047619047619,1301902.0,13.0,99854.0,4063614.0,21.030704829050414,45.909090909090914
3027,412060,50408,2015,11,33.36363636363637,0.09090909090909093,4120606.0,41.0,52125.0,11320892.0,21.103117505995204,46.06060606060606
11,110012,47392,2015,28,36.5,0.625,1100122.0,11.0,132667.0,1805788.0,21.10547460936028,46.21212121212121
3454,431990,50835,2015,17,31.294117647058826,0.05882352941176471,4319901.0,43.0,80311.0,11322895.0,21.16771052533277,46.36363636363636
802,231340,48183,2015,16,32.0,0.9333333333333332,2313401.0,23.0,74719.0,9020460.0,21.413562815348172,46.515151515151516
1597,291760,48978,2015,12,37.16666666666666,0.8181818181818182,2917607.0,29.0,56033.0,15344447.0,21.415951314404012,46.666666666666664
3295,430510,50676,2015,104,33.41346153846154,0.20192307692307693,4305108.0,43.0,483377.0,11322895.0,21.5152975834597,46.81818181818182
2624,352720,50005,2015,19,30.210526315789476,0.3157894736842105,3527207.0,35.0,87980.0,45094866.0,21.595817231188907,46.96969696969697
2017,313670,49398,2015,123,29.105691056910572,0.6885245901639344,3136702.0,31.0,563769.0,21119536.0,21.817446507346094,47.12121212121212
1542,291170,48923,2015,19,32.78947368421053,0.8888888888888888,2911709.0,29.0,86808.0,15344447.0,21.88738365127638,47.27272727272727
1815,310730,49196,2015,11,33.09090909090909,0.9090909090909092,3107307.0,31.0,50168.0,21119536.0,21.92632753946739,47.42424242424242
1966,312980,49347,2015,39,29.128205128205128,0.8974358974358975,3129806.0,31.0,177475.0,21119536.0,21.97492604592196,47.57575757575758
3181,420910,50562,2015,127,32.71653543307087,0.2755905511811024,4209102.0,42.0,577077.0,7001161.0,22.007461742540425,47.72727272727273
2291,320120,49672,2015,47,34.170212765957444,0.5581395348837209,3201209.0,32.0,211649.0,4016356.0,22.20657787185387,47.878787878787875
394,210232,47775,2015,16,33.625,0.8571428571428571,2102325.0,21.0,71979.0,7000229.0,22.228705594687337,48.03030303030303
2929,410980,50310,2015,12,30.41666666666667,0.08333333333333333,4109807.0,41.0,53356.0,11320892.0,22.490441562336006,48.18181818181818
2913,410840,50294,2015,20,29.4,0.15,4108403.0,41.0,88465.0,11320892.0,22.60781099870005,48.333333333333336
233,150680,47614,2015,67,30.52238805970149,0.9253731343283582,1506807.0,15.0,296302.0,8366628.0,22.612064717754183,48.484848484848484
1993,313380,49374,2015,21,28.285714285714285,0.6190476190476191,3133808.0,31.0,92696.0,21119536.0,22.654699231897816,48.63636363636364
3099,412820,50480,2015,13,40.46153846153846,0.15384615384615385,4128203.0,41.0,57027.0,11320892.0,22.796219334701103,48.78787878787879
3418,431560,50799,2015,48,30.41666666666667,0.3958333333333333,4315602.0,43.0,209378.0,11322895.0,22.92504465607657,48.93939393939394
1793,310350,49174,2015,27,31.37037037037037,0.3703703703703704,3103504.0,31.0,117445.0,21119536.0,22.989484439524883,49.09090909090909
535,211270,47916,2015,13,36.153846153846146,0.7692307692307693,2112704.0,21.0,56511.0,7000229.0,23.004370830457788,49.24242424242424
3328,430790,50709,2015,16,31.0,0.125,4307906.0,43.0,69542.0,11322895.0,23.00767881280377,49.3939393939394
658,230110,48039,2015,17,30.0,1.0,2301109.0,23.0,73629.0,9020460.0,23.088728625949013,49.54545454545455
3282,430390,50663,2015,15,28.466666666666665,0.06666666666666668,4303905.0,43.0,64914.0,11322895.0,23.107496071725667,49.696969696969695
3319,430700,50700,2015,24,34.291666666666664,0.16666666666666666,4307005.0,43.0,103437.0,11322895.0,23.202529075669247,49.848484848484844
2046,314000,49427,2015,14,30.357142857142854,0.7142857142857143,3140001.0,31.0,59857.0,21119536.0,23.389077300900478,50.0
3374,431240,50755,2015,15,36.333333333333336,0.14285714285714285,4312401.0,43.0,63868.0,11322895.0,23.48593975073589,50.15151515151515
2387,330270,49768,2015,36,32.44444444444444,0.5277777777777778,3302700.0,33.0,153008.0,16718956.0,23.528181532991738,50.303030303030305
729,230640,48110,2015,30,31.8,0.8888888888888888,2306405.0,23.0,127465.0,9020460.0,23.535872592476366,50.45454545454545
3842,530010,51223,2015,718,30.644846796657387,0.8154929577464789,5300108.0,53.0,3039444.0,3039444.0,23.62274152772678,50.60606060606061
2349,320530,49730,2015,86,29.09302325581395,0.9176470588235294,3205309.0,32.0,363140.0,4016356.0,23.68232637550256,50.75757575757576
581,220390,47962,2015,14,36.785714285714285,0.9285714285714286,2203909.0,22.0,58969.0,3219257.0,23.741287795282265,50.90909090909091
1811,310620,49192,2015,600,30.156666666666666,0.7738693467336684,3106200.0,31.0,2523794.0,21119536.0,23.773731136534916,51.06060606060606
993,250630,48374,2015,14,30.357142857142854,1.0,2506301.0,25.0,58881.0,4025558.0,23.776770095616584,51.21212121212121
2872,410480,50253,2015,76,28.697368421052627,0.11842105263157895,4104808.0,41.0,319608.0,11320892.0,23.779129433556108,51.36363636363637
3008,411840,50389,2015,21,32.285714285714285,0.4761904761904762,4118402.0,41.0,87850.0,11320892.0,23.904382470119522,51.515151515151516
150,150170,47531,2015,30,31.2,1.0,1501709.0,15.0,124184.0,8366628.0,24.1577014752303,51.66666666666667
383,210140,47764,2015,23,27.39130434782609,0.7826086956521741,2101400.0,21.0,94779.0,7000229.0,24.266978972135178,51.81818181818182
2770,355070,50151,2015,21,33.8095238095238,0.65,3550704.0,35.0,85538.0,45094866.0,24.550492178914634,51.96969696969697
1976,313170,49357,2015,30,28.266666666666666,0.9,3131703.0,31.0,119285.0,21119536.0,25.149851196713755,52.121212121212125
3396,431410,50777,2015,50,31.88,0.12,4314100.0,43.0,198799.0,11322895.0,25.15103194684078,52.27272727272727
160,150220,47541,2015,17,30.470588235294123,1.0,1502202.0,15.0,67150.0,8366628.0,25.31645569620253,52.42424242424243
232,150670,47613,2015,18,34.44444444444444,0.5882352941176471,1506708.0,15.0,70764.0,8366628.0,25.436662709852467,52.57575757575758
3075,412625,50456,2015,24,31.91666666666667,0.5833333333333334,4126256.0,41.0,94181.0,11320892.0,25.482846858708232,52.72727272727272
3524,500370,50905,2015,56,27.625,0.4107142857142857,5003702.0,50.0,218069.0,2713147.0,25.679945338402067,52.87878787878788
180,150345,47561,2015,16,34.375,0.9375,1503457.0,15.0,62237.0,8366628.0,25.708180021530602,53.03030303030303
2892,410690,50273,2015,494,30.53238866396761,0.1457905544147844,4106902.0,41.0,1908359.0,11320892.0,25.88611471950508,53.18181818181819
2516,351280,49897,2015,18,37.388888888888886,0.5,3512803.0,35.0,69086.0,45094866.0,26.05448281851605,53.333333333333336
1907,312090,49288,2015,21,32.0,0.9,3120904.0,31.0,79878.0,21119536.0,26.290092390896117,53.48484848484848
1245,261450,48626,2015,17,33.0,0.7058823529411765,2614501.0,26.0,64373.0,9473266.0,26.408587451260622,53.63636363636364
2268,317130,49649,2015,21,28.952380952380953,0.45,3171303.0,31.0,78381.0,21119536.0,26.7922072951353,53.78787878787878
1240,261390,48621,2015,23,36.04347826086956,1.0,2613909.0,26.0,85568.0,9473266.0,26.8792071802543,53.939393939393945
3,110004,47384,2015,24,30.375,0.625,1100049.0,11.0,88507.0,1805788.0,27.11649925994554,54.090909090909086
803,231350,48184,2015,15,28.6,0.8333333333333334,2313500.0,23.0,55207.0,9020460.0,27.17046751317768,54.24242424242425
3519,500320,50900,2015,30,35.53333333333333,0.8333333333333334,5003207.0,50.0,109899.0,2713147.0,27.297791608658862,54.39393939393939
427,210480,47808,2015,19,31.0,0.9473684210526316,2104800.0,21.0,69232.0,7000229.0,27.44395655188352,54.54545454545454
2241,316860,49622,2015,39,35.128205128205124,0.9743589743589745,3168606.0,31.0,141934.0,21119536.0,27.47755999267265,54.6969696969697
171,150293,47552,2015,16,29.5,1.0,1502939.0,15.0,58071.0,8366628.0,27.552478862082626,54.848484848484844
3363,431140,50744,2015,22,34.0,0.09090909090909093,4311403.0,43.0,79819.0,11322895.0,27.562359839136047,55.00000000000001
3229,421620,50610,2015,14,31.642857142857146,0.21428571428571427,4216206.0,42.0,50701.0,7001161.0,27.61286759629988,55.15151515151515
3339,430920,50720,2015,76,33.0,0.21052631578947367,4309209.0,43.0,275146.0,11322895.0,27.62169902524478,55.3030303030303
1197,260990,48578,2015,19,32.526315789473685,0.8947368421052632,2609907.0,26.0,68776.0,9473266.0,27.625916017215307,55.45454545454545
2924,410940,50305,2015,50,31.06,0.16,4109401.0,41.0,180364.0,11320892.0,27.721718302987295,55.6060606060606
334,171610,47715,2015,14,23.857142857142854,0.9166666666666666,1716109.0,17.0,50360.0,1550194.0,27.79984114376489,55.757575757575765
1279,270140,48660,2015,16,31.0625,1.0,2701407.0,27.0,57548.0,3375823.0,27.802877597831376,55.90909090909091
364,210005,47745,2015,31,34.87096774193548,0.8709677419354839,2100055.0,21.0,111339.0,7000229.0,27.842894223946683,56.060606060606055
406,210320,47787,2015,22,34.22727272727273,0.9090909090909092,2103208.0,21.0,78965.0,7000229.0,27.86044450072817,56.21212121212121
147,150150,47528,2015,17,36.0,1.0,1501501.0,15.0,60990.0,8366628.0,27.873421872438104,56.36363636363636
3148,420460,50529,2015,59,33.57627118644068,0.2542372881355932,4204608.0,42.0,211369.0,7001161.0,27.913270157875562,56.515151515151516
649,230030,48030,2015,15,32.266666666666666,0.9333333333333332,2300309.0,23.0,53572.0,9020460.0,27.999701336519077,56.666666666666664
2251,316990,49632,2015,32,27.78125,0.6451612903225806,3169901.0,31.0,113300.0,21119536.0,28.243601059135038,56.81818181818182
693,230420,48074,2015,37,29.783783783783782,0.9189189189189191,2304202.0,23.0,130604.0,9020460.0,28.329913325778687,56.96969696969697
678,230280,48059,2015,22,33.63636363636363,0.85,2302800.0,23.0,77514.0,9020460.0,28.38196970869778,57.12121212121212
1568,291470,48949,2015,19,35.26315789473684,0.9473684210526316,2914703.0,29.0,66806.0,15344447.0,28.440559231206777,57.27272727272727
3760,521190,51141,2015,28,35.67857142857143,0.7407407407407407,5211909.0,52.0,98128.0,6778772.0,28.534159465188324,57.42424242424242
10,110011,47391,2015,16,31.5625,0.875,1100114.0,11.0,55871.0,1805788.0,28.637396860625365,57.57575757575758
2376,330190,49757,2015,67,28.59701492537313,0.6716417910447762,3301900.0,33.0,232394.0,16718956.0,28.83034845994303,57.72727272727273
255,150810,47636,2015,32,35.65625,0.9375,1508100.0,15.0,110516.0,8366628.0,28.955083426834126,57.878787878787875
380,210120,47761,2015,30,27.6,0.7666666666666667,2101202.0,21.0,103359.0,7000229.0,29.025048616956433,58.03030303030303
3006,411820,50387,2015,45,31.044444444444448,0.2888888888888889,4118204.0,41.0,152975.0,11320892.0,29.416571335185488,58.18181818181818
3325,430770,50706,2015,25,31.96,0.18181818181818185,4307708.0,43.0,84237.0,11322895.0,29.678169925329726,58.333333333333336
2864,410430,50245,2015,28,32.285714285714285,0.35714285714285715,4104303.0,41.0,94153.0,11320892.0,29.73882935222457,58.484848484848484
2255,317040,49636,2015,25,34.28,0.88,3170404.0,31.0,83980.0,21119536.0,29.768992617289832,58.63636363636363
2417,330490,49798,2015,314,30.519108280254773,0.7243589743589743,3304904.0,33.0,1049826.0,16718956.0,29.9097183723779,58.78787878787879
3306,430610,50687,2015,19,32.368421052631575,0.16666666666666666,4306106.0,43.0,63463.0,11322895.0,29.938704441958304,58.93939393939394
2304,320240,49685,2015,37,31.27027027027027,0.8620689655172413,3202405.0,32.0,123166.0,4016356.0,30.04075800139649,59.09090909090909
3540,500570,50921,2015,16,35.0,0.3125,5005707.0,50.0,53188.0,2713147.0,30.08197337745356,59.24242424242424
3013,411915,50394,2015,39,28.84615384615385,0.1282051282051282,4119152.0,41.0,129445.0,11320892.0,30.128626057398893,59.3939393939394
273,160060,47654,2015,35,28.34285714285714,0.9411764705882352,1600600.0,16.0,115471.0,797722.0,30.310640766945816,59.54545454545455
2242,316870,49623,2015,27,30.037037037037038,0.7777777777777778,3168705.0,31.0,88931.0,21119536.0,30.360616657858337,59.696969696969695
1927,312410,49308,2015,21,28.23809523809524,0.6842105263157895,3124104.0,31.0,69010.0,21119536.0,30.43037240979568,59.84848484848485
3401,431440,50782,2015,105,29.93333333333333,0.3047619047619048,4314407.0,43.0,344385.0,11322895.0,30.489132801951307,60.0
783,231140,48164,2015,24,33.041666666666664,0.8181818181818182,2311405.0,23.0,78658.0,9020460.0,30.511836049734296,60.151515151515156
2090,314520,49471,2015,29,26.96551724137931,0.7931034482758621,3145208.0,31.0,94681.0,21119536.0,30.6291653024366,60.303030303030305
2383,330240,49764,2015,75,30.29333333333333,0.7733333333333333,3302403.0,33.0,244139.0,16718956.0,30.720204473680976,60.45454545454545
968,250320,48349,2015,21,37.333333333333336,1.0,2503209.0,25.0,68033.0,4025558.0,30.867373186541826,60.60606060606061
536,211280,47917,2015,16,36.5625,0.8125,2112803.0,21.0,51738.0,7000229.0,30.925045421160466,60.75757575757576
685,230350,48066,2015,22,29.5,0.875,2303501.0,23.0,71079.0,9020460.0,30.951476526118824,60.909090909090914
801,231330,48182,2015,18,29.33333333333333,0.7647058823529411,2313302.0,23.0,58119.0,9020460.0,30.970938935632066,61.06060606060606
90,130250,47471,2015,30,28.66666666666667,1.0,1302504.0,13.0,96460.0,4063614.0,31.100974497200912,61.212121212121204
718,230540,48099,2015,21,32.285714285714285,0.9473684210526316,2305407.0,23.0,67486.0,9020460.0,31.117565124618437,61.36363636363637
185,150380,47566,2015,18,38.77777777777778,0.9444444444444444,1503804.0,15.0,57526.0,8366628.0,31.29019921426833,61.51515151515151
109,130406,47490,2015,20,35.1,0.6,1304062.0,13.0,63635.0,4063614.0,31.42924491239098,61.66666666666667
2408,330420,49789,2015,40,37.425,0.6,3304201.0,33.0,126923.0,16718956.0,31.515170615254917,61.81818181818181
56,120040,47437,2015,121,32.68595041322314,0.8655462184873951,1200401.0,12.0,383443.0,829619.0,31.556189577068825,61.969696969696976
2807,355540,50188,2015,28,35.214285714285715,0.4642857142857143,3555406.0,35.0,88313.0,45094866.0,31.705411434330166,62.121212121212125
3131,420320,50512,2015,25,32.52,0.16,4203204.0,42.0,78731.0,7001161.0,31.75369295449061,62.272727272727266
1563,291400,48944,2015,20,29.15,1.0,2914000.0,29.0,62631.0,15344447.0,31.933068288866533,62.42424242424243
1205,261070,48586,2015,105,28.352380952380948,0.8252427184466019,2610707.0,26.0,328353.0,9473266.0,31.977780011146542,62.57575757575757
1253,261530,48634,2015,17,33.588235294117645,0.8823529411764706,2615300.0,26.0,53083.0,9473266.0,32.02531884030669,62.727272727272734
358,172100,47739,2015,93,29.60215053763441,0.6704545454545454,1721000.0,17.0,286787.0,1550194.0,32.42824814234955,62.878787878787875
2372,330170,49753,2015,289,29.529411764705888,0.7750865051903114,3301702.0,33.0,890997.0,16718956.0,32.43557497948927,63.030303030303024
2284,320060,49665,2015,32,28.25,0.9655172413793104,3200607.0,32.0,98393.0,4016356.0,32.52263880560609,63.18181818181819
3732,520860,51113,2015,22,33.04545454545455,0.6363636363636364,5208608.0,52.0,67507.0,6778772.0,32.589212970506765,63.33333333333333
221,150613,47602,2015,27,28.407407407407412,0.8888888888888888,1506138.0,15.0,82464.0,8366628.0,32.741559953434226,63.48484848484849
3555,500790,50936,2015,18,32.27777777777778,0.7222222222222222,5007901.0,50.0,54575.0,2713147.0,32.982134677049935,63.63636363636363
1080,251620,48461,2015,23,33.0,0.9130434782608696,2516201.0,25.0,69554.0,4025558.0,33.067832187940304,63.787878787878796
1220,261220,48601,2015,20,31.8,0.9,2612208.0,26.0,60453.0,9473266.0,33.083552511868724,63.93939393939394
719,230550,48100,2015,34,30.44117647058824,0.8529411764705882,2305506.0,23.0,102614.0,9020460.0,33.13388036720136,64.0909090909091
3809,521880,51190,2015,72,28.16666666666667,0.6338028169014085,5218805.0,52.0,217048.0,6778772.0,33.17238583170543,64.24242424242425
2647,353180,50028,2015,19,29.315789473684212,0.42105263157894735,3531803.0,35.0,57240.0,45094866.0,33.193570929419984,64.39393939393939
540,211400,47921,2015,17,31.764705882352942,0.8823529411764706,2114007.0,21.0,51084.0,7000229.0,33.27852165061468,64.54545454545455
