;CODMUNRES;ano;homicidios;idade_media;negro_proporcao
29939;220777;2008;1;51,0;1,0
29940;220780;2008;2;42,0;0,5
29941;220790;2008;1;40,0;0,0
29942;220800;2008;6;35,0;0,6666666666666666
29943;220810;2008;1;34,0;1,0
29944;220820;2008;4;31,5;0,5
29945;220830;2008;1;28,0;1,0
29946;220840;2008;5;37,2;0,8
29947;220850;2008;1;26,0;1,0
29948;220870;2008;2;32,5;1,0
29949;220880;2008;1;20,0;1,0
29950;220920;2008;1;14,0;1,0
29951;220940;2008;3;35,0;0,6666666666666666
29952;220970;2008;1;58,0;1,0
29953;221000;2008;1;58,0;1,0
29954;221030;2008;1;31,0;0,0
29955;221040;2008;1;22,0;1,0
29956;221060;2008;3;28,0;0,6666666666666666
29957;221070;2008;3;31,666666666666668;1,0
29958;221080;2008;1;44,0;1,0
29959;221093;2008;2;27,0;0,0
29960;221100;2008;173;29,248554913294797;0,8809523809523809
29961;221110;2008;3;39,0;0,0
29962;221120;2008;4;25,75;0,75
29963;221150;2008;1;35,0;0,0
29964;221160;2008;1;34,0;1,0
29965;230015;2008;6;32,5;0,3333333333333333
29966;230020;2008;6;39,0;0,8
29967;230030;2008;12;37,166666666666664;0,8181818181818182
29968;230040;2008;4;42,5;0,75
29969;230075;2008;4;35,25;0,6666666666666666
29970;230080;2008;2;28,5;1,0
29971;230090;2008;1;45,0;1,0
29972;230100;2008;26;34,73076923076923;0,9375
29973;230110;2008;3;36,666666666666664;0,6666666666666666
29974;230120;2008;5;38,4;1,0
29975;230125;2008;1;30,0;1,0
29976;230130;2008;1;25,0;1,0
29977;230140;2008;5;39,6;0,8
29978;230150;2008;1;37,0;1,0
29979;230170;2008;2;23,5;1,0
29980;230185;2008;4;42,75;1,0
29981;230190;2008;7;34,285714285714285;0,8571428571428571
29982;230195;2008;9;37,77777777777778;1,0
29983;230205;2008;1;28,0;1,0
29984;230210;2008;6;36,666666666666664;0,8333333333333334
29985;230220;2008;5;32,2;0,75
29986;230230;2008;3;44,333333333333336;0,6666666666666666
29987;230240;2008;11;36,72727272727273;0,9090909090909091
29988;230250;2008;13;40,84615384615385;1,0
29989;230260;2008;3;30,0;1,0
29990;230270;2008;4;30,75;0,6666666666666666
29991;230280;2008;14;32,357142857142854;0,9090909090909091
29992;230290;2008;1;52,0;1,0
29993;230300;2008;4;28,0;0,75
29994;230320;2008;8;37,5;1,0
29995;230330;2008;3;46,0;0,6666666666666666
29996;230350;2008;9;43,0;1,0
29997;230360;2008;2;47,5;0,5
29998;230370;2008;91;27,912087912087912;0,9122807017543859
29999;230380;2008;6;29,166666666666668;0,6666666666666666
30000;230390;2008;1;34,0;1,0
30001;230393;2008;1;22,0;0,0
30002;230395;2008;2;35,5;
30003;230400;2008;1;57,0;1,0
30004;230410;2008;5;36,6;0,0
30005;230420;2008;40;31,975;0,875
30006;230425;2008;1;41,0;
30007;230426;2008;2;38,0;0,0
30008;230428;2008;16;25,3125;1,0
30009;230430;2008;3;25,333333333333332;1,0
30010;230435;2008;2;44,5;1,0
30011;230440;2008;839;27,97377830750894;0,8987993138936535
30012;230445;2008;1;19,0;1,0
30013;230450;2008;4;41,25;1,0
30014;230460;2008;1;44,0;1,0
30015;230470;2008;7;42,57142857142857;0,8333333333333334
30016;230490;2008;1;55,0;1,0
30017;230495;2008;6;30,333333333333332;1,0
30018;230500;2008;6;40,166666666666664;0,6666666666666666
30019;230510;2008;1;24,0;1,0
30020;230520;2008;1;32,0;1,0
30021;230523;2008;13;34,38461538461539;1,0
30022;230526;2008;5;30,0;0,8
30023;230530;2008;4;30,0;1,0
30024;230533;2008;1;63,0;0,0
30025;230540;2008;3;30,666666666666668;1,0
30026;230550;2008;21;33,80952380952381;0,9523809523809523
30027;230560;2008;3;36,666666666666664;1,0
30028;230565;2008;1;48,0;1,0
30029;230570;2008;2;23,0;1,0
30030;230580;2008;3;27,0;0,6666666666666666
30031;230590;2008;6;41,0;0,8333333333333334
30032;230600;2008;5;30,6;1,0
30033;230610;2008;4;37,0;1,0
30034;230620;2008;1;19,0;0,0
30035;230625;2008;14;24,5;1,0
30036;230630;2008;11;34,45454545454545;0,9090909090909091
30037;230640;2008;21;27,095238095238095;1,0
30038;230650;2008;3;36,333333333333336;0,3333333333333333
30039;230655;2008;2;56,5;1,0
30040;230670;2008;7;43,285714285714285;0,8571428571428571
30041;230680;2008;3;41,666666666666664;0,6666666666666666
30042;230690;2008;1;50,0;1,0
30043;230700;2008;7;26,285714285714285;0,5714285714285714
30044;230710;2008;4;49,75;1,0
30045;230725;2008;1;33,0;1,0
30046;230730;2008;103;29,262135922330096;0,900990099009901
30047;230740;2008;1;35,0;1,0
30048;230750;2008;2;39,0;1,0
30049;230760;2008;10;40,5;0,5
30050;230763;2008;2;27,0;0,5
30051;230765;2008;96;29,666666666666668;0,8695652173913043
30052;230770;2008;32;29,59375;0,9130434782608695
30053;230780;2008;1;43,0;1,0
30054;230800;2008;1;25,0;1,0
30055;230810;2008;1;34,0;1,0
30056;230820;2008;1;42,0;1,0
30057;230830;2008;4;22,5;1,0
30058;230835;2008;3;35,666666666666664;0,6666666666666666
30059;230837;2008;2;34,5;1,0
30060;230840;2008;2;42,0;1,0
30061;230850;2008;3;34,666666666666664;0,5
30062;230860;2008;1;18,0;1,0
30063;230870;2008;6;34,833333333333336;1,0
30064;230880;2008;2;36,5;1,0
30065;230890;2008;6;24,166666666666668;0,6666666666666666
30066;230900;2008;1;71,0;1,0
30067;230910;2008;2;49,5;1,0
30068;230920;2008;2;26,0;0,5
30069;230930;2008;3;45,333333333333336;1,0
30070;230940;2008;2;38,0;1,0
30071;230945;2008;1;29,0;1,0
30072;230950;2008;7;38,142857142857146;1,0
30073;230960;2008;9;28,0;0,8333333333333334
30074;230970;2008;15;32,86666666666667;0,9090909090909091
30075;230980;2008;2;30,0;1,0
30076;231010;2008;3;41,333333333333336;1,0
30077;231020;2008;2;20,0;1,0
30078;231025;2008;4;37,25;0,75
30079;231030;2008;6;24,0;0,6666666666666666
30080;231050;2008;8;27,0;0,8571428571428571
30081;231070;2008;6;28,0;0,6666666666666666
30082;231080;2008;1;35,0;0,0
30083;231085;2008;2;21,5;0,5
30084;231090;2008;1;32,0;1,0
30085;231095;2008;1;72,0;1,0
30086;231100;2008;1;29,0;1,0
30087;231120;2008;3;28,666666666666668;0,5
30088;231123;2008;1;59,0;1,0
30089;231126;2008;2;51,0;1,0
30090;231130;2008;15;25,466666666666665;0,7142857142857143
30091;231135;2008;7;35,285714285714285;1,0
30092;231140;2008;16;32,625;0,5714285714285714
30093;231150;2008;5;24,8;0,8
30094;231160;2008;10;31,2;1,0
30095;231180;2008;5;25,8;1,0
30096;231190;2008;4;50,5;1,0
30097;231195;2008;3;39,0;0,0
30098;231200;2008;4;35,5;1,0
30099;231210;2008;4;60,5;1,0
30100;231220;2008;4;29,75;1,0
30101;231230;2008;8;41,5;0,75
30102;231240;2008;4;35,25;1,0
30103;231250;2008;2;32,5;0,5
30104;231260;2008;2;45,5;1,0
30105;231270;2008;5;27,6;1,0
30106;231290;2008;27;30,666666666666668;0,85
30107;231300;2008;1;30,0;1,0
30108;231310;2008;6;31,833333333333332;0,8333333333333334
30109;231320;2008;3;41,0;1,0
30110;231325;2008;1;30,0;1,0
30111;231330;2008;4;28,0;0,75
30112;231335;2008;3;27,666666666666668;1,0
30113;231340;2008;11;39,72727272727273;0,8181818181818182
30114;231350;2008;7;29,714285714285715;1,0
30115;231360;2008;4;42,75;0,25
30116;231375;2008;2;24,5;1,0
30117;231380;2008;1;30,0;
30118;231390;2008;1;29,0;1,0
30119;231395;2008;6;45,0;0,8333333333333334
30120;231400;2008;3;22,666666666666668;1,0
30121;231410;2008;6;22,5;1,0
30122;240020;2008;21;31,952380952380953;0,9
30123;240030;2008;1;35,0;1,0
30124;240050;2008;1;32,0;0,0
30125;240060;2008;3;50,0;1,0
30126;240070;2008;2;35,5;1,0
30127;240080;2008;1;32,0;1,0
30128;240100;2008;7;34,0;0,5714285714285714
30129;240110;2008;2;21,5;0,5
30130;240130;2008;4;44,25;1,0
30131;240140;2008;4;24,0;1,0
30132;240145;2008;9;36,888888888888886;0,8888888888888888
30133;240165;2008;1;45,0;0,0
30134;240170;2008;2;43,5;1,0
30135;240200;2008;7;33,142857142857146;0,42857142857142855
30136;240210;2008;1;71,0;
30137;240220;2008;3;22,0;1,0
30138;240230;2008;16;31,875;0,875
30139;240240;2008;1;33,0;0,0
30140;240250;2008;1;27,0;1,0
30141;240260;2008;9;26,444444444444443;1,0
30142;240300;2008;1;16,0;1,0
30143;240320;2008;1;56,0;1,0
30144;240325;2008;53;27,867924528301888;0,9215686274509803
30145;240340;2008;1;31,0;0,0
30146;240360;2008;8;27,0;1,0
30147;240400;2008;4;32,5;0,5
30148;240410;2008;1;58,0;0,0
30149;240420;2008;2;23,0;0,5
30150;240430;2008;3;24,333333333333332;1,0
30151;240440;2008;1;36,0;0,0
30152;240450;2008;1;33,0;1,0
30153;240460;2008;1;56,0;1,0
30154;240470;2008;5;37,4;1,0
30155;240485;2008;1;36,0;1,0
30156;240510;2008;1;20,0;1,0
30157;240520;2008;4;37,25;0,75
30158;240530;2008;1;17,0;1,0
30159;240560;2008;3;51,0;0,3333333333333333
30160;240580;2008;2;21,0;1,0
30161;240600;2008;1;24,0;0,0
30162;240610;2008;3;52,333333333333336;0,6666666666666666
30163;240680;2008;1;20,0;1,0
30164;240710;2008;21;26,428571428571427;0,9
30165;240720;2008;2;35,0;1,0
30166;240725;2008;1;32,0;0,0
30167;240730;2008;1;24,0;1,0
30168;240740;2008;3;29,666666666666668;1,0
30169;240750;2008;1;19,0;1,0
30170;240770;2008;2;37,0;1,0
30171;240780;2008;1;26,0;
30172;240800;2008;113;28,327433628318584;0,7155963302752294
30173;240810;2008;241;28,224066390041493;0,9043062200956937
30174;240820;2008;4;28,75;1,0
30175;240830;2008;4;35,75;1,0
30176;240860;2008;1;22,0;1,0
30177;240870;2008;2;49,0;1,0
30178;240890;2008;2;35,0;1,0
30179;240895;2008;1;31,0;1,0
30180;240910;2008;1;31,0;0,0
30181;240930;2008;4;33,0;1,0
30182;240933;2008;1;28,0;1,0
30183;240940;2008;1;80,0;1,0
30184;240980;2008;1;27,0;1,0
30185;240990;2008;2;31,5;1,0
30186;241000;2008;1;23,0;1,0
30187;241010;2008;2;25,5;1,0
30188;241020;2008;1;42,0;1,0
30189;241060;2008;1;40,0;1,0
30190;241090;2008;1;21,0;1,0
30191;241120;2008;6;29,0;0,8
30192;241142;2008;1;39,0;1,0
30193;241150;2008;7;37,285714285714285;1,0
30194;241160;2008;1;21,0;1,0
30195;241180;2008;1;27,0;0,0
30196;241200;2008;19;23,105263157894736;1,0
30197;241220;2008;7;31,428571428571427;1,0
30198;241250;2008;5;34,2;1,0
30199;241260;2008;1;20,0;1,0
30200;241280;2008;2;46,0;0,5
30201;241335;2008;3;28,333333333333332;1,0
30202;241340;2008;1;50,0;0,0
30203;241355;2008;1;35,0;0,0
30204;241380;2008;1;52,0;1,0
30205;241390;2008;1;41,0;1,0
30206;241410;2008;2;26,5;0,5
30207;241420;2008;1;20,0;1,0
30208;241440;2008;1;39,0;
30209;241450;2008;1;37,0;0,0
30210;241460;2008;2;30,0;0,5
30211;241470;2008;1;73,0;1,0
30212;241480;2008;1;81,0;
30213;250000;2008;5;37,0;1,0
30214;250020;2008;1;21,0;0,0
30215;250030;2008;1;40,0;1,0
30216;250040;2008;4;27,5;1,0
30217;250050;2008;4;29,5;1,0
30218;250060;2008;7;39,0;1,0
30219;250080;2008;2;31,5;1,0
30220;250090;2008;3;35,666666666666664;1,0
30221;250100;2008;3;44,333333333333336;1,0
30222;250110;2008;1;37,0;1,0
30223;250120;2008;2;53,5;1,0
30224;250130;2008;1;60,0;1,0
30225;250150;2008;1;42,0;1,0
30226;250153;2008;1;23,0;1,0
30227;250157;2008;2;40,0;0,5
30228;250180;2008;48;30,5625;0,9782608695652174
30229;250190;2008;1;21,0;1,0
30230;250250;2008;3;34,0;1,0
30231;250300;2008;3;35,333333333333336;1,0
30232;250320;2008;19;29,57894736842105;0,8888888888888888
30233;250350;2008;2;35,0;1,0
30234;250355;2008;1;70,0;1,0
30235;250360;2008;1;21,0;1,0
30236;250370;2008;2;29,0;1,0
30237;250380;2008;1;36,0;1,0
30238;250400;2008;122;31,008196721311474;0,9918032786885246
30239;250403;2008;2;29,0;1,0
30240;250407;2008;1;29,0;1,0
30241;250430;2008;5;37,6;0,8
30242;250440;2008;2;44,5;1,0
30243;250460;2008;3;21,333333333333332;1,0
30244;250490;2008;5;35,0;1,0
30245;250500;2008;1;48,0;1,0
30246;250510;2008;3;30,0;1,0
30247;250520;2008;2;38,5;1,0
30248;250523;2008;1;28,0;1,0
30249;250527;2008;1;7,0;1,0
30250;250535;2008;1;19,0;1,0
30251;250540;2008;1;33,0;0,0
30252;250560;2008;1;65,0;0,0
30253;250570;2008;2;19,0;1,0
30254;250590;2008;1;45,0;1,0
30255;250600;2008;6;27,833333333333332;1,0
30256;250610;2008;3;39,666666666666664;1,0
30257;250625;2008;1;71,0;1,0
30258;250630;2008;14;30,357142857142858;1,0
30259;250640;2008;2;17,0;1,0
30260;250660;2008;1;47,0;1,0
30261;250680;2008;2;25,0;1,0
30262;250690;2008;4;24,75;0,75
30263;250700;2008;1;33,0;1,0
30264;250710;2008;2;34,5;1,0
30265;250720;2008;1;31,0;1,0
30266;250730;2008;4;47,5;1,0
30267;250740;2008;4;31,0;0,75
30268;250750;2008;330;27,75151515151515;0,9575163398692811
30269;250770;2008;1;19,0;1,0
30270;250790;2008;3;35,333333333333336;1,0
30271;250800;2008;1;21,0;1,0
30272;250810;2008;1;35,0;1,0
30273;250820;2008;1;30,0;1,0
30274;250830;2008;5;28,4;1,0
30275;250840;2008;1;28,0;1,0
30276;250850;2008;3;33,666666666666664;0,6666666666666666
30277;250860;2008;8;30,75;1,0
30278;250880;2008;1;35,0;1,0
30279;250890;2008;12;30,333333333333332;1,0
30280;250900;2008;1;47,0;1,0
30281;250905;2008;1;32,0;1,0
30282;250910;2008;6;39,5;1,0
30283;250915;2008;1;57,0;
30284;250920;2008;2;45,5;0,5
30285;250930;2008;2;40,0;1,0
30286;250933;2008;1;65,0;1,0
30287;250937;2008;1;51,0;0,0
30288;250940;2008;2;39,0;1,0
30289;250970;2008;4;31,25;0,75
30290;250990;2008;2;26,5;1,0
30291;251010;2008;3;39,666666666666664;1,0
30292;251020;2008;1;22,0;1,0
30293;251080;2008;56;29,089285714285715;0,8214285714285714
30294;251110;2008;2;20,0;1,0
30295;251120;2008;5;30,8;0,8
30296;251140;2008;3;33,0;1,0
30297;251150;2008;3;29,333333333333332;1,0
30298;251160;2008;1;21,0;1,0
30299;251170;2008;1;10,0;1,0
30300;251180;2008;3;36,0;1,0
30301;251190;2008;13;29,53846153846154;1,0
30302;251200;2008;6;33,833333333333336;0,8333333333333334
30303;251210;2008;3;25,666666666666668;1,0
30304;251230;2008;3;42,0;1,0
30305;251240;2008;1;58,0;1,0
30306;251250;2008;9;30,444444444444443;0,8888888888888888
30307;251260;2008;1;27,0;1,0
30308;251270;2008;3;37,333333333333336;1,0
30309;251274;2008;1;6,0;1,0
30310;251275;2008;1;22,0;1,0
30311;251280;2008;1;55,0;1,0
30312;251290;2008;7;34,142857142857146;1,0
30313;251310;2008;3;54,0;1,0
30314;251320;2008;3;30,0;0,5
30315;251370;2008;68;28,352941176470587;0,9545454545454546
30316;251385;2008;1;61,0;1,0
30317;251390;2008;4;30,25;1,0
30318;251400;2008;1;53,0;1,0
30319;251445;2008;2;25,5;1,0
30320;251480;2008;1;41,0;1,0
30321;251500;2008;2;32,5;1,0
30322;251510;2008;3;42,333333333333336;1,0
30323;251520;2008;1;41,0;1,0
30324;251530;2008;17;29,11764705882353;0,9375
30325;251580;2008;1;30,0;1,0
30326;251597;2008;2;54,0;1,0
30327;251600;2008;6;32,833333333333336;1,0
30328;251610;2008;4;40,25;1,0
30329;251620;2008;9;32,888888888888886;0,8571428571428571
30330;251630;2008;5;25,2;1,0
30331;251640;2008;1;55,0;
30332;251660;2008;3;24,666666666666668;1,0
30333;251670;2008;2;21,5;1,0
30334;251675;2008;1;31,0;1,0
30335;251690;2008;2;34,5;1,0
30336;251700;2008;3;24,666666666666668;1,0
30337;260000;2008;87;29,50574712643678;0,9
30338;260005;2008;63;26,50793650793651;0,9666666666666667
30339;260010;2008;7;40,285714285714285;0,7142857142857143
30340;260020;2008;2;28,5;0,5
30341;260030;2008;17;28,41176470588235;0,8
30342;260040;2008;10;30,8;1,0
30343;260050;2008;9;38,888888888888886;0,6666666666666666
30344;260060;2008;1;23,0;0,0
30345;260070;2008;18;34,55555555555556;1,0
30346;260080;2008;8;28,25;0,875
30347;260090;2008;8;29,0;1,0
30348;260100;2008;3;33,333333333333336;1,0
30349;260105;2008;1;28,0;1,0
30350;260110;2008;16;33,8125;1,0
30351;260120;2008;33;29,575757575757574;0,8125
30352;260130;2008;4;24,0;1,0
30353;260140;2008;19;27,57894736842105;1,0
30354;260150;2008;4;36,0;1,0
30355;260160;2008;14;32,285714285714285;0,9285714285714286
30356;260170;2008;14;35,57142857142857;0,7857142857142857
30357;260180;2008;3;25,333333333333332;1,0
30358;260190;2008;31;30,35483870967742;0,7931034482758621
30359;260200;2008;4;35,75;0,75
30360;260210;2008;12;39,916666666666664;0,8333333333333334
30361;260220;2008;16;31,875;0,9333333333333333
30362;260230;2008;9;34,666666666666664;0,75
30363;260240;2008;5;34,2;0,75
30364;260260;2008;15;25,133333333333333;0,6666666666666666
30365;260270;2008;2;31,5;1,0
30366;260280;2008;28;31,428571428571427;0,9230769230769231
30367;260290;2008;167;28,520958083832337;0,9753086419753086
30368;260300;2008;19;28,789473684210527;0,9444444444444444
30369;260310;2008;7;39,0;0,8571428571428571
30370;260320;2008;3;21,333333333333332;0,5
30371;260330;2008;1;24,0;1,0
30372;260340;2008;3;23,333333333333332;0,6666666666666666
30373;260345;2008;68;26,926470588235293;0,9552238805970149
30374;260350;2008;3;37,666666666666664;1,0
30375;260360;2008;2;25,0;1,0
30376;260370;2008;8;35,375;0,8571428571428571
30377;260380;2008;5;37,6;0,8
30378;260390;2008;3;36,666666666666664;1,0
30379;260392;2008;4;27,75;0,0
30380;260400;2008;16;34,6875;0,875
30381;260410;2008;164;28,597560975609756;0,80625
30382;260415;2008;7;38,714285714285715;1,0
30383;260420;2008;12;34,083333333333336;0,9166666666666666
30384;260430;2008;1;30,0;1,0
30385;260440;2008;1;35,0;1,0
30386;260450;2008;6;31,833333333333332;0,8333333333333334
30387;260460;2008;9;24,333333333333332;0,8888888888888888
30388;260470;2008;11;30,727272727272727;0,9
30389;260480;2008;10;32,2;0,8
30390;260490;2008;7;29,714285714285715;1,0
30391;260500;2008;12;27,25;1,0
30392;260510;2008;10;43,0;0,6
30393;260520;2008;60;29,783333333333335;0,95
30394;260530;2008;9;45,55555555555556;1,0
30395;260540;2008;6;29,666666666666668;0,8333333333333334
30396;260550;2008;4;27,5;1,0
30397;260560;2008;5;33,0;0,8
30398;260570;2008;17;28,294117647058822;0,6470588235294118
30399;260580;2008;2;26,0;0,0
30400;260590;2008;12;36,333333333333336;1,0
30401;260600;2008;63;30,03174603174603;0,9090909090909091
30402;260610;2008;11;26,09090909090909;0,9090909090909091
30403;260620;2008;39;30,025641025641026;0,9166666666666666
30404;260640;2008;15;30,2;0,6666666666666666
30405;260650;2008;5;31,4;1,0
30406;260660;2008;20;30,4;0,85
30407;260670;2008;2;27,5;1,0
30408;260680;2008;29;28,24137931034483;0,9642857142857143
30409;260690;2008;1;23,0;1,0
30410;260700;2008;7;25,0;0,8571428571428571
30411;260720;2008;42;29,714285714285715;0,9024390243902439
30412;260730;2008;6;32,5;0,6666666666666666
30413;260740;2008;3;45,333333333333336;0,3333333333333333
30414;260750;2008;1;64,0;1,0
30415;260760;2008;16;32,75;0,875
30416;260765;2008;12;31,5;0,9166666666666666
30417;260770;2008;4;36,25;1,0
30418;260775;2008;22;24,40909090909091;0,9047619047619048
30419;260780;2008;5;25,0;1,0
30420;260790;2008;457;27,448577680525165;0,9144144144144144
30421;260795;2008;3;43,0;1,0
30422;260800;2008;9;28,77777777777778;1,0
30423;260805;2008;6;28,0;0,6666666666666666
30424;260810;2008;7;28,285714285714285;0,7142857142857143
30425;260820;2008;7;29,285714285714285;0,8571428571428571
30426;260825;2008;1;34,0;1,0
30427;260830;2008;7;22,857142857142858;0,7142857142857143
30428;260840;2008;4;34,75;1,0
30429;260845;2008;6;32,166666666666664;1,0
30430;260850;2008;10;40,2;1,0
30431;260860;2008;3;44,0;0,3333333333333333
30432;260870;2008;5;33,8;1,0
30433;260875;2008;7;35,142857142857146;0,7142857142857143
30434;260880;2008;7;36,142857142857146;0,8333333333333334
30435;260890;2008;31;34,32258064516129;0,896551724137931
30436;260900;2008;11;35,27272727272727;0,8181818181818182
30437;260910;2008;4;33,5;0,75
30438;260915;2008;4;29,75;1,0
30439;260920;2008;3;32,666666666666664;1,0
30440;260930;2008;3;27,666666666666668;0,6666666666666666
30441;260940;2008;16;31,6875;0,8125
30442;260950;2008;16;25,0625;1,0
30443;260960;2008;264;26,700757575757574;0,9386973180076629
30444;260970;2008;5;34,4;1,0
30445;260980;2008;3;31,333333333333332;0,6666666666666666
30446;260990;2008;27;38,51851851851852;0,8333333333333334
30447;261000;2008;32;27,59375;0,90625
30448;261010;2008;1;23,0;0,0
30449;261020;2008;2;25,0;1,0
30450;261030;2008;2;33,0;1,0
30451;261040;2008;3;32,0;1,0
30452;261050;2008;6;40,166666666666664;0,8333333333333334
30453;261060;2008;15;26,4;1,0
30454;261070;2008;161;28,944099378881987;0,9171974522292994
30455;261080;2008;7;25,142857142857142;0,8571428571428571
30456;261090;2008;26;29,46153846153846;0,96
30457;261100;2008;17;33,76470588235294;0,875
30458;261110;2008;126;31,650793650793652;0,784
30459;261120;2008;2;43,0;1,0
30460;261130;2008;16;31,375;0,8125
30461;261140;2008;6;30,166666666666668;1,0
30462;261150;2008;11;29,727272727272727;0,9090909090909091
30463;261153;2008;1;24,0;0,0
30464;261160;2008;964;27,143153526970956;0,9372384937238494
30465;261170;2008;8;30,0;0,75
30466;261180;2008;22;32,22727272727273;1,0
30467;261190;2008;14;32,785714285714285;0,9285714285714286
30468;261200;2008;2;31,0;1,0
30469;261220;2008;8;29,25;0,7142857142857143
30470;261230;2008;9;34,44444444444444;0,6666666666666666
30471;261240;2008;5;28,2;0,8
30472;261245;2008;5;25,6;1,0
30473;261247;2008;1;20,0;1,0
30474;261250;2008;28;29,928571428571427;0,9629629629629629
30475;261255;2008;2;42,0;1,0
30476;261260;2008;10;35,0;0,8
30477;261270;2008;3;49,0;1,0
30478;261290;2008;2;33,5;1,0
30479;261300;2008;13;33,15384615384615;0,7692307692307693
30480;261310;2008;24;31,458333333333332;0,8260869565217391
30481;261320;2008;11;36,09090909090909;0,7272727272727273
30482;261330;2008;6;34,5;0,8333333333333334
30483;261340;2008;10;36,5;1,0
30484;261350;2008;12;31,25;0,5
30485;261360;2008;6;32,0;1,0
30486;261370;2008;34;28,735294117647058;0,8823529411764706
30487;261380;2008;7;25,714285714285715;1,0
30488;261390;2008;26;29,423076923076923;0,8461538461538461
30489;261400;2008;1;23,0;1,0
30490;261410;2008;4;30,0;0,25
30491;261420;2008;18;35,0;1,0
30492;261440;2008;1;39,0;1,0
30493;261450;2008;28;28,5;0,76
30494;261470;2008;3;40,666666666666664;1,0
30495;261480;2008;3;28,0;0,6666666666666666
30496;261485;2008;14;28,571428571428573;0,8571428571428571
30497;261500;2008;5;33,4;0,6
30498;261510;2008;2;34,5;1,0
30499;261520;2008;2;20,5;1,0
30500;261530;2008;18;24,333333333333332;0,9375
30501;261540;2008;13;31,76923076923077;0,6923076923076923
30502;261550;2008;5;26,4;1,0
30503;261560;2008;20;30,65;0,8947368421052632
30504;261570;2008;4;35,75;1,0
30505;261580;2008;10;34,4;0,9
30506;261590;2008;2;25,5;1,0
30507;261600;2008;1;37,0;1,0
30508;261610;2008;2;20,5;0,0
30509;261618;2008;3;32,666666666666664;1,0
30510;261620;2008;5;25,2;0,8
30511;261630;2008;12;32,666666666666664;0,9166666666666666
30512;261640;2008;86;30,61627906976744;0,8941176470588236
30513;261650;2008;3;40,0;1,0
30514;270010;2008;3;34,333333333333336;1,0
30515;270020;2008;12;30,083333333333332;0,9
30516;270030;2008;138;30,971014492753625;0,8968253968253969
30517;270040;2008;16;37,1875;1,0
30518;270050;2008;6;35,833333333333336;1,0
30519;270060;2008;3;26,666666666666668;1,0
30520;270070;2008;3;29,333333333333332;1,0
30521;270080;2008;1;40,0;1,0
30522;270100;2008;12;31,75;1,0
30523;270110;2008;4;32,75;1,0
30524;270120;2008;1;40,0;1,0
30525;270130;2008;4;33,0;1,0
30526;270135;2008;3;28,333333333333332;1,0
30527;270140;2008;7;44,0;1,0
30528;270150;2008;2;28,0;1,0
30529;270160;2008;7;37,285714285714285;0,8571428571428571
30530;270170;2008;1;19,0;1,0
30531;270180;2008;4;35,5;1,0
30532;270190;2008;2;26,5;1,0
30533;270210;2008;12;37,083333333333336;1,0
30534;270220;2008;1;29,0;1,0
30535;270230;2008;10;32,2;0,875
30536;270235;2008;6;32,0;1,0
30537;270240;2008;22;29,772727272727273;0,7894736842105263
30538;270250;2008;3;46,666666666666664;1,0
30539;270255;2008;8;33,625;1,0
30540;270260;2008;5;28,8;1,0
30541;270280;2008;6;24,0;1,0
30542;270290;2008;6;35,333333333333336;1,0
30543;270300;2008;6;42,166666666666664;1,0
30544;270310;2008;10;35,6;0,8888888888888888
30545;270320;2008;8;30,75;1,0
30546;270330;2008;7;34,0;1,0
30547;270340;2008;1;53,0;1,0
30548;270350;2008;1;40,0;1,0
30549;270360;2008;1;32,0;1,0
30550;270370;2008;3;22,0;1,0
30551;270380;2008;13;20,846153846153847;1,0
30552;270390;2008;2;38,0;1,0
30553;270400;2008;10;29,7;1,0
30554;270410;2008;5;29,8;1,0
30555;270420;2008;6;40,5;1,0
30556;270430;2008;929;27,353067814854683;0,9712418300653595
30557;270440;2008;5;41,4;1,0
30558;270450;2008;10;39,4;1,0
30559;270470;2008;34;25,470588235294116;1,0
30560;270480;2008;10;32,5;0,9
30561;270500;2008;2;19,0;0,5
30562;270510;2008;14;30,285714285714285;1,0
30563;270520;2008;7;27,857142857142858;1,0
30564;270540;2008;2;51,5;1,0
30565;270550;2008;16;33,125;0,9230769230769231
30566;270560;2008;4;28,5;1,0
30567;270570;2008;9;29,77777777777778;1,0
30568;270580;2008;2;37,5;1,0
30569;270600;2008;3;41,0;1,0
30570;270610;2008;2;42,5;0,5
30571;270630;2008;32;27,84375;0,8518518518518519
30572;270640;2008;3;39,0;1,0
30573;270644;2008;6;26,666666666666668;1,0
30574;270650;2008;5;26,2;1,0
30575;270660;2008;2;28,0;1,0
30576;270670;2008;29;29,689655172413794;1,0
30577;270680;2008;9;34,333333333333336;1,0
30578;270690;2008;45;31,866666666666667;1,0
30579;270710;2008;10;33,5;1,0
30580;270720;2008;1;24,0;1,0
30581;270730;2008;9;33,333333333333336;1,0
30582;270750;2008;3;34,666666666666664;1,0
30583;270760;2008;4;55,5;1,0
30584;270770;2008;51;28,96078431372549;1,0
30585;270780;2008;2;29,5;1,0
30586;270790;2008;1;27,0;1,0
30587;270800;2008;17;27,058823529411764;0,9411764705882353
30588;270810;2008;4;43,25;0,6666666666666666
30589;270820;2008;5;31,8;1,0
30590;270830;2008;7;28,857142857142858;1,0
30591;270840;2008;9;28,77777777777778;1,0
30592;270850;2008;6;29,0;1,0
30593;270860;2008;35;26,314285714285713;1,0
30594;270870;2008;1;59,0;1,0
