uf,codigo_ibge,nome_mun,valor
RS,4311122,JAQUIRANA,4963399.0
RS,4311130,JARI,4101406.0
RS,4311155,JOIA,8429561.0
RS,4311205,JULIO DE CASTILHOS,23837015.0
RS,4311239,LAGOA BONITA DO SUL,2992762.0
RS,4311254,LAGOAO,8828483.0
RS,4311270,LAGOA DOS TRES CANTOS,1163404.0
RS,4311304,LAGOA VERMELHA,30548044.0
RS,4311403,LAJEADO,63691933.0
RS,4311429,LAJEADO DO BUGRE,3241923.0
RS,4311502,LAVRAS DO SUL,9163671.0
RS,4311601,LIBERATO SALZANO,5200064.0
RS,4311627,LINDOLFO COLLOR,4735005.0
RS,4311643,LINHA NOVA,1054068.0
RS,4311700,MACHADINHO,6786227.0
RS,4311718,MACAMBARA,5529377.0
RS,4311734,MAMPITUBA,4082903.0
RS,4311759,MANOEL VIANA,8967653.0
RS,4311775,MAQUINE,9659789.0
RS,4311791,MARATA,1866403.0
RS,4311809,MARAU,31526863.0
RS,4311908,MARCELINO RAMOS,3874919.0
RS,4311981,MARIANA PIMENTEL,4987217.0
RS,4312005,MARIANO MORO,1618944.0
RS,4312054,MARQUES DE SOUZA,2566773.0
RS,4312104,MATA,5696679.0
RS,4312138,MATO CASTELHANO,2170564.0
RS,4312153,MATO LEITAO,3382893.0
RS,4312179,MATO QUEIMADO,1343298.0
RS,4312203,MAXIMILIANO DE ALMEIDA,4312698.0
RS,4312252,MINAS DO LEAO,10467687.0
RS,4312302,MIRAGUAI,5115707.0
RS,4312351,MONTAURI,822721.0
RS,4312377,MONTE ALEGRE DOS CAMPOS,2972518.0
RS,4312385,MONTE BELO DO SUL,1353446.0
RS,4312401,MONTENEGRO,62333727.0
RS,4312427,MORMACO,2603633.0
RS,4312443,MORRINHOS DO SUL,2764087.0
RS,4312450,MORRO REDONDO,8098612.0
RS,4312476,MORRO REUTER,3599764.0
RS,4312500,MOSTARDAS,16437667.0
RS,4312609,MUCUM,2574348.0
RS,4312617,MUITOS CAPOES,2647900.0
RS,4312625,MULITERNO,2039556.0
RS,4312658,NAO-ME-TOQUE,12734815.0
RS,4312674,NICOLAU VERGUEIRO,2099655.0
RS,4312708,NONOAI,15006995.0
RS,4312757,NOVA ALVORADA,2389139.0
RS,4312807,NOVA ARACA,2711484.0
RS,4312906,NOVA BASSANO,5389752.0
RS,4312955,NOVA BOA VISTA,719770.0
RS,4313003,NOVA BRESCIA,1768345.0
RS,4313011,NOVA CANDELARIA,1713511.0
RS,4313037,NOVA ESPERANCA DO SUL,3544103.0
RS,4313060,NOVA HARTZ,17132928.0
RS,4313086,NOVA PADUA,1351670.0
RS,4313102,NOVA PALMA,4664331.0
RS,4313201,NOVA PETROPOLIS,14157259.0
RS,4313300,NOVA PRATA,16617631.0
RS,4313334,NOVA RAMADA,1661969.0
RS,4313359,NOVA ROMA DO SUL,1882377.0
RS,4313375,NOVA SANTA RITA,34374830.0
RS,4313391,NOVO CABRAIS,4198330.0
RS,4313409,NOVO HAMBURGO,261791524.0
RS,4313425,NOVO MACHADO,3618882.0
RS,4313441,NOVO TIRADENTES,2211782.0
RS,4313466,NOVO XINGU,1528238.0
RS,4313490,NOVO BARREIRO,5060076.0
RS,4313508,OSORIO,52686565.0
RS,4313607,PAIM FILHO,3560459.0
RS,4313656,PALMARES DO SUL,18637194.0
RS,4313706,PALMEIRA DAS MISSOES,43922631.0
RS,4313805,PALMITINHO,7622182.0
RS,4313904,PANAMBI,34302226.0
RS,4313953,PANTANO GRANDE,13681995.0
RS,4314001,PARAI,4182054.0
RS,4314027,PARAISO DO SUL,7231020.0
RS,4314035,PARECI NOVO,3577683.0
RS,4314050,PAROBE,61373531.0
RS,4314068,PASSA SETE,5149197.0
RS,4314076,PASSO DO SOBRADO,5936971.0
RS,4314100,PASSO FUNDO,196362867.0
RS,4314134,PAULO BENTO,1574152.0
RS,4314159,PAVERAMA,6192347.0
RS,4314175,PEDRAS ALTAS,3088954.0
RS,4314209,PEDRO OSORIO,11933387.0
RS,4314308,PEJUCARA,3703190.0
RS,4314407,PELOTAS,419113410.0
RS,4314423,PICADA CAFE,2340220.0
RS,4314456,PINHAL,2853076.0
RS,4314464,PINHAL DA SERRA,2456693.0
RS,4314472,PINHAL GRANDE,4268038.0
RS,4314498,PINHEIRINHO DO VALE,4079806.0
RS,4314506,PINHEIRO MACHADO,16696072.0
RS,4314548,PINTO BANDEIRA,1467086.0
RS,4314555,PIRAPO,2796195.0
RS,4314605,PIRATINI,23688596.0
RS,4314704,PLANALTO,11087968.0
RS,4314753,POCO DAS ANTAS,1347390.0
RS,4314779,PONTAO,3801031.0
RS,4314787,PONTE PRETA,1169092.0
RS,4314803,PORTAO,38641936.0
RS,4314902,PORTO ALEGRE,1466725718.0
RS,4315008,PORTO LUCENA,4336894.0
RS,4315057,PORTO MAUA,2298140.0
RS,4315073,PORTO VERA CRUZ,1632055.0
RS,4315107,PORTO XAVIER,12384232.0
RS,4315131,POUSO NOVO,1610577.0
RS,4315149,PRESIDENTE LUCENA,1787322.0
RS,4315156,PROGRESSO,6575498.0
RS,4315172,PROTASIO ALVES,1417083.0
RS,4315206,PUTINGA,3263706.0
RS,4315305,QUARAI,31160103.0
RS,4315313,QUATRO IRMAOS,1409827.0
RS,4315321,QUEVEDOS,3453046.0
RS,4315354,QUINZE DE NOVEMBRO,2737479.0
RS,4315404,REDENTORA,12139737.0
RS,4315453,RELVADO,1247463.0
RS,4315503,RESTINGA SECA,17773789.0
RS,4315552,RIO DOS INDIOS,3300825.0
RS,4315602,RIO GRANDE,253804022.0
RS,4315701,RIO PARDO,42601370.0
RS,4315750,RIOZINHO,3443028.0
RS,4315800,ROCA SALES,5473867.0
RS,4315909,RODEIO BONITO,6467262.0
RS,4315958,ROLADOR,2493969.0
RS,4316006,ROLANTE,19412309.0
RS,4316105,RONDA ALTA,9669125.0
RS,4316204,RONDINHA,3932688.0
RS,4316303,ROQUE GONZALES,7000757.0
RS,4316402,ROSARIO DO SUL,49816587.0
RS,4316428,SAGRADA FAMILIA,2818870.0
RS,4316436,SALDANHA MARINHO,2489970.0
RS,4316451,SALTO DO JACUI,14665780.0
RS,4316477,SALVADOR DAS MISSOES,1706681.0
RS,4316501,SALVADOR DO SUL,3661379.0
RS,4316600,SANANDUVA,13293828.0
RS,4316709,SANTA BARBARA DO SUL,9467678.0
RS,4316733,SANTA CECILIA DO SUL,1302479.0
RS,4316758,SANTA CLARA DO SUL,4014587.0
RS,4316808,SANTA CRUZ DO SUL,110603755.0
RS,4316907,SANTA MARIA,297516487.0
RS,4316956,SANTA MARIA DO HERVAL,3274851.0
RS,4316972,SANTA MARGARIDA DO SUL,3085314.0
RS,4317004,SANTANA DA BOA VISTA,11529135.0
RS,4317103,SANTANA DO LIVRAMENTO,129319385.0
RS,4317202,SANTA ROSA,64641896.0
RS,4317251,SANTA TEREZA,625544.0
RS,4317301,SANTA VITORIA DO PALMAR,38707047.0
RS,4317400,SANTIAGO,53907685.0
RS,4317509,SANTO ANGELO,79803115.0
RS,4317558,SANTO ANTONIO DO PALMA,1512908.0
RS,4317608,SANTO ANTONIO DA PATRULHA,46213930.0
RS,4317707,SANTO ANTONIO DAS MISSOES,13539230.0
RS,4317756,SANTO ANTONIO DO PLANALTO,1765069.0
RS,4317806,SANTO AUGUSTO,15461482.0
RS,4317905,SANTO CRISTO,9745582.0
RS,4317954,SANTO EXPEDITO DO SUL,2071301.0
RS,4318002,SAO BORJA,77943193.0
RS,4318051,SAO DOMINGOS DO SUL,1727090.0
RS,4318101,SAO FRANCISCO DE ASSIS,23336032.0
RS,4318200,SAO FRANCISCO DE PAULA,25256439.0
RS,4318309,SAO GABRIEL,78728058.0
RS,4318408,SAO JERONIMO,27982013.0
RS,4318424,SAO JOAO DA URTIGA,4781195.0
RS,4318432,SAO JOAO DO POLESINE,2491912.0
RS,4318440,SAO JORGE,2106014.0
RS,4318457,SAO JOSE DAS MISSOES,2904910.0
RS,4318465,SAO JOSE DO HERVAL,2493065.0
RS,4318481,SAO JOSE DO HORTENCIO,2443360.0
RS,4318499,SAO JOSE DO INHACORA,1166001.0
RS,4318507,SAO JOSE DO NORTE,35703020.0
RS,4318606,SAO JOSE DO OURO,6191260.0
RS,4318614,SAO JOSE DO SUL,1342845.0
RS,4318622,SAO JOSE DOS AUSENTES,4652688.0
RS,4318705,SAO LEOPOLDO,267936500.0
RS,4318804,SAO LOURENCO DO SUL,45582224.0
RS,4318903,SAO LUIZ GONZAGA,40470405.0
RS,4319000,SAO MARCOS,14744607.0
RS,4319109,SAO MARTINHO,3872870.0
RS,4319125,SAO MARTINHO DA SERRA,3671719.0
RS,4319158,SAO MIGUEL DAS MISSOES,8243657.0
RS,4319208,SAO NICOLAU,7458998.0
RS,4319307,SAO PAULO DAS MISSOES,5593126.0
RS,4319356,SAO PEDRO DA SERRA,1990198.0
RS,4319364,SAO PEDRO DAS MISSOES,1878000.0
RS,4319372,SAO PEDRO DO BUTIA,2106328.0
RS,4319406,SAO PEDRO DO SUL,18440341.0
RS,4319505,SAO SEBASTIAO DO CAI,26438950.0
RS,4319604,SAO SEPE,28505664.0
RS,4319703,SAO VALENTIM,3233904.0
RS,4319711,SAO VALENTIM DO SUL,1394625.0
RS,4319737,SAO VALERIO DO SUL,3253736.0
RS,4319752,SAO VENDELINO,1054182.0
RS,4319802,SAO VICENTE DO SUL,10633884.0
RS,4319901,SAPIRANGA,81462421.0
RS,4320008,SAPUCAIA DO SUL,166882280.0
RS,4320107,SARANDI,18061410.0
RS,4320206,SEBERI,11930767.0
RS,4320230,SEDE NOVA,2539034.0
RS,4320263,SEGREDO,8862423.0
RS,4320305,SELBACH,3925242.0
RS,4320321,SENADOR SALGADO FILHO,2489191.0
RS,4320354,SENTINELA DO SUL,7603421.0
RS,4320404,SERAFINA CORREA,9485655.0
RS,4320453,SERIO,1626689.0
RS,4320503,SERTAO,5309266.0
RS,4320552,SERTAO SANTANA,7594859.0
RS,4320578,SETE DE SETEMBRO,1900318.0
RS,4320602,SEVERIANO DE ALMEIDA,3447599.0
RS,4320651,SILVEIRA MARTINS,2106292.0
RS,4320677,SINIMBU,8856897.0
RS,4320701,SOBRADINHO,17169540.0
RS,4320800,SOLEDADE,34393273.0
RS,4320859,TABAI,4593154.0
RS,4320909,TAPEJARA,17230151.0
RS,4321006,TAPERA,9446270.0
RS,4321105,TAPES,21614375.0
RS,4321204,TAQUARA,60970990.0
RS,4321303,TAQUARI,26428332.0
RS,4321329,TAQUARUCU DO SUL,2120920.0
RS,4321352,TAVARES,7249674.0
RS,4321402,TENENTE PORTELA,14287262.0
RS,4321436,TERRA DE AREIA,14101455.0
RS,4321451,TEUTONIA,20973385.0
RS,4321469,TIO HUGO,2640205.0
RS,4321477,TIRADENTES DO SUL,4382528.0
RS,4321493,TOROPI,3075753.0
RS,4321501,TORRES,51606806.0
RS,4321600,TRAMANDAI,78135810.0
RS,4321626,TRAVESSEIRO,1128404.0
RS,4321634,TRES ARROIOS,1642660.0
RS,4321667,TRES CACHOEIRAS,11180056.0
RS,4321709,TRES COROAS,23789094.0
RS,4321808,TRES DE MAIO,20195761.0
RS,4321832,TRES FORQUILHAS,3450411.0
RS,4321857,TRES PALMEIRAS,4693936.0
RS,4321907,TRES PASSOS,18720415.0
RS,4321956,TRINDADE DO SUL,6146383.0
RS,4322004,TRIUNFO,31589204.0
RS,4322103,TUCUNDUVA,4409912.0
RS,4322152,TUNAS,5629455.0
RS,4322186,TUPANCI DO SUL,1361321.0
RS,4322202,TUPANCIRETA,28773006.0
RS,4322251,TUPANDI,2874239.0
RS,4322301,TUPARENDI,6856849.0
RS,4322327,TURUCU,4346744.0
RS,4322343,UBIRETAMA,1729121.0
RS,4322350,UNIAO DA SERRA,466696.0
RS,4322376,UNISTALDA,3088028.0
RS,4322400,URUGUAIANA,155344507.0
RS,4322509,VACARIA,63721948.0
RS,4322525,VALE VERDE,3781125.0
RS,4322533,VALE DO SOL,11939853.0
RS,4322541,VALE REAL,3526354.0
RS,4322558,VANINI,1150944.0
RS,4322608,VENANCIO AIRES,54972115.0
RS,4322707,VERA CRUZ,23325123.0
RS,4322806,VERANOPOLIS,15107942.0
RS,4322855,VESPASIANO CORREA,928741.0
RS,4322905,VIADUTOS,3902556.0
RS,4323002,VIAMAO,317218628.0
RS,4323101,VICENTE DUTRA,6532596.0
RS,4323200,VICTOR GRAEFF,1826212.0
RS,4323309,VILA FLORES,1841198.0
RS,4323358,VILA LANGARO,1194044.0
RS,4323408,VILA MARIA,2792634.0
RS,4323457,VILA NOVA DO SUL,5640231.0
RS,4323507,VISTA ALEGRE,2519633.0
RS,4323606,VISTA ALEGRE DO PRATA,871434.0
RS,4323705,VISTA GAUCHA,2205777.0
RS,4323754,VITORIA DAS MISSOES,3470609.0
RS,4323770,WESTFALIA,1141190.0
RS,4323804,XANGRI-LA,23660468.0
SC,4200051,ABDON BATISTA,2816727.0
SC,4200101,ABELARDO LUZ,21391913.0
SC,4200200,AGROLANDIA,9196712.0
SC,4200309,AGRONOMICA,4524316.0
SC,4200408,AGUA DOCE,5073686.0
SC,4200507,AGUAS DE CHAPECO,6164934.0
SC,4200556,AGUAS FRIAS,2259193.0
SC,4200606,AGUAS MORNAS,6446216.0
SC,4200705,ALFREDO WAGNER,11014932.0
SC,4200754,ALTO BELA VISTA,941070.0
SC,4200804,ANCHIETA,5193773.0
SC,4200903,ANGELINA,5633416.0
SC,4201000,ANITA GARIBALDI,10813813.0
SC,4201109,ANITAPOLIS,3683897.0
SC,4201208,ANTONIO CARLOS,8920560.0
SC,4201257,APIUNA,7965789.0
SC,4201273,ARABUTA,2593776.0
SC,4201307,ARAQUARI,40834142.0
SC,4201406,ARARANGUA,79647175.0
SC,4201505,ARMAZEM,7058156.0
SC,4201604,ARROIO TRINTA,2058344.0
SC,4201653,ARVOREDO,1856904.0
SC,4201703,ASCURRA,6736512.0
SC,4201802,ATALANTA,2549745.0
SC,4201901,AURORA,4658146.0
SC,4201950,BALNEARIO ARROIO DO SILVA,19252783.0
SC,4202008,BALNEARIO CAMBORIU,153959528.0
SC,4202057,BALNEARIO BARRA DO SUL,17104468.0
SC,4202073,BALNEARIO GAIVOTA,17594517.0
SC,4202081,BANDEIRANTE,2643517.0
SC,4202099,BARRA BONITA,1385240.0
SC,4202107,BARRA VELHA,51021340.0
SC,4202131,BELA VISTA DO TOLDO,9078080.0
SC,4202156,BELMONTE,2340566.0
SC,4202206,BENEDITO NOVO,6473573.0
SC,4202305,BIGUACU,81060974.0
SC,4202404,BLUMENAU,279514970.0
SC,4202438,BOCAINA DO SUL,4028264.0
SC,4202453,BOMBINHAS,29670826.0
SC,4202503,BOM JARDIM DA SERRA,5393377.0
SC,4202537,BOM JESUS,3331533.0
SC,4202578,BOM JESUS DO OESTE,1784777.0
SC,4202602,BOM RETIRO,10084703.0
SC,4202701,BOTUVERA,4296732.0
SC,4202800,BRACO DO NORTE,26204029.0
SC,4202859,BRACO DO TROMBUDO,2549340.0
SC,4202875,BRUNOPOLIS,3317794.0
SC,4202909,BRUSQUE,112502839.0
SC,4203006,CACADOR,66676944.0
SC,4203105,CAIBI,5049327.0
SC,4203154,CALMON,3916674.0
SC,4203204,CAMBORIU,116207592.0
SC,4203253,CAPAO ALTO,2599362.0
SC,4203303,CAMPO ALEGRE,12078628.0
SC,4203402,CAMPO BELO DO SUL,9702927.0
SC,4203501,CAMPO ERE,10038208.0
SC,4203600,CAMPOS NOVOS,33143773.0
SC,4203709,CANELINHA,13909924.0
SC,4203808,CANOINHAS,60925561.0
SC,4203907,CAPINZAL,16509777.0
SC,4203956,CAPIVARI DE BAIXO,22304360.0
SC,4204004,CATANDUVAS,9024034.0
SC,4204103,CAXAMBU DO SUL,4122467.0
SC,4204152,CELSO RAMOS,3284568.0
SC,4204178,CERRO NEGRO,5173492.0
SC,4204194,CHAPADAO DO LAGEADO,2774083.0
SC,4204202,CHAPECO,194004012.0
SC,4204251,COCAL DO SUL,13147993.0
SC,4204301,CONCORDIA,48849855.0
SC,4204350,CORDILHEIRA ALTA,3435842.0
SC,4204400,CORONEL FREITAS,8595401.0
SC,4204459,CORONEL MARTINS,2323809.0
SC,4204509,CORUPA,13351884.0
SC,4204558,CORREIA PINTO,17948114.0
SC,4204608,CRICIUMA,192663345.0
SC,4204707,CUNHA PORA,7453737.0
SC,4204756,CUNHATAI,1123276.0
SC,4204806,CURITIBANOS,44442470.0
SC,4204905,DESCANSO,5958419.0
SC,4205001,DIONISIO CERQUEIRA,18622080.0
SC,4205100,DONA EMMA,2573974.0
SC,4205159,DOUTOR PEDRINHO,2556036.0
SC,4205175,ENTRE RIOS,4498724.0
SC,4205191,ERMO,2496338.0
SC,4205209,ERVAL VELHO,3692425.0
SC,4205308,FAXINAL DOS GUEDES,9043520.0
SC,4205357,FLOR DO SERTAO,1443112.0
SC,4205407,FLORIANOPOLIS,572524547.0
SC,4205431,FORMOSA DO SUL,2487731.0
SC,4205456,FORQUILHINHA,25057331.0
SC,4205506,FRAIBURGO,31169528.0
SC,4205555,FREI ROGERIO,2611015.0
SC,4205605,GALVAO,3419263.0
SC,4205704,GAROPABA,36046764.0
SC,4205803,GARUVA,19501021.0
SC,4205902,GASPAR,63987061.0
SC,4206009,GOVERNADOR CELSO RAMOS,17211037.0
SC,4206108,GRAO PARA,5158541.0
SC,4206207,GRAVATAL,10270536.0
SC,4206306,GUABIRUBA,19263308.0
SC,4206405,GUARACIABA,6224031.0
SC,4206504,GUARAMIRIM,37980717.0
SC,4206603,GUARUJA DO SUL,4366421.0
SC,4206652,GUATAMBU,5494874.0
SC,4206702,HERVAL D'OESTE,16314244.0
SC,4206751,IBIAM,1734253.0
SC,4206801,IBICARE,2362817.0
SC,4206900,IBIRAMA,13030762.0
SC,4207007,ICARA,60364123.0
SC,4207106,ILHOTA,16312882.0
SC,4207205,IMARUI,11927398.0
SC,4207304,IMBITUBA,60826759.0
SC,4207403,IMBUIA,5980853.0
SC,4207502,INDAIAL,50848497.0
SC,4207577,IOMERE,1178930.0
SC,4207601,IPIRA,3861557.0
SC,4207650,IPORA DO OESTE,5225987.0
SC,4207684,IPUACU,9182462.0
SC,4207700,IPUMIRIM,4504988.0
SC,4207759,IRACEMINHA,3179082.0
SC,4207809,IRANI,8581680.0
SC,4207858,IRATI,1754201.0
SC,4207908,IRINEOPOLIS,13734072.0
SC,4208005,ITA,5117443.0
SC,4208104,ITAIOPOLIS,22892001.0
SC,4208203,ITAJAI,261144156.0
SC,4208302,ITAPEMA,84782563.0
SC,4208401,ITAPIRANGA,7547230.0
SC,4208450,ITAPOA,34383825.0
SC,4208500,ITUPORANGA,20003266.0
SC,4208609,JABORA,3428705.0
SC,4208708,JACINTO MACHADO,10827345.0
SC,4208807,JAGUARUNA,22233818.0
SC,4208906,JARAGUA DO SUL,133290218.0
SC,4208955,JARDINOPOLIS,1682408.0
SC,4209003,JOACABA,19069563.0
SC,4209102,JOINVILLE,528390705.0
SC,4209151,JOSE BOITEUX,5421700.0
SC,4209177,JUPIA,2648514.0
SC,4209201,LACERDOPOLIS,1216868.0
SC,4209300,LAGES,182805463.0
SC,4209409,LAGUNA,48574933.0
SC,4209458,LAJEADO GRANDE,1155910.0
SC,4209508,LAURENTINO,6362966.0
SC,4209607,LAURO MULLER,12073680.0
SC,4209706,LEBON REGIS,14690568.0
SC,4209805,LEOBERTO LEAL,3493213.0
SC,4209854,LINDOIA DO SUL,3187467.0
SC,4209904,LONTRAS,10011701.0
SC,4210001,LUIZ ALVES,10482903.0
SC,4210035,LUZERNA,3771021.0
SC,4210050,MACIEIRA,1298772.0
SC,4210100,MAFRA,54101978.0
SC,4210209,MAJOR GERCINO,3319944.0
SC,4210308,MAJOR VIEIRA,10985622.0
SC,4210407,MARACAJA,6980760.0
SC,4210506,MARAVILHA,19032042.0
SC,4210555,MAREMA,1759282.0
SC,4210605,MASSARANDUBA,13309338.0
SC,4210704,MATOS COSTA,3567682.0
SC,4210803,MELEIRO,6639812.0
SC,4210852,MIRIM DOCE,2001236.0
SC,4210902,MODELO,2510211.0
SC,4211009,MONDAI,5564982.0
SC,4211058,MONTE CARLO,10146601.0
SC,4211108,MONTE CASTELO,11581864.0
SC,4211207,MORRO DA FUMACA,17393955.0
SC,4211256,MORRO GRANDE,3098702.0
SC,4211306,NAVEGANTES,101597469.0
SC,4211405,NOVA ERECHIM,3738257.0
SC,4211454,NOVA ITABERABA,4121869.0
SC,4211504,NOVA TRENTO,10079998.0
SC,4211603,NOVA VENEZA,10403830.0
SC,4211652,NOVO HORIZONTE,2135926.0
SC,4211702,ORLEANS,17970992.0
SC,4211751,OTACILIO COSTA,16160335.0
SC,4211801,OURO,4400918.0
SC,4211850,OURO VERDE,2461785.0
SC,4211876,PAIAL,1628222.0
SC,4211892,PAINEL,2825472.0
SC,4211900,PALHOCA,236506932.0
SC,4212007,PALMA SOLA,6469055.0
SC,4212056,PALMEIRA,2441832.0
SC,4212106,PALMITOS,12268849.0
SC,4212205,PAPANDUVA,24360261.0
SC,4212239,PARAISO,3162862.0
SC,4212254,PASSO DE TORRES,13761583.0
SC,4212270,PASSOS MAIA,4242896.0
SC,4212304,PAULO LOPES,9117954.0
SC,4212403,PEDRAS GRANDES,2942897.0
SC,4212502,PENHA,42596061.0
SC,4212601,PERITIBA,1609273.0
SC,4212650,PESCARIA BRAVA,8650800.0
SC,4212700,PETROLANDIA,4175262.0
SC,4212809,BALNEARIO PICARRAS,31472361.0
SC,4212908,PINHALZINHO,13567325.0
SC,4213005,PINHEIRO PRETO,2016065.0
SC,4213104,PIRATUBA,4725418.0
SC,4213153,PLANALTO ALEGRE,2577134.0
SC,4213203,POMERODE,17751289.0
SC,4213302,PONTE ALTA,5537596.0
SC,4213351,PONTE ALTA DO NORTE,3522058.0
SC,4213401,PONTE SERRADA,11147212.0
SC,4213500,PORTO BELO,31255362.0
SC,4213609,PORTO UNIAO,33616924.0
SC,4213708,POUSO REDONDO,14425210.0
SC,4213807,PRAIA GRANDE,9926956.0
SC,4213906,PRESIDENTE CASTELLO BRANCO,1161061.0
SC,4214003,PRESIDENTE GETULIO,10998369.0
SC,4214102,PRESIDENTE NEREU,2044830.0
SC,4214151,PRINCESA,2553082.0
SC,4214201,QUILOMBO,7828848.0
SC,4214300,RANCHO QUEIMADO,3150350.0
SC,4214409,RIO DAS ANTAS,5007296.0
SC,4214508,RIO DO CAMPO,6600313.0
SC,4214607,RIO DO OESTE,6491933.0
SC,4214706,RIO DOS CEDROS,6845530.0
SC,4214805,RIO DO SUL,55245718.0
SC,4214904,RIO FORTUNA,2102847.0
SC,4215000,RIO NEGRINHO,35239066.0
SC,4215059,RIO RUFINO,3106363.0
SC,4215075,RIQUEZA,3695449.0
SC,4215109,RODEIO,8726920.0
SC,4215208,ROMELANDIA,4127553.0
SC,4215307,SALETE,6079831.0
SC,4215356,SALTINHO,3953591.0
SC,4215406,SALTO VELOSO,2412131.0
SC,4215455,SANGAO,11022748.0
SC,4215505,SANTA CECILIA,19038222.0
SC,4215554,SANTA HELENA,1719116.0
SC,4215604,SANTA ROSA DE LIMA,1466392.0
SC,4215653,SANTA ROSA DO SUL,10937684.0
SC,4215679,SANTA TEREZINHA,10327413.0
SC,4215687,SANTA TEREZINHA DO PROGRESSO,2927490.0
SC,4215695,SANTIAGO DO SUL,1374426.0
SC,4215703,SANTO AMARO DA IMPERATRIZ,27604016.0
SC,4215752,SAO BERNARDINO,2427851.0
SC,4215802,SAO BENTO DO SUL,59549263.0
SC,4215901,SAO BONIFACIO,2937058.0
SC,4216008,SAO CARLOS,8063222.0
SC,4216057,SAO CRISTOVAO DO SUL,5324239.0
SC,4216107,SAO DOMINGOS,9752735.0
SC,4216206,SAO FRANCISCO DO SUL,62224183.0
SC,4216255,SAO JOAO DO OESTE,2287295.0
SC,4216305,SAO JOAO BATISTA,34430557.0
SC,4216354,SAO JOAO DO ITAPERIU,3935696.0
SC,4216404,SAO JOAO DO SUL,10214692.0
SC,4216503,SAO JOAQUIM,27202656.0
SC,4216602,SAO JOSE,260084267.0
SC,4216701,SAO JOSE DO CEDRO,11643222.0
SC,4216800,SAO JOSE DO CERRITO,11315629.0
SC,4216909,SAO LOURENCO DO OESTE,19581953.0
SC,4217006,SAO LUDGERO,8724586.0
SC,4217105,SAO MARTINHO,2708031.0
SC,4217154,SAO MIGUEL DA BOA VISTA,1477979.0
SC,4217204,SAO MIGUEL DO OESTE,28814333.0
SC,4217253,SAO PEDRO DE ALCANTARA,3318650.0
SC,4217303,SAUDADES,4816830.0
SC,4217402,SCHROEDER,13953858.0
SC,4217501,SEARA,10553065.0
SC,4217550,SERRA ALTA,2115239.0
SC,4217600,SIDEROPOLIS,11132118.0
SC,4217709,SOMBRIO,37444910.0
SC,4217758,SUL BRASIL,2604474.0
SC,4217808,TAIO,14298213.0
SC,4217907,TANGARA,5683599.0
SC,4217956,TIGRINHOS,2010254.0
SC,4218004,TIJUCAS,46409742.0
SC,4218103,TIMBE DO SUL,5488603.0
SC,4218202,TIMBO,27660313.0
SC,4218251,TIMBO GRANDE,9521000.0
SC,4218301,TRES BARRAS,20686632.0
SC,4218350,TREVISO,2536377.0
SC,4218400,TREZE DE MAIO,6701128.0
SC,4218509,TREZE TILIAS,5514250.0
SC,4218608,TROMBUDO CENTRAL,5481327.0
SC,4218707,TUBARAO,94679116.0
SC,4218756,TUNAPOLIS,2465986.0
SC,4218806,TURVO,11048688.0
SC,4218855,UNIAO DO OESTE,2430332.0
SC,4218905,URUBICI,11579168.0
SC,4218954,URUPEMA,3588860.0
SC,4219002,URUSSANGA,14521556.0
SC,4219101,VARGEAO,2824991.0
SC,4219150,VARGEM,2975500.0
SC,4219176,VARGEM BONITA,3965212.0
SC,4219200,VIDAL RAMOS,5519660.0
SC,4219309,VIDEIRA,36489509.0
SC,4219358,VITOR MEIRELES,5285703.0
SC,4219408,WITMARSUM,2947151.0
SC,4219507,XANXERE,41776665.0
SC,4219606,XAVANTINA,2841709.0
SC,4219705,XAXIM,22738210.0
SC,4219853,ZORTEA,2867626.0
SC,4220000,BALNEARIO RINCAO,11982347.0
SE,2800100,AMPARO DE SAO FRANCISCO,3830726.0
SE,2800209,AQUIDABA,36033670.0
SE,2800308,ARACAJU,873953695.0
SE,2800407,ARAUA,20797782.0
SE,2800506,AREIA BRANCA,31490721.0
SE,2800605,BARRA DOS COQUEIROS,48621770.0
SE,2800670,BOQUIM,46621688.0
SE,2800704,BREJO GRANDE,14539020.0
SE,2801009,CAMPO DO BRITO,32539142.0
SE,2801108,CANHOBA,8339086.0
SE,2801207,CANINDE DE SAO FRANCISCO,59340364.0
SE,2801306,CAPELA,62748500.0
SE,2801405,CARIRA,39582782.0
SE,2801504,CARMOPOLIS,27394856.0
SE,2801603,CEDRO DE SAO JOAO,8639220.0
SE,2801702,CRISTINAPOLIS,33805271.0
SE,2801900,CUMBE,7580882.0
SE,2802007,DIVINA PASTORA,7333990.0
SE,2802106,ESTANCIA,118703109.0
SE,2802205,FEIRA NOVA,11546405.0
SE,2802304,FREI PAULO,27371193.0
SE,2802403,GARARU,20198102.0
SE,2802502,GENERAL MAYNARD,4341233.0
SE,2802601,GRACHO CARDOSO,11621045.0
SE,2802700,ILHA DAS FLORES,16191324.0
SE,2802809,INDIAROBA,27550752.0
SE,2802908,ITABAIANA,172413758.0
SE,2803005,ITABAIANINHA,83344349.0
SE,2803104,ITABI,8181294.0
SE,2803203,ITAPORANGA D'AJUDA,63860195.0
SE,2803302,JAPARATUBA,30576835.0
SE,2803401,JAPOATA,28939570.0
SE,2803500,LAGARTO,189019653.0
SE,2803609,LARANJEIRAS,42324878.0
SE,2803708,MACAMBIRA,13967047.0
