country,year,top10,top5,top1,short,tshort,long,tlong,deflator,fiscal,savings,growth,rg1,rg2,rg3,rg4,rg5,ctxrate,kshare,rimp,delta
Spain,2000,33.45,22.2,8.65,4.381916667,2.848245833,5.609837734,3.646394527,3.449673859,-3.668944155,22.17887814,5.052919085,-4.120676278,-2.89275521,-6.651233153,-6.132436501,-1.665488911,35,34.05995369,10.53995847,3.463542834
Spain,2001,33.36,22.15,8.62,4.247333333,2.760766667,5.515018748,3.584762186,4.076632476,-18.63569891,22.18209993,4.004304688,-3.833603831,-2.565918417,-6.286438831,-5.750841743,-0.6266145,35,34.36602354,10.53676012,3.471203893
Spain,2002,32.93,21.82,8.42,3.30625,2.1490625,5.184446396,3.369890158,4.114876409,-51.71539858,23.16212191,2.879983692,-3.688610101,-1.810413705,-5.597969476,-4.804431499,0.415007002,35,34.54390168,10.41014624,3.471604362
Spain,2003,33.2,22.01,8.56,2.00275,1.3017875,4.792207534,3.114934897,3.920217146,-41.96063712,23.93985105,3.186272398,-5.103739544,-2.31428201,-6.260327669,-5.081781861,0.056341258,35,34.5274508,10.25474974,3.422973678
Spain,2004,33.24,22.1,8.67,2.0565,1.336725,4.466119892,2.90297793,3.918193946,-119.5719871,23.16651575,3.169805965,-5.031499911,-2.621880019,-6.219128661,-5.201064256,0.175810847,35,35.27867198,10.34022165,3.375527263
Spain,2005,33.32,22.24,8.8,2.693416667,1.750720833,4.178682853,2.716143855,4.155048143,2192.802937,22.52220691,3.717467983,-5.179099459,-3.693833272,-6.734547584,-6.10702262,-0.41655313,35,35.16828418,10.18842587,3.321561962
Spain,2006,33.85,22.73,9.14,3.715166667,2.414858333,4.114425094,2.674376311,3.975137678,25.17352571,22.30613091,4.177191487,-4.437162498,-4.03790407,-6.582671248,-6.413984562,-0.93946243,35,34.89658833,10.02363388,3.277632967
Spain,2007,33.33,22.37,9.03,3.810833333,2.5723125,4.327526253,2.921080221,3.330749149,-63.04225298,21.68731328,3.769384517,-3.289300332,-2.772607413,-5.363822728,-5.128404517,-0.42789583,32.5,34.62899923,9.814794082,3.283497319
Spain,2008,32.84,21.93,8.74,0.979583333,0.685708333,4.52542138,3.167794966,2.134977969,-1330.803723,20.3454198,1.116515058,-2.271909694,1.273928352,-2.771497194,-1.034036551,2.265970564,30,34.94286537,9.596048032,3.334748
Spain,2009,32.46,21.54,8.52,0.776,0.5432,4.278417516,2.994892262,0.254287015,76.25325271,20.28490298,-3.575491268,4.097204252,7.599621769,3.701444252,5.417628835,6.398533084,30,34.94286537,9.005808496,3.481024131
Spain,2010,32.09,21.13,8.14,1.692166667,1.184516667,3.60549168,2.523844176,0.156621992,-17.57845514,19.62785164,0.017487856,1.518056819,3.431381832,0.655051819,1.592581076,2.691662979,30,34.94286537,8.800699454,3.451338783
Spain,2011,32.42,21.57,8.53,1.975,1.3825,5.4375,3.80625,0.087025529,-9.386305703,18.64582239,-0.619923974,2.507898444,5.970398444,1.500648444,3.197273444,3.27359818,30,34.94286537,8.694618652,3.432558849
Spain,2012,31.64,20.97,8.2,2.152666667,1.506866667,5.8475,4.09325,0.236065806,-38.70647073,19.76793997,-2.090318905,4.006919766,7.701753099,2.909059766,4.719528099,#N/A,30,#N/A,#N/A,#N/A
Sweden,1980,22.73,13.44,4.05,11.25,#N/A,11.7425,#N/A,10.05393157,#N/A,25.03462105,4.554866464,-3.358798031,-2.866298031,#N/A,#N/A,#N/A,#N/A,28.19036245,14.33049803,4.720062017
Sweden,1981,22.4,13.19,3.97,11.75,4.9585,13.4875,5.691725,9.478947084,#N/A,22.36787349,-0.191033692,2.462086609,4.199586608,-7.195426391,-6.886005441,1.42085573,57.8,28.46564651,14.12308788,4.730121046
Sweden,1982,22.33,13.18,3.98,11.25,4.7475,13.04166667,5.503583333,7.945548714,#N/A,18.97115912,1.241746336,2.06270495,3.854371616,-7.18385005,-6.864782883,0.47908501,57.8,31.22959733,15.35580328,4.759317636
Sweden,1983,22.42,13.29,4.08,9.75,4.08525,12.30166667,5.154398333,10.1171403,#N/A,21.19443122,1.877891656,-2.245031958,0.306634708,-10.28331221,-9.835339056,-0.238990837,58.1,31.22959733,15.31236379,4.77697961
Sweden,1984,22.3,13.31,4.13,10.75,4.6655,12.28083333,5.329881666,7.559256911,#N/A,23.48492889,4.311720468,-1.120977378,0.409855954,-9.846150378,-9.557808735,-2.290746005,56.6,31.22959733,15.56323027,4.733467475
Sweden,1985,22.33,13.35,4.12,12,5.208,13.09416667,5.682868333,6.588609738,#N/A,23.66188186,2.216964531,3.194425731,4.288592397,-6.545302269,-6.339209412,-0.235345733,56.6,31.22959733,15.46821429,4.731586203
Sweden,1986,22.35,13.39,4.11,9,3.906,10.2625,4.453925,6.622237884,#N/A,23.97740733,2.788005057,-0.41024294,0.852257059,-7.71503894,-7.47723949,-0.850406925,56.6,31.22959733,15.49638823,4.787834361
Sweden,1987,22.54,13.59,4.24,8.75,3.7975,11.68416667,5.070928333,4.86564432,#N/A,24.38717379,3.400473601,0.483882079,3.418048746,-6.618002921,-6.065335024,-1.410607161,56.6,31.22959733,15.56468866,4.765208438
Sweden,1988,22.53,13.62,4.38,9.5,4.123,11.34833333,4.925176667,6.41603231,#N/A,24.99447552,2.601605927,0.482361763,2.330695096,-7.228256237,-6.880111564,-0.676779917,56.6,31.22959733,15.4686907,4.788585752
Sweden,1989,22.55,13.68,4.48,9.16,3.65484,11.18,4.46082,7.962809588,#N/A,25.88185826,2.7461688,-1.548978388,0.471021612,-9.250697228,-8.929111208,-1.419088993,60.1,31.22959733,15.27111028,4.766093194
Sweden,1990,22.75,13.73,4.38,9.93,4.6671,13.15916667,6.184808333,8.734927122,#N/A,24.5380616,1.028721777,0.166351101,3.395517767,-7.570111899,-6.856788983,1.118549626,53,31.22959733,14.85091874,4.832660407
Sweden,1991,24.33,15.04,5.1,7.96,5.572,10.6925,7.48475,8.978538547,#N/A,21.70359203,-1.079469324,0.060930777,2.793430777,-3.998669223,-2.659744223,6.273208745,30,31.22959733,14.26324467,4.790531844
Sweden,1992,24.33,15.04,5.04,7.8,5.46,10.01916667,7.013416667,0.893939979,#N/A,19.31593029,-1.182429589,8.08848961,10.30765628,4.11048961,5.197881277,6.012872522,30,31.22959733,13.82627206,4.847947508
Sweden,1993,24.63,15.31,5.22,8.351666667,5.846166667,8.569166667,5.998416667,2.184583042,#N/A,17.7063528,-0.4,6.567083624,6.784583624,2.307733624,2.414308624,4.885923776,30,31.22959733,13.43753452,4.920350388
Sweden,1994,25.23,15.85,5.53,7.400833333,5.3286,9.700833333,6.9846,2.557709328,-1.177954684,21.2993563,4.087628272,0.755495734,3.055495734,-2.808745599,-1.616425599,1.483133171,28,32.72130489,14.47419992,4.8506625
Sweden,1995,24.93,15.54,5.25,8.745833333,6.297,10.2425,7.3746,3.798449947,-12.9634132,23.84429076,4.024289525,0.923093862,2.419760529,-3.288899471,-2.513027471,3.234458515,28,37.03809977,16.74097776,4.794755951
Sweden,1996,25.56,16.05,5.59,5.7925,4.1706,8.0275,5.7798,1.039315233,-40.90333331,23.74891629,1.517853723,3.235331044,5.470331044,0.445663044,1.604287044,5.040483212,28,34.9663198,15.76008878,4.788926989
Sweden,1997,25.82,16.23,5.72,4.1075,2.9574,6.6225,4.7682,1.569272768,-20.1986922,24.12422168,2.900473376,-0.362246145,2.152753855,-2.340418145,-1.036642145,4.001536698,28,35.73784232,16.25958065,4.804887995
Sweden,1998,25.91,16.35,5.87,4.19,3.0168,4.989166667,3.5922,0.78046885,-44.47888838,24.97613196,4.226802054,-0.817270905,-0.018104238,-2.835174905,-2.420886905,2.998374348,28,35.91321111,16.66224521,4.771640152
Sweden,1999,26.12,16.52,6.01,3.1151,2.242872,4.98,3.5856,0.935048819,7.041749679,25.56435764,4.530134046,-2.350082865,-0.485182865,-3.850315025,-2.883550865,3.294958098,28,37.30191588,17.67472094,4.900706932
Sweden,2000,26.72,17.12,5.97,3.954608333,2.847318,5.3675,3.8646,1.55877974,-47.14080457,26.71577133,4.735293836,-2.339465243,-0.926573576,-4.244004616,-3.511561576,2.466981551,28,35.08661985,16.9284206,4.986187443
Sweden,2001,26.76,17.1,5.95,3.995641667,2.876862,5.1075,3.6774,2.504875028,-205.6828855,27.49161666,1.563412818,-0.07264618,1.039212154,-1.996947206,-1.420559846,4.693525544,28,32.77997375,15.65387008,5.013848096
Sweden,2002,26.43,16.77,5.67,4.066575,2.927934,5.303333333,3.8184,1.595552209,-158.6838277,26.22371663,2.073589668,0.397433123,1.634191457,-1.561029397,-0.919893877,4.363797326,28,33.25241804,15.95697372,5.051634088
Sweden,2003,26.12,16.54,5.52,3.032833333,2.18364,4.638333333,3.3396,1.758095684,-80.68341784,28.1699799,2.385765352,-1.111027703,0.494472297,-2.571640236,-1.739349036,4.549769055,28,34.11796689,16.42714224,4.892008007
Sweden,2004,26.34,16.71,5.72,2.109166667,1.5186,4.425,3.186,0.429219969,-324.6215691,27.85682583,4.320548163,-2.640601465,-0.324768132,-3.656376132,-2.455848132,3.362437826,28,35.12176871,17.22575138,4.719555005
Sweden,2005,26.96,17.33,6.28,1.716666667,1.236,3.383333333,2.436,0.803710023,264.7924097,28.46679728,2.818302408,-1.905345764,-0.238679097,-2.732092431,-1.868092431,4.996917397,28,35.26340723,17.38566332,4.702457786
Sweden,2006,27.3,17.73,6.61,2.331666667,1.6788,3.705,2.6676,1.821128425,-16.74093399,31.28391933,4.68812118,-4.177582939,-2.804249605,-5.300513605,-4.588577605,3.8836475,28,36.8317306,18.3854823,4.665778577
Sweden,2007,27.76,18.06,6.91,3.5525,2.5578,4.1675,3.0006,2.884918204,20.66404297,33.47131514,3.404939387,-2.737357591,-2.122357591,-4.448241591,-4.129425591,4.796496115,28,35.7873559,17.86281499,4.659791291
Sweden,2008,28.07,18.26,7.09,3.905,2.8116,3.888333333,2.7996,3.321821658,-41.93629309,33.06849482,-0.557046869,1.140225212,1.123558545,-0.740422788,-0.749062788,8.433101987,28,36.41654849,17.51359576,4.733733833
Sweden,2009,27.93,17.97,6.72,0.399166667,0.294185833,3.25,2.39525,2.383121248,-107.8574578,26.84173892,-5.184645428,3.200690846,6.051524179,3.018339138,4.566823429,12.30483649,26.3,36.41654849,16.37365944,4.947195947
Sweden,2010,28.27,18.2,6.91,0.504166667,0.371570833,2.893333333,2.132386667,0.990953339,-1232.335995,28.92405498,5.988907727,-6.475694399,-4.086527732,-6.706013361,-5.408292092,1.73900921,26.3,36.41654849,17.10490649,4.878399149
Sweden,2011,28.33,18.26,7.02,1.654166667,1.219120833,2.605833333,1.920499167,1.184239067,-93.17206853,30.69671444,2.664413386,-2.194485787,-1.24281912,-2.950160399,-2.433244568,5.263805649,26.3,36.41654849,17.36449344,4.869412631
Sweden,2012,27.9,18.25,7.13,1.253333333,0.923706667,1.5925,1.1736725,1.061216206,-431.9690755,29.23507382,-0.286335486,0.478452614,0.817619281,-0.094108906,0.090115913,#N/A,26.3,#N/A,#N/A,#N/A
Switzerland,1980,,,,5.770332813,#N/A,4.770832539,#N/A,5.971542008,#N/A,31.59076582,5.109841019,-5.311050213,-6.310550488,#N/A,#N/A,#N/A,#N/A,28.06330323,12.37130082,4.640297219
Switzerland,1981,29.87,20.02,8.4,9.09525013,6.089427348,5.570832729,3.729768911,5.622587198,#N/A,31.77036179,1.56064225,1.912020682,-1.612396718,-3.106252466,-4.686084621,1.941647187,33.04826958,28.06330323,12.20536123,4.669411108
Switzerland,1982,29.875,20.01,8.395,5.057916164,3.386362395,4.598332882,3.078663435,7.472117353,#N/A,32.58731293,-1.476153838,-0.938047351,-1.397630633,-3.728735293,-3.934745072,4.655241492,33.04826958,28.06330323,11.72885122,4.673581198
Switzerland,1983,29.88,20,8.39,4.09,2.738325774,4.18,2.798582332,2.39219964,#N/A,32.87904548,0.697146775,1.000653585,1.090653585,-1.255989925,-1.215647117,2.331669347,33.04826958,28.06330323,11.43625235,4.627952725
Switzerland,1984,30.115,20.32,8.72,4.35,2.92032377,4.55,3.05459153,3.711919459,5.290996961,30.91491426,3.091890913,-2.453810372,-2.253810372,-4.843283722,-4.753144566,-0.034916992,32.86612022,28.06330323,11.43235058,4.618006572
Switzerland,1985,30.35,20.64,9.05,4.92,3.352186885,4.76,3.243172678,2.296154831,-34.83318405,32.23639912,3.688418784,-1.064573615,-1.224573615,-3.700598633,-3.774874242,-0.453561972,31.86612022,28.06330323,11.51088828,4.607957974
Switzerland,1986,30.565,20.785,9.06,4.22,2.88293643,4.27,2.917094444,3.002848812,194.6102952,34.18731918,1.860456467,-0.643305279,-0.593305279,-2.893797587,-2.870462188,1.303349602,31.68397086,28.06330323,11.30321676,4.558102787
Switzerland,1987,30.78,20.93,9.07,3.77,2.575376958,4.12,2.81447031,2.218676493,22.86901953,33.2449879,1.518369479,0.032954028,0.382954028,-1.977744519,-1.814414145,1.482900378,31.68761384,28.06330323,11.05968777,4.553866759
Switzerland,1988,30.78,20.945,9.145,3.08,2.137682696,4.048,2.809525829,2.814284781,-31.81049459,34.62577155,3.290896234,-3.025181016,-2.057181016,-4.621516306,-4.155221682,-0.220039663,30.59471767,28.06330323,11.00719848,4.568720609
Switzerland,1989,30.78,20.96,9.22,7.32,5.080333333,5.673,3.937258333,3.444390645,-74.6918501,34.52944831,4.375796627,-0.500187271,-2.147187271,-4.294260116,-5.087593726,-1.273826809,30.59653916,28.06330323,11.07116785,4.581803828
Switzerland,1990,30.385,20.55,8.91,8.918333333,6.189631982,6.598,4.579240346,4.583375189,-479.0498206,36.03049009,3.699386799,0.635571346,-1.684761988,-3.986943179,-5.104610707,-0.604172816,30.59653916,28.06330323,11.0507769,4.574407637
Switzerland,1991,29.99,20.14,8.6,8.215833333,5.938320969,6.361,4.597666256,5.404425414,135.3261016,33.70758933,-0.934999954,3.746407874,1.891574541,-0.177267318,-1.146278941,3.944295605,27.72101468,28.06330323,10.58914846,4.644433409
Switzerland,1992,29.82,20.005,8.51,7.855833333,5.653500793,5.573,4.010645158,2.139282047,40.97895615,32.36781124,-0.133079488,5.849630774,3.56679744,2.062375509,0.880083925,2.825129913,28.03435928,28.06330323,10.31952951,4.734465107
Switzerland,1993,29.65,19.87,8.42,4.9075,3.510492492,3.971,2.84058394,2.342507454,0.841023762,33.04475258,-0.180724347,2.745716893,1.809216893,0.34938501,-0.12982211,2.654105697,28.4667857,28.06330323,10.07626295,4.73449342
Switzerland,1994,29.795,19.93,8.45,4.19,2.997241679,5.186,3.709712494,1.199075397,-16.49656623,32.21951115,1.333171051,1.657753552,2.653753552,-0.388223135,0.12143014,1.084572124,28.4667857,28.06330323,9.952378481,4.701513052
Switzerland,1995,29.94,19.99,8.48,2.949166667,2.109561278,3.782,2.705293276,0.702814277,-35.14226331,32.15295744,0.560722876,1.685629513,2.518462847,0.245448024,0.671579639,1.696439497,28.46924177,28.06330323,9.739996663,4.70993109
Switzerland,1996,30.155,20.21,8.67,2.020833333,1.445517406,3.577,2.558655222,0.244078615,-9.328932679,32.30072326,0.565011387,1.211743331,2.767909998,0.224899559,1.021135478,1.523211739,28.46924177,28.06330323,9.562244526,4.751722887
Switzerland,1997,30.37,20.43,8.86,1.638333333,1.171912256,3.006,2.150214592,-0.228647042,38.54798558,33.12945321,2.293884212,-0.426903837,0.94076283,-1.226959448,-0.527172369,-0.261701813,28.46924177,28.06330323,9.557781734,4.804571345
Switzerland,1998,30.91,20.84,9.1,1.549166667,1.118522198,2.610666667,1.88494155,-0.139303104,-37.76559084,34.1448662,2.870065598,-1.181595827,-0.120095827,-1.923172236,-1.369805657,-0.532623398,27.79845951,28.88162732,9.838502917,4.766108468
Switzerland,1999,31.9,22.08,10.25,1.409166667,1.055547649,3.2,2.39698579,0.188181115,-85.56187885,35.2534611,1.606987838,-0.386002286,1.404831047,-1.004502479,0.000312572,0.651289306,25.09419405,28.09077501,9.499505694,4.857404158
Switzerland,2000,32.32,22.44,10.42,3.174166667,2.382846917,3.710416667,2.785409792,1.36045712,-1085.541372,37.4116259,4.134407206,-2.320697659,-1.784447659,-3.706061145,-3.403857195,-1.802767083,24.93,28.21998,9.703213468,4.952562228
Switzerland,2001,31.87,21.92,10.06,2.864166667,2.1567175,3.159333333,2.378978,1.025010222,-70.67097939,33.62316585,1.439628609,0.399527836,0.694694503,-0.840630553,-0.673268397,0.177633404,24.7,25.74517131,8.795741198,5.005931109
Switzerland,2002,31.22,21.17,9.33,1.129166667,0.853424167,2.884416667,2.180042117,-0.328078122,-26.40999676,32.49224833,0.151403473,1.305841316,3.061091316,0.821692634,1.824350481,1.183740108,24.42,25.12294054,8.449749865,5.051177368
Switzerland,2003,31.07,21.11,9.38,0.329166667,0.2498375,2.157583333,1.63760575,0.944157385,-188.4787856,36.41225966,0.084155026,-0.699145744,1.129270922,-0.838685748,0.214630353,1.320635892,24.1,25.74906349,8.531165544,5.07036373
Switzerland,2004,31.58,21.53,9.64,0.485833333,0.3687475,2.325083333,1.76473825,0.34747717,84.51246508,36.78785503,2.665112382,-2.526756218,-0.687506218,-2.732710199,-1.67315322,-0.69624806,24.1,27.77217031,9.268150676,5.065662041
Switzerland,2005,31.88,21.84,9.84,0.810833333,0.637963667,1.851166667,1.456497933,0.714892104,-45.41953911,38.10373806,3.090584918,-2.994643688,-1.954310355,-3.303527208,-2.659504447,-0.934709476,21.32,27.21961141,9.161477017,5.052374676
Switzerland,2006,32.65,22.52,10.3,1.556666667,1.224785333,2.39075,1.8810421,1.918610412,-236.6518369,39.93093116,4.099933377,-4.461877123,-3.627793789,-5.054882689,-4.538539865,-1.333160838,21.32,28.91924977,9.917895323,5.036627501
Switzerland,2007,33.25,23.19,10.91,2.574166667,2.025354333,2.809833333,2.210776867,2.274006304,-30.37611659,34.81751503,4.134013132,-3.833852769,-3.598186102,-4.814470646,-4.668580197,-0.922796864,21.32,30.01179695,10.5193581,5.065414682
Switzerland,2008,33.63,23.44,10.96,2.485833333,1.959582417,2.694833333,2.124337117,1.818807001,140.1801447,28.37012757,2.221229268,-1.554202936,-1.345202936,-2.49529745,-2.36542132,1.044934699,21.17,30.01179695,10.59098384,5.082708597
Switzerland,2009,33.15,22.9,10.54,0.363333333,0.286415667,1.820666667,1.435231533,0.544513788,4.121044781,34.36532007,-2.113704696,1.932524242,3.389857575,1.794972379,2.700583926,5.086734909,21.17,30.01179695,10.24711496,5.104770511
United Kingdom,1980,,,,11.584,#N/A,13.785,#N/A,19.87267467,#N/A,20.98133667,-2.169388782,-6.119285885,-3.918285885,#N/A,#N/A,#N/A,#N/A,36.16945744,15.17424454,3.997977823
United Kingdom,1981,,,,11.584,5.56032,14.7425,7.0764,11.63626181,-64.59531874,20.81312596,-0.847286488,0.795024675,3.953524675,-8.120021725,-7.392303325,3.945080096,52,36.16945744,14.80613478,4.009151086
United Kingdom,1982,,,,11.584,5.56032,12.88,6.1824,7.333912621,-58.63748464,20.42033282,2.075532324,2.174555055,3.470555055,-6.740491345,-6.441892945,0.940144701,52,36.16945744,14.91581429,4.143913835
United Kingdom,1983,,,,11.584,5.792,10.805,5.4025,5.14259923,110.79633,21.0169628,4.202239922,2.239160848,1.460160848,-6.448839152,-6.643589152,-0.767160623,50,36.16945744,15.22082223,4.175331816
United Kingdom,1984,,,,11.584,6.3712,11.13,6.1215,5.041394145,13.47219814,21.30850334,2.258057994,4.284547861,3.830547861,-3.795292139,-3.932627139,2.01211698,45,36.16945744,15.31912702,4.155344889
United Kingdom,1985,,,,11.584,6.9504,10.97083333,6.5825,6.125412334,-27.49764058,21.56820572,3.545139143,1.913448523,1.300281856,-5.500311477,-5.721051477,1.596112107,40,36.16945744,15.54684356,4.186854884
United Kingdom,1986,,,,10.99876333,7.149196167,10.12666667,6.582333333,4.325107736,-5.051769578,20.73183512,3.16047347,3.513182127,2.64108546,-2.838603698,-3.20706454,2.952136064,35,36.16945744,15.84025202,4.183554277
United Kingdom,1987,,,,9.750306667,6.337699333,9.574166667,6.223208333,5.287255412,-11.94413097,21.55801432,5.546185548,-1.083134294,-1.259274294,-6.713936394,-6.788355544,0.709185343,35,36.16945744,16.18081353,4.262157902
United Kingdom,1988,,,,10.35372667,6.729922333,9.675,6.28875,5.931140621,-64.26849534,21.79994567,5.934067294,-1.511481249,-2.190207915,-7.490758399,-7.777520415,0.626509467,35,36.06433868,16.43541292,4.122441635
United Kingdom,1989,,,,13.9302225,9.054644625,10.19,6.6235,7.998685367,93.03107602,22.39211173,2.517933067,3.413604066,-0.326618434,-4.631099428,-6.211343434,3.889126904,35,35.78906059,16.14745858,4.088788107
United Kingdom,1990,36.9,24.43,9.8,14.80790833,9.7732195,11.80333333,7.7902,8.097270542,148.4959791,21.84844877,0.537079783,6.173558009,3.168983009,-2.184025455,-3.492818325,5.324314348,34,34.41295624,15.22041635,4.18408066
United Kingdom,1991,37.65,25.13,10.32,11.57042833,7.752186983,10.10666667,6.771466667,6.562608009,-12.29233379,20.72207492,-1.236318765,6.24413909,4.780377423,-0.132323965,-0.789406577,6.400530006,33,33.21383595,14.19872045,4.348931462
United Kingdom,1992,37.64,24.89,9.86,9.6746975,6.482047325,9.064166667,6.072991667,3.27379538,56.78641369,19.20585566,0.446953455,5.953948664,5.343417831,0.622222872,0.348155581,4.409463297,33,33.8948667,14.2065605,4.661978781
United Kingdom,1993,38.34,25.51,10.36,5.99632,4.0175344,7.4775,5.009925,2.577145663,19.18198523,18.92434163,2.645596878,0.773577458,2.254757458,-2.530994494,-1.866092792,2.472108672,33,35.28704643,14.83522424,4.82189469
United Kingdom,1994,38.33,25.62,10.6,5.564598333,3.728280883,8.1225,5.442075,1.219196296,-8.147918954,19.85289776,4.024963141,0.320438897,2.878340564,-2.746211245,-1.597969186,1.843125207,33,37.08608747,15.92521331,4.801804572
United Kingdom,1995,38.51,25.8,10.75,6.753558333,4.524884083,8.200833333,5.494558333,2.477130501,-8.145213734,19.45952573,2.530397956,1.746029876,3.193304876,-1.975856121,-1.326174374,3.820348766,33,38.25109601,16.55288259,4.739684612
United Kingdom,1996,39.3,26.85,11.9,6.109899167,4.093632442,7.810833333,5.233258333,4.021856255,-31.23073774,19.78284814,2.666731623,-0.578688711,1.122245455,-3.945854142,-3.182304795,3.954420123,33,39.06995058,16.98366346,4.757902771
United Kingdom,1997,38.94,26.78,12.07,6.917799167,4.773281425,7.0525,4.866225,2.47749784,-46.79107051,19.54232003,2.552724185,1.887577142,2.022277975,-1.736657842,-1.672526775,4.381976954,31,38.74049783,16.93478293,4.750299081
United Kingdom,1998,39.47,27.42,12.53,7.424714167,5.123052775,5.55,3.8295,1.501935624,-90.90502933,19.85510574,3.510766544,2.412011999,0.537297832,-1.477795753,-2.370347168,3.26339854,31,37.74418831,16.51080187,4.618288204
United Kingdom,1999,38.97,27.18,12.51,5.542713333,3.879899333,5.093333333,3.565333333,1.134757506,-425.2784842,17.1116782,3.151184538,1.25677129,0.80739129,-1.57001251,-1.79020871,3.617415164,30,36.93276048,16.13172541,4.523608088
United Kingdom,2000,38.43,27.04,12.67,6.188355,4.3318485,5.328333333,3.729833333,2.402646297,-32.13755657,17.74615246,3.768870275,0.016838427,-0.843183239,-3.139222623,-3.560633239,2.802689696,30,35.85987091,15.84333393,4.518773779
United Kingdom,2001,39.33,27.53,12.71,5.042948333,3.530063833,4.930833333,3.451583333,1.092343239,-347.0740361,17.43176354,2.66453484,1.286070254,1.173955254,-1.285833396,-1.340769746,3.694074238,30,35.03885865,15.49651435,4.488950968
United Kingdom,2002,38.69,26.96,12.27,4.059531667,2.841672167,4.895,3.4265,2.651753449,318.8169089,17.13640973,2.452281835,-1.044503618,-0.209035284,-3.114864768,-2.705485284,4.369128189,30,36.2283051,15.95643488,4.348094389
United Kingdom,2003,37.75,26.39,12.12,3.734919167,2.614443417,4.526666667,3.168666667,2.1722647,49.96366889,16.9437853,4.300369318,-2.737714852,-1.945967352,-4.642523627,-4.254567352,2.944826519,30,36.87110543,16.41077308,4.242345318
United Kingdom,2004,39.54,27.66,12.89,4.63756,3.246292,4.883333333,3.418333333,2.906437418,10.1421713,16.52824152,2.45396104,-0.722838458,-0.477065124,-3.087994058,-2.967565124,5.167341376,30,37.75359988,16.80668597,4.143377766
United Kingdom,2005,41.62,29.57,14.25,4.760100833,3.332070583,4.413333333,3.089333333,2.808507031,-1.772560339,17.23003633,2.806545421,-0.854951619,-1.201719119,-3.282603044,-3.452519119,4.53704154,30,36.72556877,16.35044608,4.101725295
United Kingdom,2006,41.99,30.1,14.82,4.848894167,3.394225917,4.5025,3.15175,2.68524081,-11.80669722,16.44808175,3.042095759,-0.878442402,-1.224836569,-3.351378427,-3.521111569,4.334524857,30,36.72556877,16.29784713,4.031872377
United Kingdom,2007,42.61,30.77,15.44,6.004134167,4.202893917,5.011666667,3.508166667,2.87273335,13.08029625,16.74702017,2.555636003,0.575764813,-0.416702687,-2.486343612,-2.972652687,4.953332025,30,36.72556877,16.34961024,3.935759142
United Kingdom,2008,42.07,30.38,15.43,5.511686667,3.9684144,4.590833333,3.3054,2.888571559,26.30926764,14.422704,-0.332044323,2.955159431,2.034306097,0.300731132,-0.176639236,7.678150834,28,36.72556877,15.76152967,4.002194852
United Kingdom,2009,41.53,29.99,15.42,1.211985833,0.8726298,3.6475,2.6262,1.990985259,51.47216829,12.16190869,-4.310613697,3.531614271,5.967128438,2.947921894,4.210492438,10.9697568,28,36.72556877,14.92691545,4.088236019
United Kingdom,2010,38.08,26.71,12.55,0.6998975,0.5039262,3.6125,2.601,3.170698975,-17.59690284,13.53809923,1.911316649,-4.382118124,-1.469515624,-4.71918876,-3.209295624,4.834867724,28,36.72556877,14.96498772,4.028606787
United Kingdom,2011,39.15,27.58,12.93,0.8744075,0.64706155,3.120833333,2.309416667,2.125881934,-27.73179377,14.46364138,1.645183708,-2.896658142,-0.650232309,-3.292240095,-2.062097309,5.354658781,26,36.72556877,14.86870088,4.002996162
United States,1980,32.87,21.17,8.18,11.43416667,#N/A,11.46,#N/A,9.016831086,#N/A,22.03076009,-0.24434753,2.661683111,2.687516444,#N/A,#N/A,#N/A,#N/A,34.03922915,10.17415505,3.723756969
United States,1981,32.72,20.97,8.03,14.1625,7.123879125,13.91083333,6.997288275,9.337245999,#N/A,23.20964201,2.59441275,2.230841252,1.979174585,-8.34827631,-8.411952773,-1.0548654,49.699,35.11373997,10.48021598,3.73210609
United States,1982,33.22,21.4,8.39,11.10083333,5.583830175,13.00083333,6.539549175,6.204502207,#N/A,21.76158445,-1.911148049,6.807479175,8.707479175,-1.484631742,-1.003895528,3.148842413,49.699,34.72732306,9.962814224,3.773700818
United States,1983,33.69,21.79,8.59,8.944166667,4.48693065,11.105,5.5709343,3.947446567,#N/A,19.77598351,4.632757047,0.363963053,2.524796386,-6.329289984,-5.785488713,-3.129055662,49.834,36.22094393,10.62324805,3.825557232
United States,1984,33.95,22.1,8.89,9.8975,4.969990035,12.43833333,6.24585933,3.548931478,#N/A,21.89162769,7.258907538,-0.910339017,1.630494317,-8.312178401,-7.671505738,-5.497859956,49.7854,36.37342453,11.10117317,3.813362122
United States,1985,34.25,22.38,9.09,7.730833333,3.882007035,10.62333333,5.33446434,3.200059293,#N/A,20.33588313,4.23848923,0.292284811,3.184784811,-5.489214218,-4.759868592,-2.447972717,49.7854,36.42929196,11.22479167,3.845967725
United States,1986,34.57,22.59,9.13,6.155,3.08838204,7.6825,3.85483266,2.016127202,#N/A,18.90580322,3.512075641,0.626797157,2.154297157,-3.978551563,-3.593971169,-1.776360132,49.8232,36.23657823,11.22063354,3.89443934
United States,1987,36.48,24.49,10.75,5.9625,3.328506,8.384166667,4.6803772,2.552268834,#N/A,19.55094477,3.461611857,-0.051380691,2.370285976,-4.155775501,-3.401106923,-1.214923056,44.176,35.53933501,11.04735914,3.920388967
