uf,ano,pop,evento,total,total_vitima,regiao,total_rate,total_vitima_rate
GO,2018,6921161.0,Roubo seguido de morte (latrocínio),0.0,105.0,Centro-Oeste,0.0,1.5170865119305852
GO,2019,7018354.0,Roubo seguido de morte (latrocínio),0.0,59.0,Centro-Oeste,0.0,0.8406529508200926
GO,2020,7113540.0,Roubo seguido de morte (latrocínio),0.0,46.0,Centro-Oeste,0.0,0.6466541271996783
GO,2021,7206589.0,Roubo seguido de morte (latrocínio),0.0,34.0,Centro-Oeste,0.0,0.47179046841716654
GO,2022,7254553.666666667,Roubo seguido de morte (latrocínio),0.0,33.0,Centro-Oeste,0.0,0.45488670311488494
GO,2023,7302518.333333333,Roubo seguido de morte (latrocínio),0.0,16.0,Centro-Oeste,0.0,0.21910249683271366
GO,2024,7350483.0,Roubo seguido de morte (latrocínio),0.0,18.0,Centro-Oeste,0.0,0.2448818669467027
GO,2017,6778772.0,Tentativa de homicídio,0.0,2405.0,Centro-Oeste,0.0,35.47840228289135
GO,2018,6921161.0,Tentativa de homicídio,0.0,2076.0,Centro-Oeste,0.0,29.994967607313278
GO,2019,7018354.0,Tentativa de homicídio,0.0,1933.0,Centro-Oeste,0.0,27.54207040568202
GO,2020,7113540.0,Tentativa de homicídio,0.0,1750.0,Centro-Oeste,0.0,24.60097223042255
GO,2021,7206589.0,Tentativa de homicídio,0.0,1606.0,Centro-Oeste,0.0,22.28516153758734
GO,2022,7254553.666666667,Tentativa de homicídio,0.0,1681.0,Centro-Oeste,0.0,23.171652967761258
GO,2023,7302518.333333333,Tentativa de homicídio,0.0,1561.0,Centro-Oeste,0.0,21.376187347241626
GO,2024,7350483.0,Tentativa de homicídio,0.0,1513.0,Centro-Oeste,0.0,20.58368137168673
MA,2017,7000229.0,Furto de veículo,3130.0,0.0,Nordeste,44.71282296622011,0.0
MA,2018,7035055.0,Furto de veículo,2980.0,0.0,Nordeste,42.35929925210251,0.0
MA,2019,7075181.0,Furto de veículo,2537.0,0.0,Nordeste,35.857739893862785,0.0
MA,2020,7114598.0,Furto de veículo,1836.0,0.0,Nordeste,25.806096142044847,0.0
MA,2021,7153262.0,Furto de veículo,2978.0,0.0,Nordeste,41.63135643570723,0.0
MA,2022,7105828.0,Furto de veículo,3374.0,0.0,Nordeste,47.48215127075972,0.0
MA,2023,7058394.0,Furto de veículo,3191.0,0.0,Nordeste,45.208584275686505,0.0
MA,2024,7010960.0,Furto de veículo,3024.0,0.0,Nordeste,43.132466880427216,0.0
MA,2017,7000229.0,Homicídio doloso,0.0,1768.0,Nordeste,0.0,25.256316614785028
MA,2018,7035055.0,Homicídio doloso,0.0,1572.0,Nordeste,0.0,22.34524108198159
MA,2019,7075181.0,Homicídio doloso,0.0,1350.0,Nordeste,0.0,19.080783940368452
MA,2020,7114598.0,Homicídio doloso,0.0,1796.0,Nordeste,0.0,25.2438718252247
MA,2021,7153262.0,Homicídio doloso,0.0,1774.0,Nordeste,0.0,24.799874518785973
MA,2022,7105828.0,Homicídio doloso,0.0,1632.0,Nordeste,0.0,22.967063092436234
MA,2023,7058394.0,Homicídio doloso,0.0,1717.0,Nordeste,0.0,24.325646882279454
MA,2024,7010960.0,Homicídio doloso,0.0,1914.0,Nordeste,0.0,27.300112965984685
MA,2017,7000229.0,Lesão corporal seguida de morte,0.0,31.0,Nordeste,0.0,0.44284265557598185
MA,2018,7035055.0,Lesão corporal seguida de morte,0.0,14.0,Nordeste,0.0,0.19900341930517954
MA,2019,7075181.0,Lesão corporal seguida de morte,0.0,13.0,Nordeste,0.0,0.18374088238873323
MA,2020,7114598.0,Lesão corporal seguida de morte,0.0,13.0,Nordeste,0.0,0.1827229029665485
MA,2021,7153262.0,Lesão corporal seguida de morte,0.0,9.0,Nordeste,0.0,0.1258167252926008
MA,2022,7105828.0,Lesão corporal seguida de morte,0.0,9.0,Nordeste,0.0,0.12665659793622924
MA,2023,7058394.0,Lesão corporal seguida de morte,0.0,14.0,Nordeste,0.0,0.19834540265108463
MA,2024,7010960.0,Lesão corporal seguida de morte,0.0,8.0,Nordeste,0.0,0.11410705523922544
MA,2017,7000229.0,Roubo a instituição financeira,74.0,0.0,Nordeste,1.057108274600731,0.0
MA,2018,7035055.0,Roubo a instituição financeira,38.0,0.0,Nordeste,0.5401521381140588,0.0
MA,2019,7075181.0,Roubo a instituição financeira,39.0,0.0,Nordeste,0.5512226471661997,0.0
MA,2020,7114598.0,Roubo a instituição financeira,30.0,0.0,Nordeste,0.42166823761511196,0.0
MA,2021,7153262.0,Roubo a instituição financeira,13.0,0.0,Nordeste,0.18173526986709002,0.0
MA,2022,7105828.0,Roubo a instituição financeira,18.0,0.0,Nordeste,0.2533131958724585,0.0
MA,2023,7058394.0,Roubo a instituição financeira,7.0,0.0,Nordeste,0.09917270132554232,0.0
MA,2024,7010960.0,Roubo a instituição financeira,15.0,0.0,Nordeste,0.21395072857354772,0.0
MA,2017,7000229.0,Roubo de carga,57.0,0.0,Nordeste,0.8142590763816441,0.0
MA,2018,7035055.0,Roubo de carga,37.0,0.0,Nordeste,0.5259376081636888,0.0
MA,2019,7075181.0,Roubo de carga,42.0,0.0,Nordeste,0.5936243892559073,0.0
MA,2020,7114598.0,Roubo de carga,28.0,0.0,Nordeste,0.39355702177410445,0.0
MA,2021,7153262.0,Roubo de carga,36.0,0.0,Nordeste,0.5032669011704032,0.0
MA,2022,7105828.0,Roubo de carga,145.0,0.0,Nordeste,2.040578522305916,0.0
MA,2023,7058394.0,Roubo de carga,87.0,0.0,Nordeste,1.2325750021888833,0.0
MA,2024,7010960.0,Roubo de carga,209.0,0.0,Nordeste,2.981046818124765,0.0
MA,2017,7000229.0,Roubo de veículo,4479.0,0.0,Nordeste,63.98362110725235,0.0
MA,2018,7035055.0,Roubo de veículo,4093.0,0.0,Nordeste,58.18007108686429,0.0
MA,2019,7075181.0,Roubo de veículo,3401.0,0.0,Nordeste,48.069441615698594,0.0
MA,2020,7114598.0,Roubo de veículo,2268.0,0.0,Nordeste,31.87811876370246,0.0
MA,2021,7153262.0,Roubo de veículo,5371.0,0.0,Nordeste,75.08462572739542,0.0
MA,2022,7105828.0,Roubo de veículo,5036.0,0.0,Nordeste,70.87140302298339,0.0
MA,2023,7058394.0,Roubo de veículo,4996.0,0.0,Nordeste,70.78097368891564,0.0
MA,2024,7010960.0,Roubo de veículo,4269.0,0.0,Nordeste,60.89037735203168,0.0
MA,2017,7000229.0,Roubo seguido de morte (latrocínio),0.0,96.0,Nordeste,0.0,1.3713837075901374
MA,2018,7035055.0,Roubo seguido de morte (latrocínio),0.0,71.0,Nordeste,0.0,1.0092316264762677
MA,2019,7075181.0,Roubo seguido de morte (latrocínio),0.0,76.0,Nordeste,0.0,1.0741774662725945
MA,2020,7114598.0,Roubo seguido de morte (latrocínio),0.0,75.0,Nordeste,0.0,1.0541705940377797
MA,2021,7153262.0,Roubo seguido de morte (latrocínio),0.0,97.0,Nordeste,0.0,1.356024705931364
MA,2022,7105828.0,Roubo seguido de morte (latrocínio),0.0,95.0,Nordeste,0.0,1.3369307559935308
MA,2023,7058394.0,Roubo seguido de morte (latrocínio),0.0,57.0,Nordeste,0.0,0.8075491393651304
MA,2024,7010960.0,Roubo seguido de morte (latrocínio),0.0,62.0,Nordeste,0.0,0.8843296781039971
MA,2017,7000229.0,Tentativa de homicídio,0.0,0.0,Nordeste,0.0,0.0
MA,2018,7035055.0,Tentativa de homicídio,0.0,0.0,Nordeste,0.0,0.0
MA,2019,7075181.0,Tentativa de homicídio,0.0,0.0,Nordeste,0.0,0.0
MA,2020,7114598.0,Tentativa de homicídio,0.0,965.0,Nordeste,0.0,13.563661643286098
MA,2021,7153262.0,Tentativa de homicídio,0.0,1092.0,Nordeste,0.0,15.265762668835562
MA,2022,7105828.0,Tentativa de homicídio,0.0,1266.0,Nordeste,0.0,17.816361443029578
MA,2023,7058394.0,Tentativa de homicídio,0.0,1244.0,Nordeste,0.0,17.62440577842495
MA,2024,7010960.0,Tentativa de homicídio,0.0,1432.0,Nordeste,0.0,20.425162887821354
MG,2017,21119536.0,Furto de veículo,31221.0,0.0,Sudeste,147.82995232471018,0.0
MG,2018,21040662.0,Furto de veículo,25811.0,0.0,Sudeste,122.67199577655873,0.0
MG,2019,21168791.0,Furto de veículo,24149.0,0.0,Sudeste,114.0783146283602,0.0
MG,2020,21292666.0,Furto de veículo,19790.0,0.0,Sudeste,92.94280011718588,0.0
MG,2021,21411923.0,Furto de veículo,18363.0,0.0,Sudeste,85.76062972017974,0.0
MG,2022,21382179.0,Furto de veículo,22774.0,0.0,Sudeste,106.50925707805551,0.0
MG,2023,21352435.0,Furto de veículo,23201.0,0.0,Sudeste,108.65739668567075,0.0
MG,2024,21322691.0,Furto de veículo,24379.0,0.0,Sudeste,114.3335988876826,0.0
MG,2017,21119536.0,Homicídio doloso,0.0,3749.0,Sudeste,0.0,17.751336961190813
MG,2018,21040662.0,Homicídio doloso,0.0,2893.0,Sudeste,0.0,13.74956738528474
MG,2019,21168791.0,Homicídio doloso,0.0,2786.0,Sudeste,0.0,13.160883869088225
MG,2020,21292666.0,Homicídio doloso,0.0,2695.0,Sudeste,0.0,12.656940187762302
MG,2021,21411923.0,Homicídio doloso,0.0,2543.0,Sudeste,0.0,11.876560549932858
MG,2022,21382179.0,Homicídio doloso,0.0,2643.0,Sudeste,0.0,12.360760799916603
MG,2023,21352435.0,Homicídio doloso,0.0,2657.0,Sudeste,0.0,12.443545665869022
MG,2024,21322691.0,Homicídio doloso,0.0,2853.0,Sudeste,0.0,13.380112294456644
MG,2017,21119536.0,Lesão corporal seguida de morte,0.0,63.0,Sudeste,0.0,0.2983020081501791
MG,2018,21040662.0,Lesão corporal seguida de morte,0.0,54.0,Sudeste,0.0,0.2566459173195216
MG,2019,21168791.0,Lesão corporal seguida de morte,0.0,31.0,Sudeste,0.0,0.14644199567183597
MG,2020,21292666.0,Lesão corporal seguida de morte,0.0,30.0,Sudeste,0.0,0.14089358279512768
MG,2021,21411923.0,Lesão corporal seguida de morte,0.0,36.0,Sudeste,0.0,0.16813062516617494
MG,2022,21382179.0,Lesão corporal seguida de morte,0.0,32.0,Sudeste,0.0,0.1496573384779914
MG,2023,21352435.0,Lesão corporal seguida de morte,0.0,16.0,Sudeste,0.0,0.07493290577866178
MG,2024,21322691.0,Lesão corporal seguida de morte,0.0,10.0,Sudeste,0.0,0.046898395704369586
MG,2017,21119536.0,Roubo a instituição financeira,83.0,0.0,Sudeste,0.39300105835658516,0.0
MG,2018,21040662.0,Roubo a instituição financeira,91.0,0.0,Sudeste,0.4324958977051197,0.0
MG,2019,21168791.0,Roubo a instituição financeira,30.0,0.0,Sudeste,0.1417180603275832,0.0
MG,2020,21292666.0,Roubo a instituição financeira,24.0,0.0,Sudeste,0.11271486623610215,0.0
MG,2021,21411923.0,Roubo a instituição financeira,11.0,0.0,Sudeste,0.05137324657855345,0.0
MG,2022,21382179.0,Roubo a instituição financeira,20.0,0.0,Sudeste,0.09353583654874463,0.0
MG,2023,21352435.0,Roubo a instituição financeira,8.0,0.0,Sudeste,0.03746645288933089,0.0
MG,2024,21322691.0,Roubo a instituição financeira,4.0,0.0,Sudeste,0.018759358281747834,0.0
MG,2017,21119536.0,Roubo de carga,657.0,0.0,Sudeste,3.110863799280439,0.0
MG,2018,21040662.0,Roubo de carga,531.0,0.0,Sudeste,2.5236848536419623,0.0
MG,2019,21168791.0,Roubo de carga,368.0,0.0,Sudeste,1.7384082066850204,0.0
MG,2020,21292666.0,Roubo de carga,332.0,0.0,Sudeste,1.5592223162660794,0.0
MG,2021,21411923.0,Roubo de carga,304.0,0.0,Sudeste,1.4197697236254774,0.0
MG,2022,21382179.0,Roubo de carga,344.0,0.0,Sudeste,1.6088163886384077,0.0
MG,2023,21352435.0,Roubo de carga,248.0,0.0,Sudeste,1.1614600395692576,0.0
MG,2024,21322691.0,Roubo de carga,214.0,0.0,Sudeste,1.0036256680735092,0.0
MG,2017,21119536.0,Roubo de veículo,21536.0,0.0,Sudeste,101.97193726225802,0.0
MG,2018,21040662.0,Roubo de veículo,15324.0,0.0,Sudeste,72.83040809267312,0.0
MG,2019,21168791.0,Roubo de veículo,9869.0,0.0,Sudeste,46.62051791243062,0.0
MG,2020,21292666.0,Roubo de veículo,7342.0,0.0,Sudeste,34.48135616272758,0.0
MG,2021,21411923.0,Roubo de veículo,5320.0,0.0,Sudeste,24.845970163445852,0.0
MG,2022,21382179.0,Roubo de veículo,5476.0,0.0,Sudeste,25.610112047046282,0.0
MG,2023,21352435.0,Roubo de veículo,4368.0,0.0,Sudeste,20.456683277574665,0.0
MG,2024,21322691.0,Roubo de veículo,4732.0,0.0,Sudeste,22.192320847307688,0.0
MG,2017,21119536.0,Roubo seguido de morte (latrocínio),0.0,81.0,Sudeste,0.0,0.3835311533359445
MG,2018,21040662.0,Roubo seguido de morte (latrocínio),0.0,82.0,Sudeste,0.0,0.38972157815186614
MG,2019,21168791.0,Roubo seguido de morte (latrocínio),0.0,79.0,Sudeste,0.0,0.37319089219596907
MG,2020,21292666.0,Roubo seguido de morte (latrocínio),0.0,106.0,Sudeste,0.0,0.4978239925427845
MG,2021,21411923.0,Roubo seguido de morte (latrocínio),0.0,93.0,Sudeste,0.0,0.43433744834595195
MG,2022,21382179.0,Roubo seguido de morte (latrocínio),0.0,77.0,Sudeste,0.0,0.36011297071266685
MG,2023,21352435.0,Roubo seguido de morte (latrocínio),0.0,63.0,Sudeste,0.0,0.29504831650348073
MG,2024,21322691.0,Roubo seguido de morte (latrocínio),0.0,46.0,Sudeste,0.0,0.21573262024010006
MG,2017,21119536.0,Tentativa de homicídio,0.0,5778.0,Sudeste,0.0,27.358555604630705
MG,2018,21040662.0,Tentativa de homicídio,0.0,4560.0,Sudeste,0.0,21.672321906981825
MG,2019,21168791.0,Tentativa de homicídio,0.0,3513.0,Sudeste,0.0,16.59518486435999
MG,2020,21292666.0,Tentativa de homicídio,0.0,3268.0,Sudeste,0.0,15.348007619149241
MG,2021,21411923.0,Tentativa de homicídio,0.0,2611.0,Sudeste,0.0,12.194140619691188
MG,2022,21382179.0,Tentativa de homicídio,0.0,2844.0,Sudeste,0.0,13.300795957231488
MG,2023,21352435.0,Tentativa de homicídio,0.0,2754.0,Sudeste,0.0,12.89782640715216
MG,2024,21322691.0,Tentativa de homicídio,0.0,3665.0,Sudeste,0.0,17.18826202565145
MS,2017,2713147.0,Furto de veículo,3647.0,0.0,Centro-Oeste,134.4195504335003,0.0
MS,2018,2748023.0,Furto de veículo,3727.0,0.0,Centro-Oeste,135.62477461069284,0.0
MS,2019,2778986.0,Furto de veículo,3523.0,0.0,Centro-Oeste,126.77285887730274,0.0
MS,2020,2809394.0,Furto de veículo,2929.0,0.0,Centro-Oeste,104.25735941630117,0.0
MS,2021,2839188.0,Furto de veículo,2895.0,0.0,Centro-Oeste,101.96577331265136,0.0
MS,2022,2860090.3333333335,Furto de veículo,3577.0,0.0,Centro-Oeste,125.06597985075295,0.0
MS,2023,2880992.6666666665,Furto de veículo,2859.0,0.0,Centro-Oeste,99.23662885639649,0.0
MS,2024,2901895.0,Furto de veículo,2728.0,0.0,Centro-Oeste,94.00753645462706,0.0
MS,2017,2713147.0,Homicídio doloso,0.0,625.0,Centro-Oeste,0.0,23.035979989289192
MS,2018,2748023.0,Homicídio doloso,0.0,502.0,Centro-Oeste,0.0,18.267678254512425
MS,2019,2778986.0,Homicídio doloso,0.0,455.0,Centro-Oeste,0.0,16.372878452788175
MS,2020,2809394.0,Homicídio doloso,0.0,472.0,Centro-Oeste,0.0,16.800776252814664
MS,2021,2839188.0,Homicídio doloso,0.0,489.0,Centro-Oeste,0.0,17.223234248665463
MS,2022,2860090.3333333335,Homicídio doloso,0.0,448.0,Centro-Oeste,0.0,15.66384092064225
MS,2023,2880992.6666666665,Homicídio doloso,0.0,453.0,Centro-Oeste,0.0,15.723747069586432
MS,2024,2901895.0,Homicídio doloso,0.0,421.0,Centro-Oeste,0.0,14.50776130769721
MS,2017,2713147.0,Lesão corporal seguida de morte,0.0,16.0,Centro-Oeste,0.0,0.5897210877258033
MS,2018,2748023.0,Lesão corporal seguida de morte,0.0,7.0,Centro-Oeste,0.0,0.25472858123822106
MS,2019,2778986.0,Lesão corporal seguida de morte,0.0,10.0,Centro-Oeste,0.0,0.359843482478861
MS,2020,2809394.0,Lesão corporal seguida de morte,0.0,9.0,Centro-Oeste,0.0,0.32035378448163554
MS,2021,2839188.0,Lesão corporal seguida de morte,0.0,11.0,Centro-Oeste,0.0,0.38743471725014333
MS,2022,2860090.3333333335,Lesão corporal seguida de morte,0.0,6.0,Centro-Oeste,0.0,0.20978358375860154
MS,2023,2880992.6666666665,Lesão corporal seguida de morte,0.0,15.0,Centro-Oeste,0.0,0.520653876476372
MS,2024,2901895.0,Lesão corporal seguida de morte,0.0,14.0,Centro-Oeste,0.0,0.48244336890204503
MS,2017,2713147.0,Roubo a instituição financeira,0.0,0.0,Centro-Oeste,0.0,0.0
MS,2018,2748023.0,Roubo a instituição financeira,0.0,0.0,Centro-Oeste,0.0,0.0
MS,2019,2778986.0,Roubo a instituição financeira,0.0,0.0,Centro-Oeste,0.0,0.0
MS,2020,2809394.0,Roubo a instituição financeira,0.0,0.0,Centro-Oeste,0.0,0.0
MS,2021,2839188.0,Roubo a instituição financeira,1.0,0.0,Centro-Oeste,0.035221337931831215,0.0
MS,2022,2860090.3333333335,Roubo a instituição financeira,0.0,0.0,Centro-Oeste,0.0,0.0
MS,2023,2880992.6666666665,Roubo a instituição financeira,0.0,0.0,Centro-Oeste,0.0,0.0
MS,2024,2901895.0,Roubo a instituição financeira,0.0,0.0,Centro-Oeste,0.0,0.0
MS,2017,2713147.0,Roubo de carga,0.0,0.0,Centro-Oeste,0.0,0.0
MS,2018,2748023.0,Roubo de carga,0.0,0.0,Centro-Oeste,0.0,0.0
MS,2019,2778986.0,Roubo de carga,0.0,0.0,Centro-Oeste,0.0,0.0
MS,2020,2809394.0,Roubo de carga,0.0,0.0,Centro-Oeste,0.0,0.0
MS,2021,2839188.0,Roubo de carga,0.0,0.0,Centro-Oeste,0.0,0.0
MS,2022,2860090.3333333335,Roubo de carga,0.0,0.0,Centro-Oeste,0.0,0.0
MS,2023,2880992.6666666665,Roubo de carga,0.0,0.0,Centro-Oeste,0.0,0.0
MS,2024,2901895.0,Roubo de carga,0.0,0.0,Centro-Oeste,0.0,0.0
MS,2017,2713147.0,Roubo de veículo,895.0,0.0,Centro-Oeste,32.98752334466212,0.0
MS,2018,2748023.0,Roubo de veículo,783.0,0.0,Centro-Oeste,28.493211301361015,0.0
MS,2019,2778986.0,Roubo de veículo,532.0,0.0,Centro-Oeste,19.143673267875407,0.0
MS,2020,2809394.0,Roubo de veículo,408.0,0.0,Centro-Oeste,14.522704896500812,0.0
MS,2021,2839188.0,Roubo de veículo,510.0,0.0,Centro-Oeste,17.962882345233922,0.0
MS,2022,2860090.3333333335,Roubo de veículo,467.0,0.0,Centro-Oeste,16.328155602544488,0.0
MS,2023,2880992.6666666665,Roubo de veículo,374.0,0.0,Centro-Oeste,12.98163665347754,0.0
MS,2024,2901895.0,Roubo de veículo,315.0,0.0,Centro-Oeste,10.854975800296012,0.0
MS,2017,2713147.0,Roubo seguido de morte (latrocínio),0.0,26.0,Centro-Oeste,0.0,0.9582967675544303
MS,2018,2748023.0,Roubo seguido de morte (latrocínio),0.0,30.0,Centro-Oeste,0.0,1.091693919592376
MS,2019,2778986.0,Roubo seguido de morte (latrocínio),0.0,20.0,Centro-Oeste,0.0,0.719686964957722
MS,2020,2809394.0,Roubo seguido de morte (latrocínio),0.0,18.0,Centro-Oeste,0.0,0.6407075689632711
MS,2021,2839188.0,Roubo seguido de morte (latrocínio),0.0,14.0,Centro-Oeste,0.0,0.493098731045637
MS,2022,2860090.3333333335,Roubo seguido de morte (latrocínio),0.0,12.0,Centro-Oeste,0.0,0.4195671675172031
MS,2023,2880992.6666666665,Roubo seguido de morte (latrocínio),0.0,6.0,Centro-Oeste,0.0,0.2082615505905488
MS,2024,2901895.0,Roubo seguido de morte (latrocínio),0.0,22.0,Centro-Oeste,0.0,0.7581252939889279
MS,2017,2713147.0,Tentativa de homicídio,0.0,993.0,Centro-Oeste,0.0,36.599565006982665
MS,2018,2748023.0,Tentativa de homicídio,0.0,720.0,Centro-Oeste,0.0,26.200654070217027
MS,2019,2778986.0,Tentativa de homicídio,0.0,706.0,Centro-Oeste,0.0,25.404949863007587
MS,2020,2809394.0,Tentativa de homicídio,0.0,590.0,Centro-Oeste,0.0,21.000970316018332
MS,2021,2839188.0,Tentativa de homicídio,0.0,604.0,Centro-Oeste,0.0,21.273688110826054
MS,2022,2860090.3333333335,Tentativa de homicídio,0.0,826.0,Centro-Oeste,0.0,28.88020669743415
MS,2023,2880992.6666666665,Tentativa de homicídio,0.0,739.0,Centro-Oeste,0.0,25.65088098106926
MS,2024,2901895.0,Tentativa de homicídio,0.0,696.0,Centro-Oeste,0.0,23.98432748255881
MT,2017,3344544.0,Furto de veículo,2817.0,0.0,Centro-Oeste,84.22672866615001,0.0
MT,2018,3441998.0,Furto de veículo,2438.0,0.0,Centro-Oeste,70.83095341717224,0.0
MT,2019,3484466.0,Furto de veículo,2363.0,0.0,Centro-Oeste,67.81526925503076,0.0
MT,2020,3526220.0,Furto de veículo,1860.0,0.0,Centro-Oeste,52.747701504727445,0.0
MT,2021,3567234.0,Furto de veículo,2494.0,0.0,Centro-Oeste,69.91411272711574,0.0
MT,2022,3656955.6666666665,Furto de veículo,2301.0,0.0,Centro-Oeste,62.92118936452334,0.0
MT,2023,3746677.3333333335,Furto de veículo,2239.0,0.0,Centro-Oeste,59.75961634272927,0.0
MT,2024,3836399.0,Furto de veículo,2043.0,0.0,Centro-Oeste,53.253063615124496,0.0
MT,2017,3344544.0,Homicídio doloso,0.0,965.0,Centro-Oeste,0.0,28.852961719146165
MT,2018,3441998.0,Homicídio doloso,0.0,916.0,Centro-Oeste,0.0,26.612450094392848
MT,2019,3484466.0,Homicídio doloso,0.0,804.0,Centro-Oeste,0.0,23.07383685190213
MT,2020,3526220.0,Homicídio doloso,0.0,751.0,Centro-Oeste,0.0,21.297593457016294
MT,2021,3567234.0,Homicídio doloso,0.0,711.0,Centro-Oeste,0.0,19.931409041290813
MT,2022,3656955.6666666665,Homicídio doloso,0.0,876.0,Centro-Oeste,0.0,23.95435110096586
MT,2023,3746677.3333333335,Homicídio doloso,0.0,873.0,Centro-Oeste,0.0,23.30064540741521
MT,2024,3836399.0,Homicídio doloso,0.0,855.0,Centro-Oeste,0.0,22.286524420426552
MT,2017,3344544.0,Lesão corporal seguida de morte,0.0,17.0,Centro-Oeste,0.0,0.5082905173321086
MT,2018,3441998.0,Lesão corporal seguida de morte,0.0,26.0,Centro-Oeste,0.0,0.7553752210198844
MT,2019,3484466.0,Lesão corporal seguida de morte,0.0,21.0,Centro-Oeste,0.0,0.6026748431466974
MT,2020,3526220.0,Lesão corporal seguida de morte,0.0,25.0,Centro-Oeste,0.0,0.7089744825904226
MT,2021,3567234.0,Lesão corporal seguida de morte,0.0,8.0,Centro-Oeste,0.0,0.22426339286965755
MT,2022,3656955.6666666665,Lesão corporal seguida de morte,0.0,11.0,Centro-Oeste,0.0,0.3007966462450051
MT,2023,3746677.3333333335,Lesão corporal seguida de morte,0.0,2.0,Centro-Oeste,0.0,0.05338063094482293
MT,2024,3836399.0,Lesão corporal seguida de morte,0.0,6.0,Centro-Oeste,0.0,0.15639666259948456
MT,2017,3344544.0,Roubo a instituição financeira,7.0,0.0,Centro-Oeste,0.20929609537204474,0.0
MT,2018,3441998.0,Roubo a instituição financeira,9.0,0.0,Centro-Oeste,0.2614760380453446,0.0
MT,2019,3484466.0,Roubo a instituição financeira,3.0,0.0,Centro-Oeste,0.08609640616381391,0.0
MT,2020,3526220.0,Roubo a instituição financeira,0.0,0.0,Centro-Oeste,0.0,0.0
MT,2021,3567234.0,Roubo a instituição financeira,6.0,0.0,Centro-Oeste,0.16819754465224318,0.0
MT,2022,3656955.6666666665,Roubo a instituição financeira,1.0,0.0,Centro-Oeste,0.027345149658636828,0.0
MT,2023,3746677.3333333335,Roubo a instituição financeira,0.0,0.0,Centro-Oeste,0.0,0.0
MT,2024,3836399.0,Roubo a instituição financeira,0.0,0.0,Centro-Oeste,0.0,0.0
MT,2017,3344544.0,Roubo de carga,20.0,0.0,Centro-Oeste,0.5979888439201279,0.0
MT,2018,3441998.0,Roubo de carga,17.0,0.0,Centro-Oeste,0.4938991829745398,0.0
MT,2019,3484466.0,Roubo de carga,82.0,0.0,Centro-Oeste,2.3533017684775803,0.0
MT,2020,3526220.0,Roubo de carga,89.0,0.0,Centro-Oeste,2.5239491580219044,0.0
MT,2021,3567234.0,Roubo de carga,229.0,0.0,Centro-Oeste,6.419539620893948,0.0
MT,2022,3656955.6666666665,Roubo de carga,283.0,0.0,Centro-Oeste,7.7386773533942215,0.0
MT,2023,3746677.3333333335,Roubo de carga,143.0,0.0,Centro-Oeste,3.81671511255484,0.0
MT,2024,3836399.0,Roubo de carga,85.0,0.0,Centro-Oeste,2.2156193868260314,0.0
MT,2017,3344544.0,Roubo de veículo,2585.0,0.0,Centro-Oeste,77.29005807667652,0.0
MT,2018,3441998.0,Roubo de veículo,2288.0,0.0,Centro-Oeste,66.47301944974983,0.0
MT,2019,3484466.0,Roubo de veículo,1837.0,0.0,Centro-Oeste,52.71969937430871,0.0
MT,2020,3526220.0,Roubo de veículo,1322.0,0.0,Centro-Oeste,37.49057063938155,0.0
MT,2021,3567234.0,Roubo de veículo,1443.0,0.0,Centro-Oeste,40.45150948886448,0.0
MT,2022,3656955.6666666665,Roubo de veículo,949.0,0.0,Centro-Oeste,25.950547026046348,0.0
MT,2023,3746677.3333333335,Roubo de veículo,1077.0,0.0,Centro-Oeste,28.74546976378715,0.0
MT,2024,3836399.0,Roubo de veículo,774.0,0.0,Centro-Oeste,20.175169475333508,0.0
MT,2017,3344544.0,Roubo seguido de morte (latrocínio),0.0,45.0,Centro-Oeste,0.0,1.3454748988202876
MT,2018,3441998.0,Roubo seguido de morte (latrocínio),0.0,37.0,Centro-Oeste,0.0,1.0749570452975277
MT,2019,3484466.0,Roubo seguido de morte (latrocínio),0.0,41.0,Centro-Oeste,0.0,1.1766508842387902
MT,2020,3526220.0,Roubo seguido de morte (latrocínio),0.0,27.0,Centro-Oeste,0.0,0.7656924411976564
MT,2021,3567234.0,Roubo seguido de morte (latrocínio),0.0,30.0,Centro-Oeste,0.0,0.8409877232612158
MT,2022,3656955.6666666665,Roubo seguido de morte (latrocínio),0.0,29.0,Centro-Oeste,0.0,0.7930093401004679
MT,2023,3746677.3333333335,Roubo seguido de morte (latrocínio),0.0,15.0,Centro-Oeste,0.0,0.400354732086172
MT,2024,3836399.0,Roubo seguido de morte (latrocínio),0.0,20.0,Centro-Oeste,0.0,0.5213222086649486
MT,2017,3344544.0,Tentativa de homicídio,0.0,1333.0,Centro-Oeste,0.0,39.85595644727652
MT,2018,3441998.0,Tentativa de homicídio,0.0,1290.0,Centro-Oeste,0.0,37.478232119832725
MT,2019,3484466.0,Tentativa de homicídio,0.0,1248.0,Centro-Oeste,0.0,35.81610496414659
MT,2020,3526220.0,Tentativa de homicídio,0.0,1126.0,Centro-Oeste,0.0,31.932210695872637
MT,2021,3567234.0,Tentativa de homicídio,0.0,1032.0,Centro-Oeste,0.0,28.929977680185825
MT,2022,3656955.6666666665,Tentativa de homicídio,0.0,1103.0,Centro-Oeste,0.0,30.16170007347642
MT,2023,3746677.3333333335,Tentativa de homicídio,0.0,1621.0,Centro-Oeste,0.0,43.26500138077898
