date	f3	f5	f10	t10	cds	imvol	mexembig	embig	spread	policy	vix	mxnspot	mxn1m	mxn3m	mxn1yr	move	fedeffect
4/28/2010	5.818	6.659	7.467	3.7628	118	11.1	172	260.064	-88.064	4.6	21.08	12.3438	12.38105	12.4678	12.8888	87.2	0.2
4/29/2010	5.793	6.649	7.435	3.7243	115.35	10.28	174	262.587	-88.587	4.61	18.44	12.2055	12.245	12.326	12.757065	83.3	0.19
4/30/2010	5.791	6.65	7.445	3.6532	115.87	10.44	181	267.841	-86.841	4.66	22.05	12.3109	12.3504	12.4311	12.8514	85.5	0.2
5/3/2010	5.799	6.649	7.444	3.682	111.37	10.46	176	263.532	-87.532	4.61	20.19	12.2628	12.3053	12.383175	12.8018	83.6	0.2
5/4/2010	5.833	6.67	7.464	3.5902	125.5	12.145	193	280.757	-87.757	4.61	23.84	12.545	12.588	12.671	13.096	88.7	0.21
5/5/2010	5.888	6.72	7.54	3.5388	130.32	13.748	204	295.938	-91.938	4.61	24.91	12.7352	12.7792	12.86955	13.306623	95.8	0.21
5/6/2010	5.949	6.774	7.618	3.3938	152.8	16.542	239	330.947	-91.947	4.63	32.8	12.9959	13.042525	13.1337	13.5734	116.7	0.2
5/7/2010	5.953	6.779	7.638	3.4255	152.22	17.365	234	331.388	-97.388	4.64	40.95	12.8702	12.9147	13.0042	13.42645	112.6	0.2
5/10/2010	5.81	6.623	7.481	3.5406	127.47	15.795	207	300.097	-93.097	4.59	28.84	12.4589	12.5019	12.58365	12.99765	104.4	0.2
5/11/2010	5.755	6.588	7.439	3.5235	124.58	14.56	201	297.935	-96.935	4.61	28.32	12.5104	12.5549	12.6374	13.061996	96.8	0.2
5/12/2010	5.715	6.549	7.393	3.571	115.23	13.265	187	288.16	-101.16	4.61	25.52	12.365	12.40875	12.496	12.912936	93.2	0.2
5/13/2010	5.701	6.542	7.414	3.5261	118.94	12.9	183	286.703	-103.703	4.61	26.68	12.4306	12.4723	12.5551	12.9621	89.5	0.2
5/14/2010	5.698	6.565	7.508	3.4534	128.7	15.385	199	302.842	-103.842	4.63	31.24	12.5899	12.6325	12.7154	13.132	99.8	0.2
5/17/2010	5.649	6.56	7.539	3.4869	130.47	16.502	198	302.603	-104.603	4.63	30.84	12.6011	12.6475	12.72985	13.14735	96.6	0.21
5/18/2010	5.628	6.528	7.54	3.3462	142	16.18	212	316.129	-104.129	4.61	33.55	12.745	12.7907	12.873	13.29475	97.2	0.21
5/19/2010	5.592	6.502	7.55	3.3682	141.13	17.608	215	324.244	-109.244	4.59	35.32	12.8347	12.880075	12.9662	13.3867	98.1	0.2
5/20/2010	5.553	6.469	7.561	3.2126	152.09	20.45	232	346.781	-114.781	4.58	45.79	13.1457	13.1927	13.27895	13.706011	110.9	0.2
5/21/2010	5.49	6.414	7.527	3.2379	147.5	19.285	232	351.99	-119.99	4.58	40.1	12.9491	12.99885	13.0896	13.4966	108.7	0.2
5/24/2010	5.353	6.294	7.466	3.1942	145.65	18.05	224	345.991	-121.991	4.59	38.32	13.03	13.082	13.16725	13.569782	107.1	0.21
5/25/2010	5.315	6.249	7.436	3.1578	148.93	20.345	235	362.958	-127.958	4.59	34.61	13.0444	13.09515	13.183025	13.5749	112.7	0.21
5/26/2010	5.276	6.225	7.394	3.1886	141.28	18.302	224	348.445	-124.445	4.59	35.02	13.1152	13.16545	13.2527	13.64145	109.9	0.2
5/27/2010	5.295	6.222	7.343	3.3605	132.18	17.208	211	327.892	-116.892	4.59	29.68	12.8138	12.85535	12.9423	13.336153	111.5	0.2
5/28/2010	5.339	6.244	7.325	3.2922	134.25	16.31	219	338.31	-119.31	4.59	32.07	12.9604	13.002075	13.0869	13.481175	112.1	0.19
5/31/2010	5.359	6.253	7.297	3.2848	134.23	16.435				4.61		12.9346	12.9762	13.0611	13.4466		
6/1/2010	5.362	6.245	7.231	3.2591	135.53	16.545	210	339.467	-129.467	4.59	35.54	12.97	13.0155	13.096	13.4855	110.3	0.2
6/2/2010	5.367	6.184	7.15	3.34	131.67	15.85	203	331.958	-128.958	4.59	30.17	12.7817	12.82395	12.9087	13.2962	105.2	0.2
6/3/2010	5.348	6.157	7.047	3.3639	131.65	14.865	197	325.621	-128.621	4.59	29.46	12.7823	12.821325	12.9033	13.2908	104.3	0.19
6/4/2010	5.345	6.153	7.016	3.2023	144.78	16.02	219	349.735	-130.735	4.58	35.48	12.9561	12.996075	13.0801	13.4741	106.4	0.19
6/7/2010	5.35	6.096	6.927	3.1422	144.29	15.823	216	351.501	-135.501	4.58	36.57	12.9641	13.0053	13.0886	13.486175	106.1	0.19
6/8/2010	5.383	6.136	6.979	3.1857	148.82	15.077	226	358.157	-132.157	4.59	33.7	12.8826	12.92735	13.00925	13.408802	108.7	0.19
6/9/2010	5.392	6.131	6.976	3.1729	144.52	14.405	220	351.291	-131.291	4.59	33.73	12.8641	12.90635	12.9896	13.3866	106.6	0.18
6/10/2010	5.393	6.103	6.899	3.3193	139.1	13.725	206	336.498	-130.498	4.59	30.57	12.6931	12.7321	12.8141	13.2086	103.3	0.18
6/11/2010	5.401	6.114	6.905	3.2346	140.24	13.585	215	344.137	-129.137	4.59	28.79	12.6548	12.69335	12.7748	13.167	105.9	0.18
6/14/2010	5.421	6.145	6.921	3.2529	133	13.43	209	336.344	-127.344	4.58	28.58	12.6882	12.72845	12.81045	13.19945	102.9	0.18
6/15/2010	5.432	6.161	6.912	3.3025	132.36	13.27	201	329.542	-128.542	4.57	25.87	12.5763	12.6193	12.69895	13.09155	99.6	0.19
6/16/2010	5.464	6.196	6.942	3.2601	131.9	13.23	199	329.126	-130.126	4.58	25.92	12.5985	12.6405	12.7255	13.119875	96	0.19
6/17/2010	5.493	6.239	6.965	3.1887	128.25	13.015	202	333.067	-131.067	4.59	25.05	12.587	12.6276	12.712	13.119192	95.2	0.19
6/18/2010	5.483	6.213	6.994	3.2195	124.88	12.8	198	325.576	-127.576	4.59	23.95	12.51	12.55025	12.6345	13.0325	94.4	0.18
6/21/2010	5.482	6.233	7.01	3.2414	123.27	12.91	198	321.083	-123.083	4.58	24.88	12.5351	12.5747	12.65885	13.0596	87.8	0.17
6/22/2010	5.488	6.233	7.012	3.1664	126.68	13.323	205	329.053	-124.053	4.58	27.05	12.6115	12.6535	12.736	13.1395	85.9	0.18
6/23/2010	5.49	6.233	6.991	3.119	126.35	13.64	210	334.893	-124.893	4.59	26.91	12.6451	12.68635	12.7716	13.1756	85.2	0.17
6/24/2010	5.455	6.194	6.966	3.1371	132	13.85	205	334.178	-129.178	4.59	29.74	12.7333	12.77285	12.85685	13.25905	85.4	0.16
6/25/2010	5.418	6.118	6.924	3.1078	129.03	13.722	208	336.341	-128.341	4.58	28.53	12.6491	12.68875	12.7721	13.1746	84.7	0.16
6/28/2010	5.435	6.122	6.94	3.021	127.08	13.557	210	340.18	-130.18	4.59	29	12.7333	12.77225	12.8563	13.2593	84.2	0.17
6/29/2010	5.397	6.107	6.9	2.9491	136.6	14.51	216	349.716	-133.716	4.6	34.13	12.8838	12.9238	13.00755	13.4153	89.8	0.15
6/30/2010	5.393	6.125	6.889	2.9311	134.66	14.265	212	354.728	-142.728	4.63	34.54	12.9409	12.9809	13.068775	13.4764	89.7	0.09
7/1/2010	5.395	6.15	6.925	2.947	139.87	15.1	216	359.664	-143.664	4.59	32.86	13.009	13.04925	13.136	13.544125	93.8	0.17
7/2/2010	5.375	6.136	6.914	2.977	138.5	15.045	212	355.964	-143.964	4.6	30.12	13.0828	13.12855	13.2123	13.6193	88.2	0.18
7/5/2010	5.326	6.088	6.852	2.9733	137.63	14.82				4.6		13.0624	13.10815	13.191775	13.5994		
7/6/2010	5.306	6.023	6.806	2.9302	137.74	14.597	212	356.121	-144.121	4.6	29.65	12.9675	13.011	13.096	13.499	82.6	0.18
7/7/2010	5.309	5.981	6.764	2.9803	134.96	14.167	204	346.504	-142.504	4.6	26.84	12.8367	12.8782	12.9672	13.3642	86.3	0.18
7/8/2010	5.3	5.945	6.742	3.0306	129.63	13.99	204	339.086	-135.086	4.61	25.71	12.7648	12.8064	12.89105	13.2938	85.5	0.17
7/9/2010	5.312	5.972	6.804	3.052	127.92	13.015	200	333.151	-133.151	4.62	24.98	12.7693	12.811175	12.8963	13.2988	85.1	0.18
7/12/2010	5.313	5.987	6.81	3.0628	124.73	12.865	198	331.63	-133.63	4.62	24.43	12.8349	12.8784	12.9612	13.3641	82.2	0.17
7/13/2010	5.317	5.974	6.808	3.1208	121.75	12.645	196	320.334	-124.334	4.61	24.56	12.6724	12.71515	12.7984	13.2004	80.3	0.17
7/14/2010	5.325	5.944	6.741	3.0426	124.81	12.622	208	324.625	-116.625	4.62	24.89	12.7152	12.7567	12.8432	13.2457	79	0.17
7/15/2010	5.294	5.882	6.646	2.9937	124	12.988	212	329.91	-117.91	4.61	25.14	12.772	12.81375	12.8966	13.2952	78.1	0.19
7/16/2010	5.286	5.857	6.602	2.9215	128	13.593	210	331.751	-121.751	4.63	26.25	12.9351	12.9776	13.0626	13.4611	81.2	0.19
7/19/2010	5.28	5.873	6.61	2.9537	127.76	13.635	204	327.711	-123.711	4.63	25.97	12.9021	12.946101	13.0281	13.4296	79.4	0.19
7/20/2010	5.317	5.912	6.632	2.9481	124.67	13.78	200	326.93	-126.93	4.63	23.93	12.7743	12.8174	12.9011	13.30155	78.7	0.18
7/21/2010	5.319	5.912	6.603	2.8782	124.76	13.305	206	328.693	-122.693	4.63	25.64	12.8725	12.9152	13.002	13.408	78.4	0.18
7/22/2010	5.266	5.855	6.557	2.9353	120.08	12.753	199	319.316	-120.316	4.63	24.63	12.7714	12.8137	12.8989	13.30265	78.8	0.18
7/23/2010	5.245	5.844	6.552	2.9943	120.68	12.645	191	310.778	-119.778	4.62	23.47	12.7317	12.77345	12.8577	13.2632	78.9	0.19
7/26/2010	5.238	5.841	6.543	2.9924	116.53	12.495	187	305.418	-118.418	4.63	22.73	12.6715	12.714313	12.79475	13.203	77.3	0.19
7/27/2010	5.26	5.865	6.593	3.0485	117.25	11.955	183	298.774	-115.774	4.62	23.19	12.6843	12.72405	12.8063	13.2178	77.1	0.19
7/28/2010	5.253	5.887	6.615	2.985	119.85	11.945	187	303.825	-116.825	4.61	24.25	12.7163	12.7548	12.8363	13.25105	76.3	0.2
7/29/2010	5.249	5.849	6.563	2.9794	116.28	11.905	185	301.623	-116.623	4.57	24.13	12.7185	12.759	12.8425	13.25425	75.9	0.19
7/30/2010	5.228	5.831	6.526	2.9052	117	11.702	192	309.637	-117.637	4.6	23.5	12.6453	12.6858	12.7693	13.1808	78.2	0.18
8/2/2010	5.215	5.829	6.506	2.9609	113.5	11.485	178	297.03	-119.03	4.58	22.01	12.5824	12.6254	12.7034	13.1139	77.6	0.19
8/3/2010	5.219	5.812	6.487	2.9085	115.25	11.585	176	295.878	-119.878	4.58	22.63	12.5809	12.6202	12.699775	13.1174	81.1	0.19
8/4/2010	5.229	5.812	6.498	2.9498	115.51	11.352	170	289.849	-119.849	4.58	22.21	12.5228	12.5601	12.6418	13.0563	85.9	0.19
8/5/2010	5.244	5.811	6.53	2.9011	115.17	11.352	173	293.701	-120.701	4.59	22.1	12.5641	12.6001	12.6811	13.0966	84	0.19
8/6/2010	5.253	5.808	6.538	2.8166	114.07	11.925	177	297.575	-120.575	4.59	21.74	12.6925	12.73255	12.8145	13.2305	80.4	0.18
8/9/2010	5.246	5.804	6.51	2.8289	112.14	11.71	166	287.09	-121.09	4.6	22.14	12.6239	12.6662	12.7449	13.1554	79.8	0.18
8/10/2010	5.236	5.793	6.5	2.7593	112.1	11.6	170	292.046	-122.046	4.6	22.37	12.6017	12.643175	12.7217	13.1332	76.6	0.18
8/11/2010	5.206	5.74	6.417	2.6814	114.88	11.975	172	297.26	-125.26	4.61	25.39	12.7508	12.79135	12.8733	13.2818	76.2	0.17
8/12/2010	5.166	5.688	6.339	2.7455	117.61	12.015	171	295.315	-124.315	4.62	25.73	12.735	12.77625	12.8535	13.2545	81.4	0.18
8/13/2010	5.145	5.649	6.299	2.6716	118.42	11.597	176	299.051	-123.051	4.63	26.24	12.7278	12.7673	12.8463	13.2413	84.3	0.19
8/16/2010	5.125	5.613	6.237	2.5626	119.89	11.273	184	309.431	-125.431	4.62	26.1	12.6625	12.706	12.7835	13.1765	92.8	0.2
8/17/2010	5.129	5.601	6.227	2.6321	115.29	10.845	172	297.138	-125.138	4.63	24.33	12.596	12.63775	12.718	13.1075	90.9	0.2
8/18/2010	5.136	5.515	6.164	2.6321	116.66	10.485	168	291.811	-123.811	4.63	24.59	12.6315	12.673225	12.75735	13.147	87.5	0.19
8/19/2010	5.147	5.494	6.124	2.575	119.65	10.477	172	295.489	-123.489	4.62	26.44	12.705	12.74525	12.826	13.22075	91	0.19
8/20/2010	5.064	5.36	5.988	2.6106	120.56	10.983	172	295.164	-123.164	4.63	25.49	12.7652	12.8049	12.88635	13.2762	93.2	0.2
8/23/2010	5.051	5.341	5.97	2.5981	119.73	11.255	170	290.96	-120.96	4.63	25.66	12.9084	12.952125	13.0304	13.42365	95.5	0.19
8/24/2010	5.102	5.414	6.029	2.488	125.84	12.38	184	306.731	-122.731	4.63	27.46	12.9736	13.0176	13.0956	13.4881	97.6	0.19
8/25/2010	5.106	5.457	6.092	2.534	126.79	13.095	185	306.567	-121.567	4.62	26.7	12.983	13.026	13.1095	13.5015	100.7	0.19
8/26/2010	5.175	5.554	6.215	2.4755	134.83	13.057	194	313.16	-119.16	4.61	27.37	13.0693	13.1133	13.1968	13.5923	104.4	0.19
8/27/2010	5.262	5.578	6.239	2.6447	132.83	13.58	187	301.87	-114.87	4.6	24.45	13.0097	13.053	13.1362	13.5292	109.2	0.19
8/30/2010	5.273	5.615	6.319	2.5285	136.75	13.595	200	315.749	-115.749	4.6	27.21	13.1495	13.192498	13.2765	13.681	109.7	0.19
8/31/2010	5.183	5.553	6.244	2.4683	144.16	14.105	210	321.366	-111.366	4.6	26.05	13.2046	13.249847	13.3286	13.7316	103.7	0.21
9/1/2010	5.195	5.643	6.305	2.573	143.16	13.335	199	307.387	-108.387	4.58	23.89	13.0683	13.1113	13.1918	13.5943	110.1	0.19
9/2/2010	5.206	5.646	6.287	2.6231	139.48	12.72	200	302.696	-102.696	4.57	23.19	13.033	13.074	13.155	13.5515	103.2	0.19
9/3/2010	5.225	5.681	6.342	2.697	133.03	12.72	195	295.39	-100.39	4.57	21.31	12.9335	12.973375	13.05395	13.448	95.3	0.19
9/6/2010	5.22	5.676	6.278	2.7025	131.53	12.775				4.57		12.9386	12.9786	13.059075	13.4526		
9/7/2010	5.219	5.655	6.251	2.5944	140.95	12.972	208	309.254	-101.254	4.57	23.8	13.0624	13.105475	13.1823	13.5682	98.2	0.2
9/8/2010	5.199	5.628	6.213	2.6555	146.34	12.715	208	308.143	-100.143	4.56	23.25	13.0523	13.083801	13.17005	13.5543	100.9	0.19
9/9/2010	5.197	5.622	6.257	2.7588	141.36	12.398	201	299.894	-98.894	4.56	22.81	13.0125	13.052	13.1305	13.512	104.9	0.18
9/10/2010	5.185	5.667	6.284	2.7917	137.43	11.9	196	297.105	-101.105	4.57	21.99	12.9269	12.9664	13.0439	13.424775	107.3	0.18
9/13/2010	5.188	5.681	6.257	2.748	129.46	11.54	199	302.077	-103.077	4.57	21.21	12.8579	12.8969	12.97415	13.3484	105.5	0.18
9/14/2010	5.173	5.61	6.195	2.679	129.48	11.555	199	306.713	-107.713	4.55	21.56	12.8362	12.8747	12.9522	13.33045	102.4	0.19
9/15/2010	5.187	5.629	6.252	2.7207	128.13	11.64	190	299.555	-109.555	4.57	22.1	12.7986	12.8366	12.91455	13.2891	102.7	0.21
9/16/2010			6.252	2.7608	126.64	11.615	185	294.864	-109.864		21.72	12.7929	12.8309	12.9089	13.2834	103.8	0.21
9/17/2010			6.252	2.7372	128.74	11.405	193	299.686	-106.686		22.01	12.7994	12.8374	12.9154	13.2899	103.6	0.21
9/20/2010	5.199	5.654	6.272	2.7026	129.42	11.49	198	302.954	-104.954	4.58	21.5	12.7739	12.8089	12.8874	13.2554	103.6	0.21
9/21/2010	5.202	5.651	6.269	2.5727	132.42	11.368	212	312.323	-100.323	4.58	22.35	12.7183	12.75455	12.8323	13.1998	96.6	0.2
9/22/2010	5.191	5.604	6.213	2.5583	130.62	11.495	207	311.463	-104.463	4.57	22.51	12.6287	12.6647	12.7417	13.1117	89.8	0.21
9/23/2010	5.171	5.539	6.162	2.5511	134.11	11.415	207	312.366	-105.366	4.57	23.87	12.6573	12.6908	12.7688	13.1302	88.7	0.2
9/24/2010	5.161	5.602	6.187	2.605	130.66	11.285	199	304.573	-105.573	4.56	21.71	12.5397	12.5722	12.6507	13.014	83.7	0.21
9/27/2010	5.149	5.574	6.151	2.5242	126.34	11.43	201	309.107	-108.107	4.56	22.54	12.5803	12.6123	12.69005	13.051175	85.7	0.19
9/28/2010	5.121	5.497	6.114	2.4653	125	11.585	201	312.687	-111.687	4.56	22.6	12.4982	12.526925	12.6062	12.9657	84.6	0.19
9/29/2010	5.116	5.493	6.161	2.5027	121.6	11.525	193	302.6	-109.6	4.57	23.25	12.539	12.56825	12.65	13.0084	85.6	0.19
9/30/2010	5.058	5.555	6.132	2.5098	121.12	11.565	191	302.531	-111.531	4.6	23.7	12.5936	12.615754	12.7016	13.0618	85.1	0.15
10/1/2010	5.045	5.607	6.199	2.5097	118.51	11.62	190	299.635	-109.635	4.57	22.5	12.5253	12.5548	12.6313	12.99775	86.5	0.2
10/4/2010	5.044	5.612	6.178	2.4758	117	11.805	192	302.871	-110.871	4.58	23.53	12.5921	12.6216	12.697325	13.060325	96.7	0.2
10/5/2010	5.239	5.606	6.147	2.4722	112.3	11.65	195	299.821	-104.821	4.59	21.76	12.4753	12.50135	12.578025	12.9398	89.2	0.2
10/6/2010	5.231	5.591	6.107	2.3976	110.23	11.52	198	300.948	-102.948	4.57	21.49	12.4762	12.5032	12.5802	12.9412	90.4	0.19
10/7/2010	5.217	5.605	6.101	2.3833	107.46	11.75	197	298.265	-101.265	4.56	21.56	12.5505	12.57635	12.6515	13.0105	87.8	0.18
10/8/2010	5.203	5.605	6.064	2.392	104.5	11.6	196	297.601	-101.601	4.56	20.71	12.4142	12.4409	12.5092	12.86045	80.1	0.18
10/11/2010	5.203	5.595	6.049	2.3919	104.36	11.575				4.56	18.96	12.4516	12.4781	12.5471	12.8971		
10/12/2010	5.192	5.557	6.03	2.4309	99.09	11.46	183	286.379	-103.379	4.55	18.93	12.4047	12.428175	12.4932	12.8347	78.3	0.18
10/13/2010	5.167	5.534	6.016	2.422	94.06	11.46	180	278.529	-98.529	4.51	19.07	12.3839	12.4032	12.4654	12.8039	81.3	0.18
10/14/2010	5.131	5.544	6.021	2.5076	100.21	12.09	178	274.179	-96.179	4.46	19.88	12.4125	12.43875	12.50215	12.848	84.6	0.19
10/15/2010	5.128	5.562	6.06	2.5597	104	12.255	181	272.535	-91.535	4.45	19.03	12.4343	12.46805	12.5318	12.879686	88.1	0.2
10/18/2010	5.088	5.535	6.06	2.5075	108.43	12.282	189	282.197	-93.197	4.52	19.09	12.4095	12.44575	12.51255	12.853	89.5	0.19
10/19/2010	5.071	5.538	6.075	2.4752	113.38	12.628	194	288.192	-94.192	4.51	20.63	12.5245	12.560875	12.6295	12.97	88.6	0.19
10/20/2010	5.071	5.546	6.089	2.4788	110.31	12.39	192	287.72	-95.72	4.51	19.79	12.3963	12.42785	12.49795	12.823	87.1	0.19
10/21/2010	5.06	5.552	6.092	2.5452	110.91	12.325	189	282.693	-93.693	4.54	19.27	12.3908	12.423625	12.488775	12.823523	89.6	0.19
10/22/2010	5.067	5.554	6.134	2.5541	106.89	12.24	182	280.765	-98.765	4.54	18.78	12.3372	12.366725	12.4332	12.7522	92.4	0.19
10/25/2010	5.061	5.535	6.111	2.5613	101.59	12.125	173	276.314	-103.314	4.53	19.85	12.3612	12.3887	12.45015	12.7657	90.3	0.19
10/26/2010	5.044	5.552	6.151	2.6393	105.81	11.92	169	269.408	-100.408	4.54	20.22	12.4136	12.4386	12.500825	12.8141	97.4	0.19
10/27/2010	5.035	5.536	6.136	2.7198	106.31	11.805	162	264.457	-102.457	4.54	20.71	12.4516	12.4811	12.5421	12.8631	99.9	0.19
10/28/2010	4.949	5.442	6.045	2.6576	105.98	11.83	164	267.403	-103.403	4.52	20.88	12.3619	12.3889	12.4477	12.7674	98.7	0.19
10/29/2010	4.95	5.428	6.042	2.5993	106.5	11.945	155	274.935	-119.935	4.57	21.2	12.345	12.3695	12.4279	12.749344	99.8	0.2
11/1/2010	4.954	5.446	6.099	2.6229	107.21	11.825	149	270.82	-121.82	4.54	21.83	12.3366	12.3613	12.41785	12.7301	98.7	0.2
11/2/2010			6.099	2.5866	104.04	11.795	150	272.006	-122.006		21.57	12.2959	12.3189	12.3734	12.6839	98.3	0.2
11/3/2010	4.88	5.429	6.085	2.5702	100.91	11.43	149	267.188	-118.188	4.55	19.56	12.2462	12.267775	12.3239	12.639821	83.1	0.2
11/4/2010	4.818	5.366	6.053	2.489	96.69	10.68	151	269.421	-118.421	4.58	18.52	12.2368	12.258825	12.3143	12.6168	82.1	0.19
11/5/2010	4.81	5.348	6.066	2.5304	101.32	10.5	152	263.663	-111.663	4.56	18.26	12.2024	12.2249	12.2829	12.5894	81.7	0.18
11/8/2010	4.823	5.341	6.089	2.5502	104.81	10.585	159	267.242	-108.242	4.55	18.29	12.2254	12.24915	12.309675	12.631015	82.5	0.18
11/9/2010	4.855	5.328	6.124	2.6558	108.01	10.505	158	261.148	-103.148	4.55	19.08	12.3032	12.32745	12.3872	12.712856	90.4	0.17
11/10/2010	4.88	5.383	6.186	2.6286	109	10.415	162	270.24	-108.24	4.55	18.47	12.2189	12.24215	12.2989	12.628583	91.6	0.17
11/11/2010	4.887	5.411	6.207	2.6447	108.91	10.525				4.55	18.64	12.2602	12.28395	12.3417	12.65795		
11/12/2010	4.9	5.456	6.267	2.7871	112.5	10.825	167	268.731	-101.731	4.56	20.61	12.3434	12.367525	12.42575	12.758011	97.7	0.19
11/15/2010			6.267	2.9593	112.34	10.98	163	264.673	-101.673		20.2	12.3067	12.33125	12.389325	12.7117	103.9	0.21
11/16/2010	4.982	5.615	6.449	2.84	119.51	11.59	186	281.487	-95.487	4.55	22.58	12.4176	12.44485	12.5026	12.8321	100.8	0.21
11/17/2010	4.996	5.633	6.482	2.8766	116.85	11.497	173	276.53	-103.53	4.57	21.76	12.3688	12.3973	12.4578	12.7913	95.1	0.2
11/18/2010	5.055	5.666	6.537	2.895	113.64	10.93	169	273.111	-104.111	4.57	18.75	12.2729	12.3044	12.36665	12.7089	98.6	0.2
11/19/2010	5.103	5.73	6.55	2.8713	113.91	10.89	171	274.349	-103.349	4.56	18.04	12.2603	12.293175	12.358775	12.7128	94.5	0.21
11/22/2010	5.132	5.755	6.541	2.8019	116.96	10.44	178	280.804	-102.804	4.56	18.37	12.3005	12.3334	12.3984	12.763	90.6	0.19
11/23/2010	5.149	5.775	6.532	2.7729	120.5	10.94	181	289.235	-108.235	4.57	20.63	12.4778	12.5138	12.5838	12.956184	90.8	0.2
11/24/2010	5.194	5.829	6.591	2.912	116.5	10.505	166	276.581	-110.581	4.55	19.56	12.3732	12.4072	12.4737	12.8367	101	0.2
11/25/2010	5.214	5.852	6.632	2.9085	116.5	10.41				4.56		12.3838	12.4178	12.4843	12.8438		
11/26/2010	5.312	5.952	6.798	2.8663	121.34	10.57				4.57	22.22	12.4888	12.525988	12.59375	12.972807	100.8	0.2
11/29/2010	5.412	6.056	6.885	2.8205	122.13	11.013	180	295.151	-115.151	4.57	21.53	12.4937	12.5312	12.5977	12.9632	100.4	0.2
11/30/2010	5.389	6.029	6.781	2.7968	127.26	11.12	187	307.146	-120.146	4.61	23.54	12.4877	12.5212	12.5857	12.9532	101.9	0.2
12/1/2010	5.427	6.076	6.811	2.9642	119.71	11.05	172	286.555	-114.555	4.59	21.36	12.4018	12.43055	12.4932	12.8639	110.1	0.2
12/2/2010	5.334	6.136	6.876	2.9885	111.5	10.715	169	280.784	-111.784	4.63	19.39	12.3267	12.3556	12.41435	12.7872	109.3	0.19
12/3/2010	5.413	6.08	6.818	3.0055	108.16	10.48	163	274.83	-111.83	4.62	18.01	12.3369	12.3654	12.4239	12.7994	102.7	0.18
12/6/2010	5.361	6.011	6.75	2.9201	108.22	10.195	166	280.8	-114.8	4.57	18.02	12.3675	12.39625	12.4515	12.823	98.2	0.18
12/7/2010	5.432	6.117	6.857	3.1257	107.11	10.005	150	259.362	-109.362	4.57	17.99	12.4941	12.5216	12.5746	12.955549	110.4	0.17
12/8/2010	5.527	6.249	6.963	3.2723	110	10.235	155	262.077	-107.077	4.56	17.74	12.4032	12.4307	12.48295	12.8547	112.1	0.17
12/9/2010	5.522	6.283	6.977	3.2037	112.21	10.28	151	264.914	-113.914	4.58	17.25	12.4753	12.5008	12.5513	12.932437	109	0.16
12/10/2010	5.522	6.288	7.004	3.319	113.29	10.167	150	260.074	-110.074	4.61	17.61	12.4523	12.48055	12.5313	12.9018	110.8	0.16
12/13/2010	5.51	6.26	7.019	3.275	113.74	10.215	154	266.182	-112.182	4.59	17.55	12.4015	12.429125	12.48	12.85	110.4	0.17
12/14/2010	5.499	6.309	7.126	3.4727	112.73	10.09	146	252.019	-106.019	4.63	17.61	12.388	12.4145	12.4635	12.833	118.4	0.19
12/15/2010	5.581	6.449	7.28	3.5318	117.91	10.017	157	257.126	-100.126	4.65	17.94	12.4571	12.48385	12.53485	12.9071	125.2	0.2
12/16/2010	5.502	6.323	7.209	3.4224	117.5	9.985	168	268.637	-100.637	4.66	17.39	12.4113	12.4395	12.49415	12.87055	122.7	0.2
12/17/2010	5.425	6.189	6.992	3.3279	116.25	9.9	178	282.592	-104.592	4.63	16.11	12.4035	12.4305	12.4865	12.866	119.1	0.2
12/20/2010	5.408	6.173	6.958	3.3358	119	9.94	170	277.343	-107.343	4.66	16.41	12.4119	12.4439	12.4989	12.877575	112.7	0.21
12/21/2010	5.44	6.191	6.993	3.3031	117.25	9.815	173	277.954	-104.954	4.65	16.49	12.3526	12.3846	12.4406	12.8171	104.2	0.2
12/22/2010	5.458	6.193	6.982	3.3458	116.12	9.725	168	271.634	-103.634	4.61	15.45	12.3036	12.33305	12.39145	12.764875	106.4	0.19
12/23/2010	5.461	6.225	7.003	3.3892	117.34	9.71	167	269.863	-102.863	4.58	16.47	12.3584	12.38965	12.4479	12.8184	106.8	0.19
12/24/2010	5.454	6.221	7.018	3.3933	117.39	9.722				4.76		12.3648	12.3943	12.4538	12.8263		0.19
12/27/2010	5.329	6.243	7.014	3.3294	117.38	9.712	165	267.058	-102.058	4.66	17.67	12.363	12.393	12.4512	12.824425	106.1	0.19
12/28/2010	5.462	6.268	7.071	3.4795	117.42	9.735	164	265.496	-101.496	4.6	17.52	12.3868	12.4151	12.4738	12.8463	110.2	0.18
12/29/2010	5.476	6.254	7.038	3.3489	114.83	9.827	169	272.589	-103.589	4.57	17.28	12.3674	12.3924	12.4519	12.8229	111.3	0.18
12/30/2010	5.366	6.285	6.991	3.3646	114	9.71	164	267.113	-103.113	4.58	17.52	12.4015	12.42625	12.489	12.864	111.3	0.19
12/31/2010	5.328	6.263	6.96	3.2935	113	9.67	173	274.059	-101.059	4.6	17.75	12.3401	12.3651	12.4261	12.8036	110.4	0.13
1/3/2011	5.494	6.307	6.961	3.3324	109.93	9.67	164	268.597	-104.597	4.58	17.61	12.2488	12.27705	12.3378	12.7113	105.9	0.19
1/4/2011	5.32	6.282	6.926	3.3287	107.06	10.025	149	257.033	-108.033	4.57	17.38	12.2276	12.25685	12.3171	12.6901	102.8	0.18
