PMDB,PT,PSDB,PP,PR,PSD,PSB,DEM,PRB,PDT,PTB,SD,PTN,PCdoB,PSC,PPS,PHS,PV,PSOL,PROS,REDE,PTdoB,PEN,PSL,PMB,PRP,ano,municipio_codigo,cargo_codigo,partido_codigo,coligacao,latitude,longitude,pobres,idhm,rendapercapita,populacao,estado,municipio,cargo,tipo,partido,coligacao_nome,coligacao_partidos,codigo_ibge,candidaturas_mun
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,78050,11,15,0,-25.771099,-53.526001,6.1100001,.722,704.94,16197,PR,REALEZA,PREFEITO,PARTIDO ISOLADO,PMDB,#NULO#,PMDB,4121406,4
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,78050,11,,1,-25.771099,-53.526001,6.1100001,.722,704.94,16197,PR,REALEZA,PREFEITO,COLIGACAO,PT,"CONFIANTE, REALEZA SEGUE AVANTE",PT / PTB / PPS / PMB / PEN,,4
1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2016,78077,11,,1,-25.623199,-50.687698,23.219999,.67199999,449.26999,13965,PR,REBOUÇAS,PREFEITO,COLIGACAO,PTN,"HONESTIDADE, SIMPLICIDADE E TRABALHO",PTN / PSDB / DEM / PV / PDT / PHS / PMDB / PSC / PMN / PR / PSD,,2
0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,2016,78077,11,,1,-25.623199,-50.687698,23.219999,.67199999,449.26999,13965,PR,REBOUÇAS,PREFEITO,COLIGACAO,PROS,MUDANÇA COM SEGURANÇA,PROS / PMB / PTC / PTB / PT / PP / PSB / PEN / PCdoB / REDE / PSL / SD,,2
0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2016,78093,11,,1,-26.1588,-52.970299,12.52,.73299998,831.48999,6658,PR,RENASCENÇA,PREFEITO,COLIGACAO,PP,RENASCENÇA NO RUMO CERTO,PP / PT / PTB / PSC / PR / PPS / DEM / SD,,2
1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,78093,11,,1,-26.1588,-52.970299,12.52,.73299998,831.48999,6658,PR,RENASCENÇA,PREFEITO,COLIGACAO,PDT,UNIDOS POR RENASCENÇA,PDT / PMDB / PMN / PSDB / PEN / PSD / PROS,,2
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,78115,11,,1,-24.6492,-50.8466,20.379999,.61799997,457.88,24830,PR,RESERVA,PREFEITO,COLIGACAO,PV,COM A FORÇA DO POVO - QUEREMOS MUDAR,PV / PTB / PT / PRB / PTdoB,,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,78115,11,,1,-24.6492,-50.8466,20.379999,.61799997,457.88,24830,PR,RESERVA,PREFEITO,COLIGACAO,PTN,RENOVA RESERVA,PTN / PSL / PHS / PMN,,3
1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,78115,11,,1,-24.6492,-50.8466,20.379999,.61799997,457.88,24830,PR,RESERVA,PREFEITO,COLIGACAO,PMDB,ORDEM E PROGRESSO,PMDB / PP / PSC / PSD / DEM / PSDB / SD / PROS / PDT / PSB,,3
0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,2016,78131,11,,1,-23.194099,-49.759701,9.9799995,.71600002,639.90997,10307,PR,RIBEIRÃO CLARO,PREFEITO,COLIGACAO,PSD,REDE DO BEM,PSD / PHS / PT / DEM / PDT / PMB / PROS / PV / PRB,,3
1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,78131,11,,1,-23.194099,-49.759701,9.9799995,.71600002,639.90997,10307,PR,RIBEIRÃO CLARO,PREFEITO,COLIGACAO,PTB,"EXPERIÊNCIA, TRABALHO E EMPREGO PARA O BEM DO POVO",PTB / PMDB / PSL / PSC / PSDB / PSB / PR,,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,78131,11,,1,-23.194099,-49.759701,9.9799995,.71600002,639.90997,10307,PR,RIBEIRÃO CLARO,PREFEITO,COLIGACAO,PPS,"DESTA VEZ , É O POVO LUTANDO PELO POVO.",PPS / PTC,,3
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,78158,11,,1,-23.4091,-50.3601,11.9,.70099998,563.87,13355,PR,RIBEIRÃO DO PINHAL,PREFEITO,COLIGACAO,PP,CHEGOU A VEZ DO POVO,PP / PSB / SD,,4
0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2016,78158,11,,1,-23.4091,-50.3601,11.9,.70099998,563.87,13355,PR,RIBEIRÃO DO PINHAL,PREFEITO,COLIGACAO,PR,RIBEIRÃO DO PINHAL NÃO PODE PARAR,PR / PDT / PSD / PT / DEM / PSDB / PTB / PSL / PSC / PMN / PRB,,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,78158,11,,1,-23.4091,-50.3601,11.9,.70099998,563.87,13355,PR,RIBEIRÃO DO PINHAL,PREFEITO,COLIGACAO,PHS,FÉ E POLÍTICA,PHS / PTN,,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,78158,11,90,0,-23.4091,-50.3601,11.9,.70099998,563.87,13355,PR,RIBEIRÃO DO PINHAL,PREFEITO,PARTIDO ISOLADO,PROS,#NULO#,PROS,4121901,4
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2016,78174,11,,1,-25.7306,-50.7985,14.56,.68699998,740.31,13625,PR,RIO AZUL,PREFEITO,COLIGACAO,PMDB,A NOSSA FORÇA VEM DO POVO,PMDB / PSL / REDE / PR / PROS / PSB,,5
0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,78174,11,,1,-25.7306,-50.7985,14.56,.68699998,740.31,13625,PR,RIO AZUL,PREFEITO,COLIGACAO,PSDB,"'RIO AZUL, AGORA VAI'",PSDB / PDT / PP / PTB / PHS / SD,,5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,78174,11,13,0,-25.7306,-50.7985,14.56,.68699998,740.31,13625,PR,RIO AZUL,PREFEITO,PARTIDO ISOLADO,PT,#NULO#,PT,4122008,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,78174,11,23,0,-25.7306,-50.7985,14.56,.68699998,740.31,13625,PR,RIO AZUL,PREFEITO,PARTIDO ISOLADO,PPS,#NULO#,PPS,4122008,5
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,78174,11,,1,-25.7306,-50.7985,14.56,.68699998,740.31,13625,PR,RIO AZUL,PREFEITO,COLIGACAO,DEM,"COMPETÊNCIA, TRABALHO E HONESTIDADE",DEM / PSD / PV,,5
0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,78190,11,,1,-23.760599,-51.412201,8.5100002,.72899997,524.89001,3224,PR,RIO BOM,PREFEITO,COLIGACAO,PP,RIO BOM NO CAMINHO CERTO,PP / PTB / PSC / PSDB / PSB / PSD,,2
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,78190,11,,1,-23.760599,-51.412201,8.5100002,.72899997,524.89001,3224,PR,RIO BOM,PREFEITO,COLIGACAO,PT,"UNIÃO, TRABALHO E DEMOCRACIA",PT / PDT / PROS / DEM / PMDB,,2
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2016,78212,11,,1,-25.189199,-49.311501,10.66,.67900002,548.79999,30230,PR,RIO BRANCO DO SUL,PREFEITO,COLIGACAO,PDT,NOVO TEMPO,PDT / PRTB / PHS / SD / PPS / PV / PTN,,3
0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,78212,11,,1,-25.189199,-49.311501,10.66,.67900002,548.79999,30230,PR,RIO BRANCO DO SUL,PREFEITO,COLIGACAO,PSDB,A FORÇA VEM DO POVO,PSDB / PP / PSL / PTC / PSD / PRB,,3
1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2016,78212,11,,1,-25.189199,-49.311501,10.66,.67900002,548.79999,30230,PR,RIO BRANCO DO SUL,PREFEITO,COLIGACAO,PSC,RIO BRANCO DO SUL NO RUMO CERTO,PSC / PMDB / PSB / PT / PR / PEN / DEM,,3
1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,2016,78239,11,,1,-26.094999,-49.798199,7.1999998,.75999999,709.13,31081,PR,RIO NEGRO,PREFEITO,COLIGACAO,PSDB,RIO NEGRO SEGUINDO EM FRENTE COM TRABALHO E SERIEDADE,PSDB / PTC / PSC / PP / PSL / PROS / PMDB / PMB / SD / PDT / DEM / PV / PR / PTN / PSD / PTB,,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,78239,11,,1,-26.094999,-49.798199,7.1999998,.75999999,709.13,31081,PR,RIO NEGRO,PREFEITO,COLIGACAO,PPS,RENOVAÇAO E ESPERANÇA,PPS / PSDC / PRTB / PSB,,2
0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,78255,11,,1,-23.310101,-51.365898,2.5999999,.73900002,819.52002,57694,PR,ROLÂNDIA,PREFEITO,COLIGACAO,PSDB,SOMOS TODOS ROLÂNDIA,PSDB / PR / DEM / SD / PP / PTdoB,,2
1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,2016,78255,11,,1,-23.310101,-51.365898,2.5999999,.73900002,819.52002,57694,PR,ROLÂNDIA,PREFEITO,COLIGACAO,PSL,MUDANÇA PRA VALER,PSL / PEN / PSB / PRB / PPS / PSC / PT / PMDB / PHS / PCdoB / PTB / PDT / PSD / PROS,,2
1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,78271,11,,1,-24.5958,-52.271599,18.25,.68099999,500.35999,11296,PR,RONCADOR,PREFEITO,COLIGACAO,PSD,"JUNTOS, SOMOS MAIS FORTES",PSD / PMDB / PPS / PR / PPL / PSB / PSC,,3
0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,2016,78271,11,,1,-24.5958,-52.271599,18.25,.68099999,500.35999,11296,PR,RONCADOR,PREFEITO,COLIGACAO,PSDB,COMPROMISSO COM O FUTURO,PSDB / PP / PDT / PTB / PSL / PTN / DEM / PMN / PV / PCdoB / PTdoB / PROS,,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,78271,11,36,0,-24.5958,-52.271599,18.25,.68099999,500.35999,11296,PR,RONCADOR,PREFEITO,PARTIDO ISOLADO,PTC,#NULO#,PTC,4122503,3
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,78298,11,,1,-23.412001,-52.7659,1.3200001,.713,724.58002,8983,PR,RONDON,PREFEITO,COLIGACAO,PROS,UNIDOS SOMOS MAIS RONDON,PROS / PDT / DEM / PPS / PSDB,,2
1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2016,78298,11,,1,-23.412001,-52.7659,1.3200001,.713,724.58002,8983,PR,RONDON,PREFEITO,COLIGACAO,PMDB,O FUTURO QUE A GENTE FAZ,PMDB / PSC / PR / PSB / PV / PSD / SD / PMN,,2
1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,78310,11,,1,-23.3155,-51.555,4.6100001,.74000001,663.20001,6072,PR,SABÁUDIA,PREFEITO,COLIGACAO,PMDB,SABAUDIA COM RESPEITO,PMDB / PT / PSC / PR / PSB / PSD / DEM,,2
0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,78310,11,,1,-23.3155,-51.555,4.6100001,.74000001,663.20001,6072,PR,SABÁUDIA,PREFEITO,COLIGACAO,PDT,SABAUDIA QUER MAIS,PDT / PTB / PPS / PSDB / PP / PROS,,2
1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2016,78336,11,,1,-26.1777,-53.363098,11.41,.69999999,557.15002,4401,PR,SALGADO FILHO,PREFEITO,COLIGACAO,PMDB,POR UM SALGADO FILHO CADA VEZ MELHOR,PMDB / PSC / PDT / PT / PTB / REDE / DEM / PSDB / PEN,,2
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2016,78336,11,,1,-26.1777,-53.363098,11.41,.69999999,557.15002,4401,PR,SALGADO FILHO,PREFEITO,COLIGACAO,SD,ALIANÇA POR SALGADO FILHO,SD / PP / PPS / PV / PR,,2
1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2016,78352,11,,1,-23.607401,-49.635399,10.43,.704,490.56,5130,PR,SALTO DO ITARARÉ,PREFEITO,COLIGACAO,PMDB,PARA FAZER FAMILIAS FELIZES,PMDB / PTN / PSL / PSB / PR / PEN / PTB / PMB,,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,78352,11,,1,-23.607401,-49.635399,10.43,.704,490.56,5130,PR,SALTO DO ITARARÉ,PREFEITO,COLIGACAO,PRP,RENOVAR PARA CRESCER,PRP / PHS,,3
0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,78352,11,,1,-23.607401,-49.635399,10.43,.704,490.56,5130,PR,SALTO DO ITARARÉ,PREFEITO,COLIGACAO,PDT,O COMPROMISSO CONTINUA,PDT / DEM / PSD / PSDB / PSC,,3
1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,78379,11,,1,-25.7813,-53.313499,8.4300003,.71799999,650.57001,13640,PR,SALTO DO LONTRA,PREFEITO,COLIGACAO,PT,UM SALTO PARA UMA GESTÃO HONESTA,PT / PMDB / PSL / PTN / PCdoB / PP,,2
0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,2016,78379,11,,1,-25.7813,-53.313499,8.4300003,.71799999,650.57001,13640,PR,SALTO DO LONTRA,PREFEITO,COLIGACAO,PPS,"UNIÃO, TRABALHO E PAZ",PPS / PDT / DEM / PEN / PMN / PPL / PROS / PSB / PSC / PSD / PSDB / PTB / PV / SD,,2
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,78395,11,,1,-23.2654,-50.428799,11.12,.653,470.75,3777,PR,SANTA AMÉLIA,PREFEITO,COLIGACAO,PMDB,SANTA AMELIA SEGUE EM FRENTE,PMDB / DEM / PV / PHS,,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,78395,11,23,0,-23.2654,-50.428799,11.12,.653,470.75,3777,PR,SANTA AMÉLIA,PREFEITO,PARTIDO ISOLADO,PPS,#NULO#,PPS,4123105,3
0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,78395,11,,1,-23.2654,-50.428799,11.12,.653,470.75,3777,PR,SANTA AMÉLIA,PREFEITO,COLIGACAO,PTN,A VOZ E A VEZ DO POVO,PTN / PDT / PEN / PSDB / PSB / PSD,,3
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,78417,11,,1,-23.5201,-50.783501,12.23,.72299999,553.12,3631,PR,SANTA CECÍLIA DO PAVÃO,PREFEITO,COLIGACAO,PTB,INOVACAO E COMPETENCIA,PTB / PSDB / PV / DEM,,2
1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2016,78417,11,,1,-23.5201,-50.783501,12.23,.72299999,553.12,3631,PR,SANTA CECÍLIA DO PAVÃO,PREFEITO,COLIGACAO,PPS,AQUI A GENTE FALA E CUMPRE!,PPS / PMDB / PSC / PSB / PR / PEN / PSD,,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,78433,11,,1,,,,,,,PR,SANTA CRUZ DE MONTE CASTELO,PREFEITO,COLIGACAO,PT,A MUDANÇA COMEÇA AGORA,PT / PMN,,3
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,78433,11,,1,,,,,,,PR,SANTA CRUZ DE MONTE CASTELO,PREFEITO,COLIGACAO,PSC,ALIANÇA POR MONTE CASTELO - A VOZ DO POVO!,PSC / PMDB / PP / PDT,,3
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,78433,11,,1,,,,,,,PR,SANTA CRUZ DE MONTE CASTELO,PREFEITO,COLIGACAO,PSDB,MONTE CASTELO NO MELHOR CAMINHO,PSDB / PSB / PPS / PRTB / PTB / PSL / PR,,3
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,78450,11,,1,-23.040001,-51.807999,2.24,.70499998,709.44,10398,PR,SANTA FÉ,PREFEITO,COLIGACAO,PSDB,O PROGRESSO DEVE CONTINUAR,PSDB / DEM / PPS / PR / PSD,,3
1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,78450,11,,1,-23.040001,-51.807999,2.24,.70499998,709.44,10398,PR,SANTA FÉ,PREFEITO,COLIGACAO,PMDB,SANTA FÉ MELHOR PARA TODOS,PMDB / PSC / PP / PDT / PT / PROS,,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,78450,11,33,0,-23.040001,-51.807999,2.24,.70499998,709.44,10398,PR,SANTA FÉ,PREFEITO,PARTIDO ISOLADO,PMN,#NULO#,PMN,4123402,3
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,78476,11,,1,-22.6376,-51.902401,3.3800001,.71700001,533.95001,1814,PR,SANTA INÊS,PREFEITO,COLIGACAO,DEM,"NOSSA GENTE, NOSSO ORGULHO",DEM / PSL / PSDB / PMDB / PSD,,2
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,78476,11,,1,-22.6376,-51.902401,3.3800001,.71700001,533.95001,1814,PR,SANTA INÊS,PREFEITO,COLIGACAO,PR,COLIGAÇÃO SANTA INES DE TODOS PARA TODOS,PR / PTB / PSC / PP,,2
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2016,78492,11,,1,-23.002501,-53.198898,5.1999998,.72000003,610.69,8695,PR,SANTA ISABEL DO IVAÍ,PREFEITO,COLIGACAO,PTB,SANTA ISABEL DO IVAI A CAMINHO DO FUTURO,PTB / PEN / PV / PMDB / PPS / PPL / PSB,,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,78492,11,,1,-23.002501,-53.198898,5.1999998,.72000003,610.69,8695,PR,SANTA ISABEL DO IVAÍ,PREFEITO,COLIGACAO,PSC,"PARTICIPAÇÃO, HUMILDADE E RENOVAÇÃO",PSC / PT / PSD,,2
1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,78514,11,,1,-25.821699,-53.480099,11.23,.69599998,540.48999,13074,PR,SANTA IZABEL DO OESTE,PREFEITO,COLIGACAO,PSDB,"COMPROMISSO, HONESTIDADE E PROGRESSO: SANTA IZABEL DO OESTE NO CAMINHO CERTO!",PSDB / PMDB / DEM / SD / PDT / PTB / PSC / PT / PR / PSB,,1
1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,78530,11,,1,-23.1465,-50.516701,8.3000002,.69999999,564.09998,12391,PR,SANTA MARIANA,PREFEITO,COLIGACAO,PDT,O FUTURO JÁ COMEÇOU,PDT / PR / DEM / PHS / PMDB / PPS,,1
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,78557,11,,1,-23.758699,-49.629299,14.8,.68699998,467.17999,5188,PR,SANTANA DO ITARARÉ,PREFEITO,COLIGACAO,PDT,O TRABALHO CONTINUA,PDT / PT / PV / PP / PSB,,2
1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,78557,11,,1,-23.758699,-49.629299,14.8,.68699998,467.17999,5188,PR,SANTANA DO ITARARÉ,PREFEITO,COLIGACAO,PTB,MUDAR PARA MELHORAR,PTB / PMDB / PR / DEM / PSDB / PSD,,2
1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,78573,11,,1,-26.0737,-53.725101,14.5,.671,585.95001,18811,PR,SANTO ANTÔNIO DO SUDOESTE,PREFEITO,COLIGACAO,PMDB,SOMOS MAIS SANTO ANTONIO 'SMS',PMDB / PSDB / PSC / PR / PTB / PDT / PP / PSL,,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,78573,11,55,0,-26.0737,-53.725101,14.5,.671,585.95001,18811,PR,SANTO ANTÔNIO DO SUDOESTE,PREFEITO,PARTIDO ISOLADO,PSD,#NULO#,PSD,4124400,3
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2016,78573,11,,1,-26.0737,-53.725101,14.5,.671,585.95001,18811,PR,SANTO ANTÔNIO DO SUDOESTE,PREFEITO,COLIGACAO,PRB,NOSSA FORÇA VEM DO POVO,PRB / PT / PTN / PMB / PV / PEN / PROS,,3
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,78590,11,,1,-23.2959,-50.081501,8.1999998,.71799999,765.03998,42309,PR,SANTO ANTÔNIO DA PLATINA,PREFEITO,COLIGACAO,PT,DO BEM,PT / PDT / PSC,,6
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,78590,11,,1,-23.2959,-50.081501,8.1999998,.71799999,765.03998,42309,PR,SANTO ANTÔNIO DA PLATINA,PREFEITO,COLIGACAO,PMDB,AGORA É A VEZ DO POVO,PMDB / PTB / PPS,,6
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,78590,11,,1,-23.2959,-50.081501,8.1999998,.71799999,765.03998,42309,PR,SANTO ANTÔNIO DA PLATINA,PREFEITO,COLIGACAO,PSD,"GENTE BOA, VAMOS UNIR NOSSO POVO",PSD / PR / DEM / PSDB / SD,,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,78590,11,17,0,-23.2959,-50.081501,8.1999998,.71799999,765.03998,42309,PR,SANTO ANTÔNIO DA PLATINA,PREFEITO,PARTIDO ISOLADO,PSL,#NULO#,PSL,4124103,6
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,78590,11,,1,-23.2959,-50.081501,8.1999998,.71799999,765.03998,42309,PR,SANTO ANTÔNIO DA PLATINA,PREFEITO,COLIGACAO,PHS,JUSTIÇA E DEDICAÇÃO,PHS / PTN / PMN,,6
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,78590,11,,1,-23.2959,-50.081501,8.1999998,.71799999,765.03998,42309,PR,SANTO ANTÔNIO DA PLATINA,PREFEITO,COLIGACAO,PSB,"RENOVAÇÃO, MUDANÇA E ESPERANÇA",PSB / PV / PRB / PMB / PSDC,,6
0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2016,78611,11,,1,,,,,,,PR,SANTO ANTONIO DO CAIUÁ,PREFEITO,COLIGACAO,PPS,UNIÃO POR SANTO ANTONIO,PPS / PR / PTB / PDT / SD / PSC / PMDB,,2
0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2016,78611,11,,1,,,,,,,PR,SANTO ANTONIO DO CAIUÁ,PREFEITO,COLIGACAO,PP,EXPERIÊNCIA E RENOVAÇÃO,PP / PSB / PSDB / PT / PHS / DEM,,2
1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2016,78638,11,,1,-23.496901,-50.6455,7.3200002,.71600002,561.33002,2408,PR,SANTO ANTÔNIO DO PARAÍSO,PREFEITO,COLIGACAO,PSB,UNIDOS POR UM FUTURO MELHOR,PSB / PSDB / PTN / PPS / PT / PRB / PMDB / PP,,2
0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,78638,11,,1,-23.496901,-50.6455,7.3200002,.71600002,561.33002,2408,PR,SANTO ANTÔNIO DO PARAÍSO,PREFEITO,COLIGACAO,PTB,PARAR JAMAIS,PTB / DEM / PR / SD / PSL / PSD / PV,,2
0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,78654,11,,1,-22.6957,-51.796902,4.1900001,.73900002,829.40002,5245,PR,SANTO INÁCIO,PREFEITO,COLIGACAO,PSD,GOVERNANDO PARA O POVO,PSD / PSC / PP / PSDB,,2
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,78654,11,,1,-22.6957,-51.796902,4.1900001,.73900002,829.40002,5245,PR,SANTO INÁCIO,PREFEITO,COLIGACAO,PMDB,A FORÇA DO POVO,PMDB / DEM / PTB / PEN / PT,,2
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,78670,11,,1,-23.3158,-52.476101,5.75,.68199998,635.84998,6295,PR,SÃO CARLOS DO IVAÍ,PREFEITO,COLIGACAO,PTB,MAIS PROGRESSO,PTB / PMDB / PV / PSD,,2
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,78670,11,,1,-23.3158,-52.476101,5.75,.68199998,635.84998,6295,PR,SÃO CARLOS DO IVAÍ,PREFEITO,COLIGACAO,PT,RENOVACAO COM COMPETENCIA,PT / PSC / DEM / SD,,2
